id,year,month,day,date,wsu_depth,tis_depth,tun_depth,ppa_depth,ppd_depth,mlk_depth,rpp_depth,rti_depth
896,2017,3,10,2017-03-10,NA,NA,NA,NA,NA,,NA,NA
897,2017,3,11,2017-03-11,NA,NA,NA,NA,NA,,NA,NA
898,2017,3,12,2017-03-12,NA,NA,NA,NA,NA,,NA,NA
899,2017,3,13,2017-03-13,NA,NA,NA,7,NA,175,NA,NA
900,2017,3,14,2017-03-14,NA,NA,10,7,NA,175,NA,NA
901,2017,3,15,2017-03-15,85,220,10,7,NA,175,NA,NA
902,2017,3,16,2017-03-16,85,220,10,6,NA,175,NA,NA
903,2017,3,17,2017-03-17,90,215,10,6,NA,185,NA,NA
904,2017,3,18,2017-03-18,90,215,10,8,NA,185,NA,NA
905,2017,3,19,2017-03-19,90,210,10,8,NA,190,NA,NA
906,2017,3,20,2017-03-20,NA,NA,10,7,NA,190,NA,NA
907,2017,3,21,2017-03-21,NA,NA,10,8,NA,190,NA,NA
908,2017,3,22,2017-03-22,95,230,10,7,NA,190,NA,NA
909,2017,3,23,2017-03-23,90,225,10,7,NA,190,NA,NA
910,2017,3,24,2017-03-24,90,220,10,7,NA,195,NA,NA
911,2017,3,25,2017-03-25,90,220,10,9,NA,195,NA,NA
912,2017,3,26,2017-03-26,95,220,10,11,NA,200,NA,NA
913,2017,3,27,2017-03-27,95,230,10,11,NA,200,NA,NA
914,2017,3,28,2017-03-28,95,235,10,10,NA,200,NA,NA
915,2017,3,29,2017-03-29,95,235,10,10,NA,200,NA,NA
916,2017,3,30,2017-03-30,90,235,10,10,NA,200,NA,NA
917,2017,3,31,2017-03-31,90,230,10,10,NA,195,NA,NA
918,2017,4,1,2017-04-01,90,230,10,10,NA,195,NA,NA
919,2017,4,2,2017-04-02,85,240,10,6,NA,195,NA,NA
920,2017,4,3,2017-04-03,90,240,15,15,NA,205,NA,NA
921,2017,4,4,2017-04-04,100,250,10,9,NA,200,220,280
922,2017,4,5,2017-04-05,95,245,15,14,NA,200,220,280
923,2017,4,6,2017-04-06,95,245,10,14,NA,200,220,280
924,2017,4,7,2017-04-07,90,255,5,14,5,195,220,280
925,2017,4,8,2017-04-08,85,250,5,9,NA,190,220,280
926,2017,4,9,2017-04-09,85,250,5,9,NA,190,220,280
927,2017,4,10,2017-04-10,85,250,5,9,NA,190,210,270
928,2017,4,11,2017-04-11,85,250,5,9,NA,185,200,260
929,2017,4,12,2017-04-12,85,250,5,9,NA,185,195,255
930,2017,4,13,2017-04-13,85,245,5,9,NA,185,195,255
931,2017,4,14,2017-04-14,85,245,5,9,NA,180,195,255
932,2017,4,15,2017-04-15,85,245,5,9,NA,180,195,255
933,2017,4,16,2017-04-16,85,245,5,9,NA,180,190,250
934,2017,4,17,2017-04-17,85,245,10,9,NA,175,185,245
935,2017,4,18,2017-04-18,85,245,10,9,NA,175,185,245
936,2017,4,19,2017-04-19,80,245,5,9,NA,175,185,245
937,2017,4,20,2017-04-20,80,245,5,9,NA,175,185,245
938,2017,4,21,2017-04-21,80,240,10,9,NA,175,185,245
939,2017,4,22,2017-04-22,80,240,10,9,NA,170,185,245
940,2017,4,23,2017-04-23,80,240,10,9,NA,170,185,245
941,2017,4,24,2017-04-24,80,240,10,9,NA,170,185,245
942,2017,4,25,2017-04-25,80,240,10,9,NA,170,185,245
943,2017,4,26,2017-04-26,80,240,10,9,NA,170,170,230
944,2017,4,27,2017-04-27,80,240,5,9,NA,165,170,230
945,2017,4,28,2017-04-28,75,240,10,8,NA,165,170,230
946,2017,4,29,2017-04-29,75,240,10,7,NA,165,170,230
947,2017,4,30,2017-04-30,70,235,5,2,NA,160,170,230
948,2017,5,1,2017-05-01,70,235,5,2,NA,160,170,230
949,2017,5,2,2017-05-02,70,235,5,3,NA,160,170,230
950,2017,5,3,2017-05-03,70,235,10,3,NA,160,170,230
951,2017,5,4,2017-05-04,70,230,5,0,0,165,170,230
952,2017,5,5,2017-05-05,70,230,5,0,0,165,170,230
953,2017,5,6,2017-05-06,70,230,5,0,0,160,170,230
954,2017,5,7,2017-05-07,65,230,5,0,0,160,170,230
955,2017,5,8,2017-05-08,65,230,5,0,0,160,170,230
956,2017,5,9,2017-05-09,65,230,5,0,0,160,170,230
957,2017,5,10,2017-05-10,65,230,5,0,0,160,170,230
958,2017,5,11,2017-05-11,65,230,0,0,0,155,165,225
959,2017,5,12,2017-05-12,60,225,0,0,0,155,165,225
960,2017,5,13,2017-05-13,60,225,0,0,0,155,165,225
961,2017,5,14,2017-05-14,60,220,0,0,0,150,165,225
962,2017,5,15,2017-05-15,55,220,0,0,0,150,165,225
963,2017,5,16,2017-05-16,50,215,0,0,0,140,160,220
964,2017,5,17,2017-05-17,50,215,0,0,0,140,165,225
965,2017,5,18,2017-05-18,50,210,0,0,0,140,165,225
966,2017,5,19,2017-05-19,40,205,0,0,0,135,165,225
967,2017,5,20,2017-05-20,30,200,0,0,0,130,165,225
968,2017,5,21,2017-05-21,25,190,0,0,0,125,160,220
969,2017,5,22,2017-05-22,20,185,0,0,0,120,150,210
970,2017,5,23,2017-05-23,NA,180,0,0,0,120,150,210
971,2017,5,24,2017-05-24,NA,165,0,0,0,115,150,210
972,2017,5,25,2017-05-25,NA,155,0,0,0,110,145,205
973,2017,5,26,2017-05-26,NA,145,0,0,0,105,100,200
974,2017,5,27,2017-05-27,NA,140,0,0,0,100,90,195
975,2017,5,28,2017-05-28,NA,135,0,0,0,95,80,190
976,2017,5,29,2017-05-29,NA,130,0,0,0,90,80,180
977,2017,5,30,2017-05-30,NA,125,0,0,0,80,70,150
978,2017,5,31,2017-05-31,NA,120,0,0,0,70,75,130
979,2017,6,1,2017-06-01,0,115,0,0,0,65,60,110
980,2017,6,2,2017-06-02,0,110,0,0,0,60,50,100
981,2017,6,3,2017-06-03,0,90,0,0,0,55,45,80
982,2017,6,4,2017-06-04,0,85,0,0,0,50,40,70
983,2017,6,5,2017-06-05,0,80,0,0,0,40,25,60
984,2017,6,6,2017-06-06,0,65,0,0,0,25,0,50
985,2017,6,7,2017-06-07,0,50,0,0,0,15,0,40
986,2017,6,8,2017-06-08,0,40,0,0,0,5,0,25
987,2017,6,9,2017-06-09,0,30,0,0,0,5,0,20
988,2017,6,10,2017-06-10,0,20,0,0,0,5,0,15
989,2017,6,11,2017-06-11,0,20,0,0,0,0,0,15
990,2017,6,12,2017-06-12,0,20,0,0,0,0,0,15
991,2017,6,13,2017-06-13,0,20,0,0,0,0,0,15
992,2017,6,14,2017-06-14,0,15,0,0,0,0,0,10
993,2017,6,15,2017-06-15,0,10,0,0,0,0,0,10
994,2017,6,16,2017-06-16,0,10,0,0,0,0,0,5
995,2017,6,17,2017-06-17,0,5,0,0,0,0,0,5
996,2017,6,18,2017-06-18,0,0,0,0,0,0,0,5
997,2017,6,19,2017-06-19,0,0,0,0,0,0,0,5
998,2017,6,20,2017-06-20,0,0,0,0,0,0,0,0
999,2017,6,21,2017-06-21,0,0,0,0,0,0,0,0
1000,2017,6,22,2017-06-22,0,0,0,0,0,0,0,0
1001,2017,6,23,2017-06-23,0,0,0,0,0,0,0,0
1002,2017,6,24,2017-06-24,0,0,0,0,0,0,0,0
1003,2017,6,25,2017-06-25,0,0,0,0,0,0,0,0
1004,2017,6,26,2017-06-26,0,0,0,0,0,0,0,0
1005,2017,6,27,2017-06-27,0,0,0,0,0,0,0,0
1006,2017,6,28,2017-06-28,0,0,0,0,0,0,0,0
1007,2017,6,29,2017-06-29,0,0,0,0,0,0,0,0
