site,site1,zone,year,date,depth,density,swe,htc
RA2,RA2E,E,2009,20090302,83,276.5736208,229.5561053,0.270950994
RA2,RA2E,E,2009,20090302,77,247.2254539,190.3635995,0.233368896
RA2,RA2E,E,2009,20090302,68,247.0115911,167.9678819,0.263798963
RA2,RA2E,E,2009,20090302,79,279.9464699,221.1577112,0.29165554
RA2,RA2E,E,2009,20090302,78,276.3574126,215.5587818,0.287869043
RA2,RA2E,E,2009,20090302,76,287.3134822,218.3582465,0.319334433
RA2,RA2E,E,2009,20090302,75,250.0855131,187.5641348,0.245167634
RA2,RA2E,E,2009,20090302,74,283.7295303,209.9598524,0.319834044
RA2,RA2E,E,2009,20090302,79,290.5773485,229.5561053,0.314227183
RA2,RA2E,E,2009,20090302,73,272.2767036,198.7619936,0.298569498
RID,RIDE,E,2009,20090302,102,268.9681769,274.3475405,0.208520596
RID,RIDE,E,2009,20090302,101,271.6312282,274.3475405,0.214775803
RID,RIDE,E,2009,20090302,102,271.7127502,277.1470052,0.21279783
RID,RIDE,E,2009,20090302,105,263.9495287,277.1470052,0.19507419
RID,RIDE,E,2009,20090302,104,269.1792979,279.9464699,0.204831763
RID,RIDE,E,2009,20090302,97,282.8325159,274.3475405,0.242456745
RID,RIDE,E,2009,20090302,97,282.8325159,274.3475405,0.242456745
RID,RIDE,E,2009,20090302,98,288.5162598,282.7459346,0.249724896
RID,RIDE,E,2009,20090302,101,282.7182171,285.5453993,0.232666332
RID,RIDE,E,2009,20090302,108,269.5780821,291.1443287,0.197830265
RID,RIDE,E,2009,20090302,103,282.6643968,291.1443287,0.228061683
RID,RIDE,E,2009,20090302,108,290.3148576,313.5400463,0.229436284
RID,RIDE,E,2009,20090302,108,279.9464699,302.3421875,0.213340626
RID,RIDE,E,2009,20090302,105,239.954117,251.9518229,0.161218339
RID,RIDE,E,2009,20090302,110,285.0364057,313.5400463,0.217147739
RID,RIDE,E,2009,20090302,105,287.9449404,302.3421875,0.232154408
RID,RIDE,E,2009,20090302,112,284.945514,319.1389756,0.213134108
RID,RIDE,E,2009,20090302,109,282.5147861,307.9411169,0.215279759
RID,RIDE,E,2009,20090302,111,252.2040269,279.9464699,0.168472253
RID,RIDE,E,2009,20090302,80,307.9411169,246.3528935,0.348491913
RID,RIDE,E,2009,20090302,109,272.2415212,296.7432581,0.199907716
RID,RIDE,E,2009,20090302,110,279.9464699,307.9411169,0.209461706
RID,RIDE,E,2009,20090302,124,248.3396104,307.9411169,0.146223655
RID,RIDE,E,2009,20090302,105,271.9479993,285.5453993,0.207076
RID,RIDE,E,2009,20090302,106,266.7414477,282.7459346,0.197343339
RID,RIDE,E,2009,20090302,101,277.1747226,279.9464699,0.223631615
RID,RIDE,E,2009,20090302,106,285.2284787,302.3421875,0.225645791
RID,RIDE,E,2009,20090302,108,290.3148576,313.5400463,0.229436284
RID,RIDE,E,2009,20090302,108,279.9464699,302.3421875,0.213340626
RID,RIDE,E,2009,20090302,104,279.9464699,291.1443287,0.221546035
RID,RIDE,E,2009,20090302,111,267.3362685,296.7432581,0.189295424
RID,RIDE,E,2009,20090302,102,279.9464699,285.5453993,0.225890075
RID,RIDE,E,2009,20090302,108,285.1306638,307.9411169,0.221315293
RID,RIDF,F ,2009,20090302,68,230.5441517,156.7700231,0.229798208
RID,RIDF,F ,2009,20090302,57,225.9217125,128.7753761,0.263262146
RID,RIDF,F ,2009,20090302,53,200.7163369,106.3796585,0.223479096
RID,RIDF,F ,2009,20090302,57,230.8330541,131.5748408,0.274832742
RID,RIDF,F ,2009,20090302,60,139.9732349,83.98394096,0.096003282
RID,RIDF,F ,2009,20090302,62,234.7938134,145.5721643,0.261414059
RID,RIDF,F ,2009,20090302,76,257.8454328,195.9625289,0.257189139
RID,RIDF,F ,2009,20090302,77,254.4967908,195.9625289,0.247298354
RID,RIDF,F ,2009,20090302,61,229.4643196,139.9732349,0.253774409
RID,RIDF,F ,2009,20090302,66,246.0135644,162.3689525,0.269601002
RID,RIDF,F ,2009,20090302,66,241.7719512,159.5694878,0.260384559
RID,RIDF,F ,2009,20090302,72,233.2887249,167.9678819,0.222229819
RID,RIDF,F ,2009,20090302,76,243.111408,184.7646701,0.228635896
RID,RIDF,F ,2009,20090302,73,241.5976384,176.366276,0.235076838
RID,RIDF,F ,2009,20090302,77,254.4967908,195.9625289,0.247298354
RID,RIDF,F ,2009,20090302,76,239.4279019,181.9652054,0.221760023
RID,RIDF,F ,2009,20090302,75,261.2833719,195.9625289,0.267614482
RID,RIDF,F ,2009,20090302,83,246.2179795,204.360923,0.214737931
RID,RIDF,F ,2009,20090302,81,235.0167895,190.3635995,0.200474939
RID,RIDF,F ,2009,20090302,72,225.5124341,162.3689525,0.20766142
RID,RIDF,F ,2009,20090302,82,206.5458711,169.3676143,0.152955998
RID,RIDF,F ,2009,20090302,38,162.074272,61.58822337,0.203231907
RID,RIDF,F ,2009,20090302,66,216.3222722,142.7726996,0.208451904
RID,RIDF,F ,2009,20090302,70,215.9587053,151.1710937,0.195880282
RID,RIDF,F ,2009,20090302,77,218.1401064,167.9678819,0.181688587
RID,RIDF,F ,2009,20090302,70,259.9502934,181.9652054,0.283811451
RID,RIDF,F ,2009,20090302,64,183.7148709,117.5775173,0.155044363
RID,RIDF,F ,2009,20090302,75,242.6202739,181.9652054,0.230749221
RID,RIDF,F ,2009,20090302,71,256.2890217,181.9652054,0.271987527
RID,RIDF,F ,2009,20090302,64,253.7014883,162.3689525,0.29567417
RID,RIDF,F ,2009,20090302,73,222.4232226,162.3689525,0.19924376
RID,RIDF,F ,2009,20090302,83,259.7093757,215.5587818,0.238915593
RID,RIDF,F ,2009,20090302,89,261.0736741,232.35557,0.22515598
RID,RIDT,T,2009,20090302,21,263.9495287,55.42940103,0.975370952
RID,RIDT,T,2009,20090302,18,211.5151106,38.0727199,0.730731153
RID,RIDT,T,2009,20090302,21,277.280313,58.22886573,1.076381208
RID,RIDT,T,2009,20090302,14,309.9407345,43.39170283,2.017328437
RID,RIDT,T,2009,20090302,22,258.3142427,56.82913338,0.891705314
RID,RIDT,T,2009,20090302,18,413.6986721,74.46576098,2.795394325
RID,RIDT,T,2009,20090302,16,271.1981427,43.39170283,1.351452449
RID,RIDT,T,2009,20090302,19,207.7497487,39.47245225,0.667843562
RID,RIDT,T,2009,20090302,33,288.4296962,95.18179975,0.741162326
RID,RIDT,T,2009,20090302,23,254.38614,58.5088122,0.827192114
RID,RIDT,T,2009,20090302,12,303.2753424,36.39304108,2.253410365
RID,RIDT,T,2009,20090302,25,251.9518229,62.98795572,0.74652152
RID,RIDT,T,2009,20090302,31,279.9464699,86.78340566,0.743251214
RID,RIDT,T,2009,20090302,20,251.9518229,50.39036458,0.933151899
RID,RIDT,T,2009,20090302,24,279.9464699,67.18715277,0.960032818
RID,RIDT,T,2009,20090302,27,290.3148576,78.38501156,0.917745136
RID,RIDT,T,2009,20090302,26,301.4808137,78.38501156,1.027763855
RID,RIDT,T,2009,20090302,14,249.9522052,34.99330873,1.311998203
RID,RIDT,T,2009,20090302,27,243.6571127,65.78742042,0.646460142
RID,RIDT,T,2009,20090302,40,308.640983,123.4563932,0.700155535
RID,RIDT,T,2009,20090302,37,363.1737987,134.3743055,1.048032194
RID,RIDT,T,2009,20090302,27,290.3148576,78.38501156,0.917745136
RID,RIDT,T,2009,20090302,30,279.9464699,83.98394096,0.768026255
RID,RIDT,T,2009,20090302,36,295.4990515,106.3796585,0.713110797
RID,RIDT,T,2009,20090302,38,294.6804946,111.9785879,0.671841016
RID,RIDT,T,2009,20090302,36,291.6109061,104.9799262,0.694468185
RID,RIDT,T,2009,20090302,34,312.8813487,106.3796585,0.846501561
RID,RIDT,T,2009,20090302,28,299.9426463,83.98394096,0.944638706
RID,RIDT,T,2009,20090302,24,254.2847101,61.02833043,0.792093744
RID,RIDT,T,2009,20090302,24,163.3021074,39.19250578,0.326677834
RID,RIDT,T,2009,20090302,7,111.9785879,7.838501156,0.526646575
RID,RIDT,T,2009,20090302,9,233.2887249,20.99598524,1.777838553
RID,RIDT,T,2009,20090302,6,363.9304108,21.83582465,6.489821852
RA2,RA2F,F,2009,20090303,106,277.3054654,293.9437934,0.213284023
RA2,RA2F,F,2009,20090303,106,277.3054654,293.9437934,0.213284023
RA2,RA2F,F,2009,20090303,106,277.3054654,293.9437934,0.213284023
RA2,RA2F,F,2009,20090303,111,252.2040269,279.9464699,0.168472253
RA2,RA2F,F,2009,20090303,117,251.2340114,293.9437934,0.158605533
RA2,RA2F,F,2009,20090303,102,274.4573234,279.9464699,0.217118488
RA2,RA2F,F,2009,20090303,105,253.2849013,265.9491464,0.179629075
RA2,RA2F,F,2009,20090303,104,275.9087804,286.9451316,0.215201371
RA2,RA2F,F,2009,20090303,101,270.2453546,272.9478081,0.212589804
RA2,RA2F,F,2009,20090303,104,269.1792979,279.9464699,0.204831763
RA2,RA2F,F,2009,20090303,103,278.5875064,286.9451316,0.221530424
RA2,RA2F,F,2009,20090303,103,244.6134203,251.9518229,0.170793236
RA2,RA2F,F,2009,20090303,102,281.3187565,286.9451316,0.228110111
RA2,RA2F,F,2009,20090303,97,274.1743777,265.9491464,0.227839663
RA2,RA2F,F,2009,20090303,100,279.9464699,279.9464699,0.230407876
RA2,RA2F,F,2009,20090303,101,277.1747226,279.9464699,0.223631615
RA2,RA2F,F,2009,20090303,96,284.3206335,272.9478081,0.247567057
RA2,RA2F,F,2009,20090303,93,255.8650531,237.9544994,0.206959958
RA2,RA2F,F,2009,20090303,91,261.4884609,237.9544994,0.220907772
RA2,RA2F,F,2009,20090303,90,248.8413065,223.9571759,0.20227852
RA2,RA2F,F,2009,20090303,99,282.774212,279.9464699,0.237460697
RA2,RA2F,F,2009,20090303,96,291.6109061,279.9464699,0.260425569
RA2,RA2F,F,2009,20090303,95,265.2124451,251.9518229,0.217676489
RA2,RA2F,F,2009,20090303,90,248.8413065,223.9571759,0.20227852
RA2,RA2F,F,2009,20090303,90,287.7227607,258.9504846,0.270428998
RA2,RA2F,F,2009,20090303,97,274.1743777,265.9491464,0.227839663
RA2,RA2F,F,2009,20090303,92,289.0751591,265.9491464,0.267042909
RA2,RA2F,F,2009,20090303,94,297.8153935,279.9464699,0.277404665
RA2,RA2F,F,2009,20090303,95,265.2124451,251.9518229,0.217676489
RA2,RA2F,F,2009,20090303,90,264.3938882,237.9544994,0.228353485
RA2,RA2F,F,2009,20090303,92,289.0751591,265.9491464,0.267042909
RA2,RA2F,F,2009,20090303,93,255.8650531,237.9544994,0.206959958
RA2,RA2F,F,2009,20090303,95,279.9464699,265.9491464,0.242534607
RA2,RA2T,T,2009,20090303,13,163.6610132,21.27593171,0.605751431
RA2,RA2T,T,2009,20090303,12,191.2967544,22.95561053,0.896563982
RA2,RA2T,T,2009,20090303,17,283.2399577,48.15079282,1.387418403
RA2,RA2T,T,2009,20090303,17,154.7939304,26.31496817,0.414387135
RA2,RA2T,T,2009,20090303,14,259.9502934,36.39304108,1.419057256
RA2,RA2T,T,2009,20090303,21,223.9571759,47.03100694,0.702195433
RA2,RA2T,T,2009,20090303,20,226.7566406,45.35132812,0.755853039
RA2,RA2T,T,2009,20090303,21,246.6195092,51.79009693,0.851496552
RA2,RA2T,T,2009,20090303,18,211.5151106,38.0727199,0.730731153
RA2,RA2T,T,2009,20090303,19,197.4359314,37.51282696,0.603178864
RA2,RA2T,T,2009,20090303,17,161.3809062,27.43475405,0.450404487
RA2,RA2T,T,2009,20090303,22,155.2430424,34.15346932,0.322069011
RA2,RA2T,T,2009,20090303,19,173.8614918,33.03368344,0.467735715
RA2,RA2T,T,2009,20090303,23,163.0992477,37.51282696,0.340034834
RA2,RA2T,T,2009,20090303,11,173.0578177,19.03635995,0.800455312
RA2,RA2T,T,2009,20090303,14,139.9732349,19.59625289,0.411442636
RA2,RA2T,T,2009,20090303,18,161.7468493,29.11443287,0.427313373
RA2,RA2T,T,2009,20090303,18,177.2994309,31.91389756,0.513439774
RA2,RA2T,T,2009,20090303,12,228.6229504,27.43475405,1.280577109
RA2,RA2T,T,2009,20090303,17,141.6199789,24.07539641,0.346854601
RA2,RA2T,T,2009,20090303,18,192.8520126,34.71336226,0.60746768
RA2,RA2T,T,2009,20090303,12,256.6175974,30.79411169,1.613388486
RA2,RA2T,T,2009,20090303,13,241.184651,31.35400463,1.315537734
RA2,RA2T,T,2009,20090303,15,246.3528935,36.95293402,1.189519063
RA2,RA2T,T,2009,20090303,14,199.9617642,27.99464699,0.83967885
RA2,RA2T,T,2009,20090303,14,279.9464699,39.19250578,1.645770546
RA2,RA2T,T,2009,20090303,17,214.0767123,36.39304108,0.792569329
RA2,RA2T,T,2009,20090303,18,202.1835616,36.39304108,0.667677145
RA2,RA2T,T,2009,20090303,16,218.7081796,34.99330873,0.878936296
RA2,RA2T,T,2009,20090303,24,221.6242886,53.18982927,0.601687235
RA2,RA2T,T,2009,20090303,23,225.1743345,51.79009693,0.648122756
RA2,RA2T,T,2009,20090303,19,250.4784204,47.59089988,0.970810268
RA2,RA2T,T,2009,20090303,20,223.9571759,44.79143518,0.737305205
LIN,LINE,E,2009,20090304,131,350.4673363,459.1122106,0.275658336
LIN,LINE,E,2009,20090304,134,346.7993582,464.71114,0.26387552
LIN,LINE,E,2009,20090304,142,331.2042742,470.3100694,0.227117632
LIN,LINE,E,2009,20090304,148,336.6923759,498.3047164,0.225191596
LIN,LINE,E,2009,20090304,140,341.9346168,478.7084635,0.245530493
LIN,LINE,E,2009,20090304,136,401.3938355,545.8956162,0.348297068
LIN,LINE,E,2009,20090304,84,326.6042148,274.3475405,0.373346096
LIN,LINE,E,2009,20090304,88,340.3894577,299.5427228,0.387094375
LIN,LINE,E,2009,20090304,81,307.5955039,249.1523582,0.343417386
LIN,LINE,E,2009,20090304,98,322.7954193,316.339511,0.312590648
LIN,LINE,E,2009,20090304,98,322.7954193,316.339511,0.312590648
LIN,LINE,E,2009,20090304,81,317.9638917,257.5507523,0.366959317
LIN,LINE,E,2009,20090304,68,300.5307691,204.360923,0.390495743
LIN,LINE,E,2009,20090304,74,317.7770739,235.1550347,0.401199824
LIN,LINE,E,2009,20090304,64,306.1914514,195.9625289,0.430678785
LIN,LINE,E,2009,20090304,90,329.7147312,296.7432581,0.355125226
LIN,LINE,E,2009,20090304,138,182.5737847,251.9518229,0.071014181
LIN,LINE,E,2009,20090304,108,349.9330873,377.9277343,0.333344729
LIN,LINE,E,2009,20090304,122,367.1429113,447.9143518,0.324831243
LIN,LINE,E,2009,20090304,126,346.6003913,436.716493,0.280307606
LIN,LINE,E,2009,20090304,114,368.3506182,419.9197048,0.349917196
LIN,LINE,E,2009,20090304,126,315.4952279,397.5239872,0.232253557
LIN,LINE,E,2009,20090304,129,329.8594064,425.5186342,0.247979264
LIN,LINE,E,2009,20090304,121,347.0410783,419.9197048,0.292633289
LIN,LINE,E,2009,20090304,122,344.1964793,419.9197048,0.28549621
LIN,LINE,E,2009,20090304,102,329.3487881,335.9357638,0.312650623
LIN,LINE,E,2009,20090304,100,321.9384403,321.9384403,0.304714417
LIN,LINE,E,2009,20090304,111,307.6889128,341.5346932,0.250754102
LIN,LINE,E,2009,20090304,104,309.5561926,321.9384403,0.270890007
LIN,LINE,E,2009,20090304,118,296.5534638,349.9330873,0.219114605
LIN,LINE,E,2009,20090304,124,343.1601889,425.5186342,0.279202589
LIN,LINE,E,2009,20090304,104,323.0151575,335.9357638,0.294957739
LIN,LINE,E,2009,20090304,108,336.9726026,363.9304108,0.309109789
LIN,LINF,F ,2009,20090304,78,222.521553,173.5668113,0.186636633
LIN,LINF,F ,2009,20090304,115,267.7748842,307.9411169,0.183311272
LIN,LINF,F ,2009,20090304,83,249.5908286,207.1603877,0.220661458
LIN,LINF,F ,2009,20090304,90,230.1782086,207.1603877,0.173074558
LIN,LINF,F ,2009,20090304,89,251.6372763,223.9571759,0.209173795
LIN,LINF,F ,2009,20090304,87,238.1153882,207.1603877,0.191603308
LIN,LINF,F ,2009,20090304,85,230.5441517,195.9625289,0.183838566
LIN,LINF,F ,2009,20090304,92,237.3459201,218.3582465,0.180020948
LIN,LINF,F ,2009,20090304,103,260.9209816,268.7486111,0.194324748
LIN,LINF,F ,2009,20090304,107,272.0975034,291.1443287,0.203428907
LIN,LINF,F ,2009,20090304,101,260.5442393,263.1496817,0.197600895
LIN,LINF,F ,2009,20090304,96,244.9531611,235.1550347,0.183756282
LIN,LINF,F ,2009,20090304,85,230.5441517,195.9625289,0.183838566
LIN,LINF,F ,2009,20090304,88,241.7719512,212.7593171,0.195288419
LIN,LINF,F ,2009,20090304,96,268.2820336,257.5507523,0.220424202
LIN,LINF,F ,2009,20090304,78,251.2340114,195.9625289,0.2379083
LIN,LINF,F ,2009,20090304,83,242.8451305,201.5614583,0.208894996
LIN,LINF,F ,2009,20090304,92,261.6890914,240.7539641,0.218842034
LIN,LINF,F ,2009,20090304,83,229.3537343,190.3635995,0.186329179
LIN,LINF,F ,2009,20090304,82,256.0486005,209.9598524,0.235059761
LIN,LINF,F ,2009,20090304,79,233.8793293,184.7646701,0.203565379
LIN,LINF,F ,2009,20090304,78,236.8777822,184.7646701,0.211495623
LIN,LINF,F ,2009,20090304,79,233.8793293,184.7646701,0.203565379
LIN,LINF,F ,2009,20090304,79,216.1611983,170.7673466,0.173890444
LIN,LINF,F ,2009,20090304,77,236.3184486,181.9652054,0.213231744
LIN,LINF,F ,2009,20090304,76,246.7949142,187.5641348,0.235616744
LIN,LINF,F ,2009,20090304,78,233.2887249,181.9652054,0.205135218
LIN,LINF,F ,2009,20090304,76,228.3773833,173.5668113,0.201762255
LIN,LINF,F ,2009,20090304,75,238.8876543,179.1657407,0.223703861
LIN,LINF,F ,2009,20090304,78,233.2887249,181.9652054,0.205135218
LIN,LINF,F ,2009,20090304,78,222.521553,173.5668113,0.186636633
LIN,LINF,F ,2009,20090304,78,244.0558968,190.3635995,0.224507751
LIN,LINT,T,2009,20090304,20,314.9397786,62.98795572,1.458049843
LIN,LINT,T,2009,20090304,24,256.6175974,61.58822337,0.806694243
LIN,LINT,T,2009,20090304,26,274.5628839,71.38634982,0.852427865
LIN,LINT,T,2009,20090304,28,229.9560288,64.38768807,0.55523764
LIN,LINT,T,2009,20090304,26,312.2479856,81.18447626,1.102486482
LIN,LINT,T,2009,20090304,26,279.9464699,72.78608217,0.88618414
LIN,LINT,T,2009,20090304,24,303.2753424,72.78608217,1.126705183
LIN,LINT,T,2009,20090304,24,338.2686511,81.18447626,1.401714584
LIN,LINT,T,2009,20090304,24,244.9531611,58.78875867,0.735025127
LIN,LINT,T,2009,20090304,24,279.9464699,67.18715277,0.960032818
LIN,LINT,T,2009,20090304,23,292.1180555,67.18715277,1.090777816
LIN,LINT,T,2009,20090304,24,285.778688,68.58688512,1.000450867
LIN,LINT,T,2009,20090304,26,269.1792979,69.98661747,0.819327053
LIN,LINT,T,2009,20090304,20,223.9571759,44.79143518,0.737305205
LIN,LINT,T,2009,20090304,22,171.7853338,37.79277343,0.394363594
LIN,LINT,T,2009,20090304,22,305.3961489,67.18715277,1.246383704
LIN,LINT,T,2009,20090304,26,236.8777822,61.58822337,0.63448687
LIN,LINT,T,2009,20090304,25,268.7486111,67.18715277,0.849375596
LIN,LINT,T,2009,20090304,22,305.3961489,67.18715277,1.246383704
LIN,LINT,T,2009,20090304,24,274.1142517,65.78742042,0.920448132
LIN,LINT,T,2009,20090304,24,256.6175974,61.58822337,0.806694243
LIN,LINT,T,2009,20090304,18,248.8413065,44.79143518,1.011392599
LIN,LINT,T,2009,20090304,23,231.2601273,53.18982927,0.683629846
LIN,LINT,T,2009,20090304,22,292.6713094,64.38768807,1.144682256
LIN,LINT,T,2009,20090304,26,247.6449541,64.38768807,0.693478417
LIN,LINT,T,2009,20090304,26,247.6449541,64.38768807,0.693478417
LIN,LINT,T,2009,20090304,22,254.4967908,55.98929397,0.865544239
LIN,LINT,T,2009,20090304,26,226.1106103,58.78875867,0.578117168
LIN,LINT,T,2009,20090304,25,257.5507523,64.38768807,0.780068906
LIN,LINT,T,2009,20090304,25,257.5507523,64.38768807,0.780068906
LIN,LINT,T,2009,20090304,22,267.2216303,58.78875867,0.954262523
LIN,LINT,T,2009,20090304,22,305.3961489,67.18715277,1.246383704
LIN,LINT,T,2009,20090304,24,244.9531611,58.78875867,0.735025127
RAM,RAME,E,2009,20090305,81,255.7535651,207.1603877,0.23741366
RAM,RAME,E,2009,20090305,81,297.2271162,240.7539641,0.32065585
RAM,RAME,E,2009,20090305,80,286.9451316,229.5561053,0.302590344
RAM,RAME,E,2009,20090305,84,283.2791659,237.9544994,0.2808648
RAM,RAME,E,2009,20090305,81,276.4903406,223.9571759,0.277473964
RAM,RAME,E,2009,20090305,82,286.7744325,235.1550347,0.294858965
RAM,RAME,E,2009,20090305,82,259.4625818,212.7593171,0.24136981
RAM,RAME,E,2009,20090305,80,272.9478081,218.3582465,0.273789359
RAM,RAME,E,2009,20090305,79,290.5773485,229.5561053,0.314227183
RAM,RAME,E,2009,20090305,80,290.4444625,232.35557,0.310015598
RAM,RAME,E,2009,20090305,80,290.4444625,232.35557,0.310015598
RAM,RAME,E,2009,20090305,80,283.4458007,226.7566406,0.295255093
RAM,RAME,E,2009,20090305,68,255.2453108,173.5668113,0.28167867
RAM,RAME,E,2009,20090305,64,253.7014883,162.3689525,0.29567417
RAM,RAME,E,2009,20090305,64,262.4498155,167.9678819,0.316417067
RAM,RAME,E,2009,20090305,69,267.7748842,184.7646701,0.305518786
RAM,RAME,E,2009,20090305,63,257.7284961,162.3689525,0.309978563
RAM,RAME,E,2009,20090305,87,302.4708985,263.1496817,0.309168523
RAM,RAME,E,2009,20090305,89,273.655538,243.5534288,0.247380696
RAM,RAME,E,2009,20090305,76,257.8454328,195.9625289,0.257189139
RAM,RAME,E,2009,20090305,78,251.2340114,195.9625289,0.2379083
RAM,RAME,E,2009,20090305,73,272.2767036,198.7619936,0.298569498
RAM,RAME,E,2009,20090305,76,257.8454328,195.9625289,0.257189139
RAM,RAME,E,2009,20090305,98,291.3728564,285.5453993,0.254694424
RAM,RAME,E,2009,20090305,93,301.0177095,279.9464699,0.286449768
RAM,RAME,E,2009,20090305,94,303.7717013,285.5453993,0.288611814
RAM,RAME,E,2009,20090305,98,305.6558395,299.5427228,0.280276477
RAM,RAME,E,2009,20090305,99,299.7406647,296.7432581,0.266810839
RAM,RAME,E,2009,20090305,104,301.4808137,313.5400463,0.256940964
RAM,RAME,E,2009,20090305,106,274.664461,291.1443287,0.209240816
RAM,RAME,E,2009,20090305,108,311.0516332,335.9357638,0.263383489
RAM,RAME,E,2009,20090305,87,296.0353474,257.5507523,0.296152374
RAM,RAME,E,2009,20090305,89,283.0919358,251.9518229,0.264735584
RAM,RAMF,F,2009,20090305,103,273.1516526,281.3462022,0.212969676
RAM,RAMF,F,2009,20090305,122,275.3571835,335.9357638,0.182717574
RAM,RAMF,F,2009,20090305,121,305.3961489,369.5293402,0.226615219
RAM,RAMF,F,2009,20090305,122,279.9464699,341.5346932,0.188858915
RAM,RAMF,F,2009,20090305,122,325.8393338,397.5239872,0.255855359
RAM,RAMF,F,2009,20090305,140,275.9472346,386.3261284,0.15990844
RAM,RAMF,F,2009,20090305,112,309.9407345,347.1336226,0.252166055
RAM,RAMF,F,2009,20090305,144,307.1634878,442.3154224,0.192630042
RAM,RAMF,F,2009,20090305,146,325.9650677,475.9089988,0.213961974
RAM,RAMF,F,2009,20090305,134,313.372914,419.9197048,0.215459399
RAM,RAMF,F,2009,20090305,160,279.9464699,447.9143518,0.144004923
RAM,RAMF,F,2009,20090305,116,284.7731331,330.3368344,0.205535748
RAM,RAMF,F,2009,20090305,112,284.945514,319.1389756,0.213134108
RAM,RAMF,F,2009,20090305,131,324.8233849,425.5186342,0.236793954
RAM,RAMF,F,2009,20090305,142,343.0329983,487.1068576,0.243630011
RAM,RAMF,F,2009,20090305,125,326.9774768,408.721846,0.251462364
RAM,RAMF,F,2009,20090305,134,290.3922337,389.1255931,0.18501738
RAM,RAMF,F,2009,20090305,148,332.9093155,492.705787,0.220159541
RAM,RAMF,F,2009,20090305,120,282.2793571,338.7352285,0.195220007
RAM,RAMF,F,2009,20090305,163,333.187823,543.0961515,0.200234067
RAM,RAMF,F,2009,20090305,120,347.6002001,417.1202401,0.296023453
RAM,RAMF,F,2009,20090305,143,270.1581318,386.3261284,0.150053933
RAM,RAMF,F,2009,20090305,123,273.1185072,335.9357638,0.178297182
RAM,RAMF,F,2009,20090305,167,353.7048212,590.6870514,0.220248429
RAM,RAMF,F,2009,20090305,196,339.9349991,666.2725983,0.173333705
RAM,RAMF,F,2009,20090305,182,352.2403385,641.077416,0.200426029
RAM,RAMF,F,2009,20090305,154,403.5591968,621.4811631,0.310914594
RAM,RAMF,F,2009,20090305,176,369.0203466,649.4758101,0.227475845
RAM,RAMF,F,2009,20090305,162,359.4374428,582.2886573,0.2344655
RAM,RAMF,F,2009,20090305,180,356.15412,641.077416,0.207181403
RAM,RAMF,F,2009,20090305,170,398.5120336,677.4704571,0.274651066
RAM,RAMF,F,2009,20090305,162,366.3497013,593.4865161,0.243570114
RAM,RAMF,F,2009,20090305,155,340.4510295,527.6990957,0.219849223
RAM,RAMT,T,2009,20090305,22,175.6027856,38.63261284,0.412085612
RAM,RAMT,T,2009,20090305,26,163.6610132,42.55186342,0.302875716
RAM,RAMT,T,2009,20090305,22,180.6927215,39.75239872,0.436320851
RAM,RAMT,T,2009,20090305,24,132.9745732,31.91389756,0.216607405
RAM,RAMT,T,2009,20090305,26,152.8938412,39.75239872,0.264334571
RAM,RAMT,T,2009,20090305,20,195.9625289,39.19250578,0.564499297
RAM,RAMT,T,2009,20090305,19,176.8082968,33.59357638,0.483725531
RAM,RAMT,T,2009,20090305,20,170.7673466,34.15346932,0.428673854
RAM,RAMT,T,2009,20090305,22,194.690045,42.83180989,0.506538127
RAM,RAMT,T,2009,20090305,18,143.0837513,25.75507523,0.334391678
RAM,RAMT,T,2009,20090305,16,90.98260271,14.55721643,0.1521052
RAM,RAMT,T,2009,20090305,16,131.2249078,20.99598524,0.316417067
RAM,RAMT,T,2009,20090305,12,244.9531611,29.39437934,1.470050253
RAM,RAMT,T,2009,20090305,16,183.7148709,29.39437934,0.620177451
RAM,RAMT,T,2009,20090305,19,198.9093339,37.79277343,0.612215126
RAM,RAMT,T,2009,20090305,12,191.2967544,22.95561053,0.896563982
RAM,RAMT,T,2009,20090305,18,227.0676922,40.8721846,0.842142369
RAM,RAMT,T,2009,20090305,15,205.2940779,30.79411169,0.826054905
RAM,RAMT,T,2009,20090305,15,289.2780189,43.39170283,1.640162735
RAM,RAMT,T,2009,20090305,16,209.9598524,33.59357638,0.810027691
RAM,RAMT,T,2009,20090305,16,227.4565068,36.39304108,0.950657498
RAM,RAMT,T,2009,20090305,16,195.9625289,31.35400463,0.705624122
RAM,RAMT,T,2009,20090305,16,192.463198,30.79411169,0.680648268
RAM,RAMT,T,2009,20090305,14,219.9579406,30.79411169,1.016011408
RAM,RAMT,T,2009,20090305,23,197.1796875,45.35132812,0.496985642
RAM,RAMT,T,2009,20090305,24,193.6296417,46.471114,0.459282367
RAM,RAMT,T,2009,20090305,26,220.7270243,57.38902632,0.55091551
RAM,RAMT,T,2009,20090305,24,209.9598524,50.39036458,0.54001846
RAM,RAMT,T,2009,20090305,18,248.8413065,44.79143518,1.011392599
RAM,RAMT,T,2009,20090305,20,188.9638672,37.79277343,0.524897943
RAM,RAMT,T,2009,20090305,15,149.3047839,22.39571759,0.436921603
RAM,RAMT,T,2009,20090305,19,132.6062226,25.19518229,0.272095611
RAM,RAMT,T,2009,20090305,23,328.6328125,75.58554686,1.380515673
ROK,ROKE,E,2009,20090306,33,288.4296962,95.18179975,0.741162326
