year,site,zone,tree,aspect,height,code,dry.wgt,fresh.wgt,water,viability,stem,sur.area,gmin,lat,lon,dist,cover
2013,OSF,Forest,3,W,C,OSF F3 WC,0.34,0.7374,113.9252,96.2963,24.8000,0.0240,0.0000053,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,3,W,S,OSF F3 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,4,L,A,OSF F4 LA,0.10,0.2140,113.7862,92.0000,16.2000,0.0105,0.0000050,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,4,L,C,OSF F4 LC,0.12,0.2527,107.9835,72.7273,14.7000,0.0108,0.0000058,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,4,L,S,OSF F4 LS,0.12,0.2330,101.9064,93.4783,20.4000,0.0133,0.0000082,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,4,W,A,OSF F4 WA,0.15,0.3282,115.2131,100.0000,20.9000,0.0152,0.0000016,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,4,W,C,OSF F4 WC,0.06,0.1585,180.0353,95.0000,14.9000,0.0064,0.0000063,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,4,W,S,OSF F4 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,5,L,A,OSF F5 LA,0.19,0.4915,154.3996,90.9091,25.3000,0.0162,0.0000096,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,5,L,C,OSF F5 LC,0.47,0.9596,106.2325,96.9231,39.8000,0.0256,0.0000039,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,5,L,S,OSF F5 LS,0.13,0.2867,115.5639,88.8889,16.0000,0.0097,0.0000002,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,5,W,A,OSF F5 WA,0.26,0.4356,68.6411,90.3226,30.4000,0.0222,0.0000061,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,5,W,C,OSF F5 WC,0.22,0.4398,103.5169,87.8049,25.3000,0.0158,0.0000054,57.81788,-92.85139,11.1372002,59
2013,OSF,Forest,5,W,S,OSF F5 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,1,L,A,OSF F1 LA,0.14,0.3015,117.3756,100.0000,24.7000,0.0147,0.0000065,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,1,L,C,OSF F1 LC,0.19,0.4424,128.3944,9.3023,18.1000,0.0165,0.0000106,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,1,L,S,OSF F1 LS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,1,W,A,OSF F1 WA,0.16,0.3250,105.4362,100.0000,18.6000,0.0141,0.0000101,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,1,W,C,OSF F1 WC,0.09,0.1730,83.2627,64.7059,19.9000,0.0064,0.0000245,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,1,W,S,OSF F1 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,2,L,A,OSF F2 LA,0.09,0.1932,112.7753,57.1429,17.1000,0.0078,0.0000202,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,2,L,C,OSF F2 LC,0.16,0.3645,122.6634,81.3953,18.6000,0.0105,0.0000248,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,2,W,A,OSF F2 WA,0.04,0.0869,142.0613,56.5217,10.8000,0.0036,0.0000611,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,2,W,C,OSF F2 WC,0.25,0.5668,125.5472,47.6923,33.0000,0.0190,0.0000653,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,2,W,S,OSF F2 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,3,L,A,OSF F3 LA,0.34,0.7090,109.0212,93.8776,28.8000,0.0175,0.0000230,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,3,L,C,OSF F3 LC,0.05,0.1134,116.4122,83.3333,9.6000,0.0034,0.0000251,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,3,L,S,OSF F3 LS,0.05,0.0969,106.6098,0.0000,8.5000,0.0034,0.0000420,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,3,W,A,OSF F3 WA,0.08,0.1488,77.7778,94.4444,22.1000,0.0058,0.0000586,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,3,W,C,OSF F3 WC,0.21,0.4137,96.3455,94.4444,36.9000,0.0129,0.0000207,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,3,W,S,OSF F3 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,4,L,A,OSF F4 LA,0.30,0.6477,117.2032,95.0000,26.9000,0.0209,0.0000133,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,4,L,C,OSF F4 LC,0.09,0.2994,244.5339,95.8333,16.1000,0.0061,0.0000213,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,4,L,S,OSF F4 LS,0.05,0.1144,118.7380,36.3636,20.5000,0.0034,0.0000582,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,4,W,A,OSF F4 WA,0.14,0.2965,107.9243,92.5926,13.8000,0.0077,0.0000182,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,4,W,C,OSF F4 WC,0.23,0.5008,119.4566,100.0000,28.9000,0.0124,0.0000136,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,4,W,S,OSF F4 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,5,L,A,OSF F5 LA,0.23,0.4632,105.7752,92.3077,21.0000,0.0166,0.0000080,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,5,L,C,OSF F5 LC,0.07,0.1486,122.4551,100.0000,8.9000,0.0055,0.0000087,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,5,L,C,OSF F5 LC,0.21,0.4127,100.0485,100.0000,26.9000,0.0162,0.0000083,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,5,L,S,OSF F5 LS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,5,W,A,OSF F5 WA,0.32,0.5874,83.5052,98.4848,34.8000,0.0193,0.0000097,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,5,W,C,OSF F5 WC,0.13,0.2724,115.8479,92.8571,13.7000,0.0103,0.0000092,57.81788,-92.85139,11.1372002,59
2014,OSF,Forest,5,W,S,OSF F5 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,1,L,A,OR F1 LA,0.18,0.3475,95.7746,94.5946,21.9000,0.0113,0.0000217,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,1,L,C,OR F1 LC,0.30,0.6289,110.1939,98.2456,26.2000,0.0166,0.0000175,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,1,L,S,OR F1 LS,0.02,0.0471,121.1268,100.0000,6.6000,0.0017,0.0000130,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,1,W,A,OR F1 WA,0.21,0.4530,114.9976,97.5610,22.3000,0.0143,0.0000171,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,1,W,C,OR F1 WC,0.26,0.5493,113.9019,95.0000,21.0000,0.0152,0.0000154,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,1,W,S,OR F1 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,2,L,A,OR F2 LA,0.15,0.3050,110.0551,88.2353,11.7000,0.0125,0.0000076,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,2,L,C,OR F2 LC,0.21,0.4437,114.0376,95.8333,23.0000,0.0152,0.0000151,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,2,L,S,OR F2 LS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,2,W,A,OR F2 WA,0.17,0.3632,111.1628,88.8889,20.5000,0.0157,0.0000122,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,2,W,C,OR F2 WC,0.11,0.2243,96.9271,87.0968,13.6000,0.0108,0.0000203,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,2,W,S,OR F2 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,3,L,A,OR F3 LA,0.07,0.1417,105.0651,100.0000,13.3000,0.0062,0.0000090,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,3,L,C,OR F3 LC,0.33,0.6987,113.8659,89.3939,30.2000,0.0214,0.0000334,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,3,L,S,OR F3 LS,0.05,0.0875,81.9127,80.0000,12.1000,0.0044,0.0000395,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,3,W,A,OR F3 WA,0.06,0.1071,78.7980,42.8571,14.5000,0.0043,0.0001350,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,3,W,C,OR F3 WC,0.25,0.5436,113.7633,92.3077,29.2000,0.0181,0.0000291,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,3,W,S,OR F3 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,4,L,A,OR F4 LA,0.08,0.1705,104.4365,100.0000,9.3000,0.0069,0.0000366,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,4,L,C,OR F4 LC,0.18,0.3813,109.7360,95.3488,20.5000,0.0140,0.0000117,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,4,L,S,OR F4 LS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,4,W,A,OR F4 WA,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,4,W,C,OR F4 WC,0.24,0.5001,108.7229,96.4912,25.2000,0.0172,0.0000126,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,4,W,S,OR F4 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,5,L,A,OR F5 LA,0.03,0.0704,112.6888,100.0000,13.6000,0.0027,0.0000128,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,5,L,C,OR F5 LC,0.13,0.2758,115.8059,100.0000,20.1000,0.0086,0.0000135,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,5,L,S,OR F5 LS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,5,W,A,OR F5 WA,0.09,0.1933,114.5394,91.3043,14.9000,0.0080,0.0000151,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,5,W,C,OR F5 WC,0.19,0.4260,125.7552,97.4359,16.4000,0.0142,0.0000404,57.81788,-92.85139,11.1372002,59
2015,OSF,Forest,5,W,S,OR F5 WS,NA,NA,NA,NA,NA,NA,NA,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,1,L,A,OR F1 LA,0.17,0.3692,114.6512,NA,26.2000,0.0147,0.0000145,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,1,L,C,OR F1 LC,0.19,0.4097,121.4595,NA,28.5000,0.0132,0.0000325,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,1,W,A,OR F1 WA,0.16,0.3571,117.4787,NA,21.8000,0.0126,0.0000212,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,1,W,C,OR F1 WC,0.15,0.3185,111.9095,NA,20.6000,0.0131,0.0000258,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,2,L,A,OR F2 LA,0.03,0.0707,115.5488,NA,18.6000,0.0029,0.0000200,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,2,L,C,OR F2 LC,0.15,0.3451,136.0465,NA,30.8000,0.0126,0.0000365,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,2,W,A,OR F2 WA,0.12,0.2425,107.0880,NA,27.1000,0.0089,0.0000838,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,2,W,C,OR F2 WC,0.09,0.1835,113.1243,NA,19.1000,0.0070,0.0000152,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,3,L,A,OR F3 LA,0.06,0.1209,97.2268,NA,21.3000,0.0052,0.0000439,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,3,L,C,OR F3 LC,0.13,0.2693,111.5475,NA,23.5000,0.0102,0.0000197,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,3,L,S,OR F3 LS,0.11,0.1338,22.4154,NA,10.3000,0.0017,0.0000730,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,3,W,A,OR F3 WA,0.08,0.1774,110.6888,NA,17.8000,0.0070,0.0000448,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,3,W,C,OR F3 WC,0.07,0.1821,144.1019,NA,19.8000,0.0069,0.0000197,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,3,W,S,OR F3 WS,0.08,0.1713,118.2166,NA,21.1000,0.0068,0.0000287,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,4,L,A,OR F4 LA,0.08,0.1845,131.7839,NA,17.2000,0.0091,0.0000271,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,4,L,C,OR F4 LC,0.05,0.1115,135.2321,NA,17.0000,0.0062,0.0000054,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,4,W,A,OR F4 WA,0.02,0.0797,294.5545,NA,16.5000,0.0053,0.0000048,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,4,W,C,OR F4 WC,0.12,0.2630,123.0704,NA,22.6000,0.0103,0.0000305,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,5,L,A,OR F5 LA,0.05,0.1075,108.3333,NA,9.1000,0.0040,0.0000423,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,5,L,C,OR F5 LC,0.17,0.3560,106.4965,NA,26.8000,0.0183,0.0000057,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,5,W,A,OR F5 WA,0.10,0.1783,84.3847,NA,21.7000,0.0088,0.0000266,57.81788,-92.85139,11.1372002,59
2016,OSF,Forest,5,W,C,OR F5 WC,0.10,0.2325,127.4951,NA,19.1000,0.0098,0.0000084,57.81788,-92.85139,11.1372002,59
2014,RTI,Ecotone,1,L,A,RTI E1 LA,0.13,0.2677,109.4679,78.4314,18.8000,0.0093,0.0000176,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,1,L,C,RTI E1 LC,0.10,0.2015,105.6122,65.7895,12.4000,0.0059,0.0000219,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,1,L,S,RTI E1 LS,0.12,0.2456,100.0000,93.3333,17.0000,0.0080,0.0000171,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,1,L,S,RTI E1 LS,0.06,0.1263,108.0725,0.0000,11.3000,0.0060,0.0000488,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,1,W,A,RTI E1 WA,0.07,0.1577,117.5172,0.0000,8.7000,0.0077,0.0000410,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,1,W,C,RTI E1 WC,0.11,0.2524,123.1653,12.5000,14.4000,0.0093,0.0000469,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,1,W,S,RTI E1 WS,NA,NA,NA,NA,NA,NA,NA,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,2,L,A,RTI E2 LA,0.15,0.3324,120.2783,18.5185,26.4000,0.0117,0.0000289,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,2,L,C,RTI E2 LC,0.13,0.2725,110.1002,100.0000,21.6000,0.0080,0.0000303,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,2,L,S,RTI E2 LS,0.13,0.2572,101.5674,95.0000,22.6000,0.0102,0.0000521,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,2,W,A,RTI E2 WA,0.15,0.3249,117.6155,78.0488,22.3000,0.0103,0.0000300,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,2,W,C,RTI E2 WC,0.14,0.2986,115.5957,98.5714,27.9000,0.0113,0.0000489,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,2,W,S,RTI E2 WS,0.13,0.2984,134.0392,95.3488,30.1000,0.0103,0.0000334,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,3,L,A,RTI E3 LA,0.22,0.4379,97.2523,87.3786,38.2000,0.0221,0.0000137,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,3,L,C,RTI E3 LC,0.19,0.3813,99.2163,91.4286,22.8000,0.0127,0.0000231,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,3,L,S,RTI E3 LS,0.11,0.2365,112.8713,100.0000,18.7000,0.0084,0.0000139,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,3,W,A,RTI E3 WA,0.10,0.2074,106.1630,82.6087,16.9000,0.0087,0.0000350,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,3,W,C,RTI E3 WC,0.10,0.2082,113.5385,76.5957,16.9000,0.0088,0.0000221,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,3,W,S,RTI E3 WS,0.11,0.3371,196.7430,89.4737,20.8000,0.0114,0.0000123,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,4,L,A,RTI E4 LA,0.27,0.5980,119.8529,97.7528,27.9000,0.0224,0.0000191,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,4,L,C,RTI E4 LC,0.11,0.2380,124.7403,100.0000,14.1000,0.0061,0.0000274,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,4,L,S,RTI E4 LS,0.14,0.3126,119.3684,96.2264,20.1000,0.0136,0.0000175,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,4,W,A,RTI E4 WA,0.02,0.0426,90.1786,0.0000,8.3000,0.0016,0.0000697,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,4,W,C,RTI E4 WC,0.03,0.0715,114.0719,0.0000,7.4000,0.0031,0.0000444,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,4,W,S,RTI E4 WS,0.08,0.1789,115.5422,97.2222,15.9000,0.0078,0.0000194,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,5,L,A,RTI E5 LA,0.07,0.1519,112.1508,100.0000,8.2000,0.0054,0.0000115,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,5,L,C,RTI E5 LC,0.09,0.1888,111.4222,100.0000,12.8000,0.0062,0.0000215,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,5,L,S,RTI E5 LS,0.12,0.2728,120.3554,100.0000,22.6000,0.0125,0.0000204,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,5,W,A,RTI E5 WA,0.06,0.1348,143.3213,100.0000,13.2000,0.0070,0.0000250,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,5,W,C,RTI E5 WC,0.08,0.1654,115.6454,100.0000,13.5000,0.0072,0.0000435,57.4782,-93.242736,45.27760156,2
2014,RTI,Ecotone,5,W,S,RTI E5 WS,0.12,0.2512,116.9257,96.7742,17.3000,0.0099,0.0000102,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,1,L,A,RL F1 LA,0.06,0.1360,128.1879,83.3333,5.4000,0.0041,0.0000432,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,1,L,C,RL F1 LC,0.03,0.0787,130.1170,0.0000,6.0000,0.0014,0.0002338,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,1,L,S,RL F1 LS,0.05,0.1052,112.9555,95.2381,7.5000,0.0041,0.0000290,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,1,W,A,RL F1 WA,NA,NA,NA,NA,NA,NA,NA,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,1,W,C,RL F1 WC,NA,NA,NA,NA,NA,NA,NA,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,1,W,S,RL F1 WS,0.09,0.1626,90.3981,94.8718,10.1000,0.0067,0.0000567,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,2,L,A,RL F2 LA,0.17,0.3489,103.0850,98.0000,27.1000,0.0120,0.0000172,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,2,L,C,RL F2 LC,0.14,0.2817,101.7908,100.0000,18.9000,0.0123,0.0000192,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,2,L,S,RL F2 LS,0.16,0.3191,105.4733,100.0000,25.4000,0.0120,0.0000140,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,2,W,A,RL F2 WA,0.26,0.4927,92.6114,94.0594,37.4000,0.0231,0.0000404,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,2,W,C,RL F2 WC,0.29,0.5829,102.6069,93.6937,38.3000,0.0237,0.0000209,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,2,W,S,RL F2 WS,0.12,0.2921,137.0942,100.0000,23.0000,0.0107,0.0000402,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,3,L,A,RL F3 LA,0.17,0.3303,99.8185,100.0000,22.6000,0.0112,0.0000134,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,3,L,C,RL F3 LC,0.27,0.5335,100.1125,100.0000,29.2000,0.0140,0.0000207,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,3,L,S,RL F3 LS,0.21,0.5285,154.5761,95.7143,35.8000,0.0163,0.0000255,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,3,W,A,RL F3 WA,0.19,0.3740,100.9672,83.6066,27.4000,0.0135,0.0000269,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,3,W,C,RL F3 WC,0.15,0.3186,105.6811,100.0000,20.8000,0.0100,0.0000195,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,3,W,S,RL F3 WS,0.02,0.0417,102.4272,0.0000,4.4000,0.0027,0.0000408,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,4,L,A,RL F4 LA,0.25,0.5192,111.3146,93.1034,28.7000,0.0180,0.0000394,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,4,L,C,RL F4 LC,0.18,0.3952,114.7826,97.4359,18.4000,0.0124,0.0000328,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,4,L,S,RL F4 LS,0.32,0.6871,116.2732,96.5517,38.7000,0.0241,0.0000098,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,4,W,A,RL F4 WA,0.18,0.3678,109.8118,95.9184,24.8000,0.0158,0.0000276,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,4,W,C,RL F4 WC,0.11,0.2560,126.3484,57.6923,10.6000,0.0082,0.0000277,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,4,W,S,RL F4 WS,0.17,0.3568,115.9806,95.7447,23.3000,0.0158,0.0000287,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,5,L,A,RL F5 LA,0.15,0.3022,107.8404,90.6977,18.7000,0.0125,0.0000104,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,5,L,C,RL F5 LC,0.15,0.3183,108.1753,92.5000,15.4000,0.0116,0.0000101,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,5,L,S,RL F5 LS,0.16,0.3989,143.3801,98.2456,24.8000,0.0171,0.0000179,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,5,W,A,RL F5 WA,0.10,0.2071,100.4840,7.5000,14.8000,0.0112,0.0000575,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,5,W,C,RL F5 WC,0.16,0.3332,109.2965,38.4615,20.9000,0.0146,0.0000360,57.4782,-93.242736,45.27760156,2
2015,RTI,Ecotone,5,W,S,RL F5 WS,0.08,0.1703,109.2138,96.8750,14.2000,0.0086,0.0000072,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,1,L,A,RL F1 LA,0.01,0.0458,222.5352,NA,NA,0.0035,0.0000082,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,1,L,C,RL F1 LC,0.12,0.2570,117.9813,NA,19.9000,0.0116,0.0000090,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,1,L,S,RL F1 LS,0.02,0.0703,320.9581,NA,11.9000,0.0047,0.0000340,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,1,W,A,RL F1 WA,0.10,0.2083,109.3467,NA,19.3000,0.0079,0.0000131,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,1,W,C,RL F1 WC,0.08,0.1802,118.6893,NA,NA,0.0065,0.0000075,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,1,W,S,RL F1 WS,0.10,0.1887,94.1358,NA,27.2000,0.0137,0.0000110,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,2,L,A,RL F2 LA,0.13,0.2707,102.0149,NA,25.3000,0.0117,0.0000142,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,2,L,C,RL F2 LC,0.07,0.1491,124.5482,NA,15.8000,0.0059,0.0000095,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,2,L,S,RL F2 LS,0.08,0.1697,115.3553,NA,17.6000,0.0077,0.0000061,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,2,W,A,RL F2 WA,0.09,0.1797,109.6849,NA,21.0000,0.0085,0.0000061,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,2,W,C,RL F2 WC,0.13,0.2855,117.1103,NA,24.2000,0.0109,0.0000131,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,2,W,S,RL F2 WS,0.09,0.1775,103.7887,NA,19.6000,0.0078,0.0000076,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,3,L,A,RL F3 LA,0.10,0.2175,115.3465,NA,23.3000,0.0110,0.0000060,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,3,L,C,RL F3 LC,0.12,0.2678,123.7260,NA,19.2000,0.0102,0.0000093,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,3,L,S,RL F3 LS,0.21,0.4503,116.8031,NA,32.8000,0.0194,0.0000080,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,3,W,A,RL F3 WA,0.08,0.1668,111.4068,NA,16.1000,0.0066,0.0000094,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,3,W,C,RL F3 WC,0.18,0.3778,111.2975,NA,27.8000,0.0129,0.0000095,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,3,W,S,RL F3 WS,0.09,0.1846,97.4332,NA,21.2000,0.0098,0.0000108,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,4,L,A,RL F4 LA,0.06,0.1428,147.9167,NA,20.9000,0.0079,0.0000093,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,4,L,C,RL F4 LC,0.16,0.3593,118.6853,NA,26.0000,0.0119,0.0000195,57.4782,-93.242736,45.27760156,2
2016,RTI,Ecotone,4,L,S,RL F4 LS,0.14,0.2877,112.0118,NA,27.0000,0.0122,0.0000057,57.4782,-93.242736,45.27760156,2
