site,pit,date,depth,density,swe,htc
FEN,Fen,2009,20,279.95,55.99,1.15
FEN,Fen,2009,44,248.13,109.18,0.41
FEN,Fen,2009,36,225.51,81.18,0.42
FEN,Fen,2009,34,222.31,75.59,0.43
FEN,Fen,2009,33,254.50,83.98,0.58
FEN,Fen,2009,39,265.59,103.58,0.53
FEN,Fen,2009,40,279.95,111.98,0.58
FEN,Fen,2009,37,279.95,103.58,0.62
FEN,Fen,2009,39,229.70,89.58,0.40
FEN,Fen,2009,26,172.27,44.79,0.34
FEN,Fen,2009,28,199.96,55.99,0.42
FEN,Fen,2009,28,279.95,78.39,0.82
FEN,Fen,2009,21,199.96,41.99,0.56
FEN,Fen,2009,25,223.96,55.99,0.59
FEN,Fen,2009,31,243.82,75.59,0.56
FEN,Fen,2009,30,242.62,72.79,0.58
FEN,Fen,2009,34,238.78,81.18,0.49
FEN,Fen,2009,36,264.39,95.18,0.57
FEN,Fen,2009,30,251.95,75.59,0.62
FEN,Fen,2009,30,233.29,69.99,0.53
FEN,Fen,2010,40,244.95,97.98,0.44
FEN,Fen,2010,38,221.01,83.98,0.38
FEN,Fen,2010,42,266.62,111.98,0.50
FEN,Fen,2010,36,248.84,89.58,0.51
FEN,Fen,2010,39,272.77,106.38,0.56
FEN,Fen,2010,24,163.30,39.19,0.33
FEN,Fen,2010,36,171.08,61.59,0.24
FEN,Fen,2010,42,266.62,111.98,0.50
FEN,Fen,2010,26,236.88,61.59,0.63
FEN,Fen,2010,40,251.95,100.78,0.47
FEN,Fen,2010,40,265.95,106.38,0.52
FEN,Fen,2010,28,219.96,61.59,0.51
FEN,Fen,2010,30,186.63,55.99,0.34
FEN,Fen,2010,29,231.68,67.19,0.54
FEN,Fen,2010,32,244.95,78.39,0.55
FEN,Fen,2010,44,229.05,100.78,0.35
FEN,Fen,2010,25,223.96,55.99,0.59
FEN,Fen,2010,30,279.95,83.98,0.77
FEN,Fen,2010,28,299.94,83.98,0.94
FEN,Fen,2010,20,251.95,50.39,0.93
FEN,Fen,2010,16,209.96,33.59,0.81
FEN,Fen,2010,19,265.21,50.39,1.09
FEN,Fen,2010,40,321.94,128.78,0.76
FEN,Fen,2010,42,299.94,125.98,0.63
FEN,Fen,2010,46,334.72,153.97,0.72
FEN,Fen,2010,45,335.94,151.17,0.74
FEN,Fen,2010,30,298.61,89.58,0.87
FEN,Fen,2010,50,296.74,148.37,0.52
FEN,Fen,2010,43,273.44,117.58,0.51
FEN,Fen,2010,27,342.16,92.38,1.27
FEN,Fen,2010,42,313.27,131.57,0.69
FEN,Fen,2010,36,334.38,120.38,0.91
FEN,Fen,2010,48,320.77,153.97,0.63
FEN,Fen,2010,34,230.54,78.39,0.46
FEN,Fen,2010,34,271.71,92.38,0.64
FEN,Fen,2010,34,263.48,89.58,0.60
FEN,Fen,2010,35,279.95,97.98,0.66
FEN,Fen,2010,33,288.43,95.18,0.74
FEN,Fen,2010,32,262.45,83.98,0.63
FEN,Fen,2010,34,247.01,83.98,0.53
FEN,Fen,2010,34,255.25,86.78,0.56
FEN,Fen,2010,32,279.95,89.58,0.72
FEN,Fen,2010,34,271.71,92.38,0.64
FEN,Fen,2010,32,253.70,81.18,0.59
FEN,Fen,2010,28,179.97,50.39,0.34
FEN,Fen,2010,32,253.70,81.18,0.59
FEN,Fen,2010,33,220.56,72.79,0.43
FEN,Fen,2010,40,83.98,33.59,0.05
FEN,Fen,2010,40,363.93,145.57,0.97
FEN,Fen,2010,40,258.95,103.58,0.49
FEN,Fen,2010,40,251.95,100.78,0.47
FEN,Fen,2010,38,250.48,95.18,0.49
FEN,Fen,2010,36,209.96,75.59,0.36
FEN,Fen,2010,35,215.96,75.59,0.39
FEN,Fen,2010,35,183.96,64.39,0.28
FEN,Fen,2010,24,291.61,69.99,1.04
FEN,Fen,2010,33,246.01,81.18,0.54
FEN,Fen,2010,48,320.77,153.97,0.63
FEN,Fen,2010,32,244.95,78.39,0.55
FEN,Fen,2010,42,266.62,111.98,0.50
FEN,Fen,2010,43,208.33,89.58,0.30
FEN,Fen,2010,36,248.84,89.58,0.51
FEN,Fen,2010,38,250.48,95.18,0.49
FEN,Fen,2010,43,253.90,109.18,0.44
FEN,Fen,2010,34,312.88,106.38,0.85
FEN,Fen,2010,36,295.50,106.38,0.71
FEN,Fen,2010,42,266.62,111.98,0.50
FEN,Fen,2010,46,292.12,134.37,0.55
FEN,Fen,2010,48,268.28,128.78,0.44
FEN,Fen,2010,48,291.61,139.97,0.52
FEN,Fen,2010,38,191.54,72.79,0.28
FEN,Fen,2010,30,335.94,100.78,1.11
FEN,Fen,2010,30,223.96,67.19,0.49
FEN,Fen,2010,24,443.25,106.38,2.41
FEN,Fen,2010,26,193.81,50.39,0.42
FEN,Fen,2010,36,233.29,83.98,0.44
FEN,Fen,2010,36,225.51,81.18,0.42
FEN,Fen,2010,28,239.95,67.19,0.60
FEN,Fen,2010,26,226.11,58.79,0.58
FEN,Fen,2010,26,215.34,55.99,0.52
FEN,Fen,2010,24,186.63,44.79,0.43
FEN,Fen,2010,26,430.69,111.98,2.10
FEN,Fen,2010,23,231.26,53.19,0.68
FEN,Fen,2010,24,244.95,58.79,0.74
FEN,Fen,2010,22,267.22,58.79,0.95
FEN,Fen,2010,22,203.60,44.79,0.55
FEN,Fen,2010,20,195.96,39.19,0.56
FEN,Fen,2010,22,254.50,55.99,0.87
FEN,Fen,2011,20,307.94,61.59,1.39
FEN,Fen,2011,16,297.44,47.59,1.63
FEN,Fen,2011,23,267.77,61.59,0.92
FEN,Fen,2011,12,314.94,37.79,2.43
FEN,Fen,2011,19,257.85,48.99,1.03
FEN,Fen,2011,18,295.50,53.19,1.43
FEN,Fen,2011,17,312.88,53.19,1.69
FEN,Fen,2011,20,265.95,53.19,1.04
FEN,Fen,2011,14,279.95,39.19,1.65
FEN,Fen,2011,20,363.93,72.79,1.95
FEN,Fen,2011,22,307.94,67.75,1.27
FEN,Fen,2011,16,279.95,44.79,1.44
FEN,Fen,2011,19,235.74,44.79,0.86
FEN,Fen,2011,22,279.95,61.59,1.05
FEN,Fen,2011,22,305.40,67.19,1.25
FEN,Fen,2011,21,293.28,61.59,1.20
FEN,Fen,2011,20,293.94,58.79,1.27
FEN,Fen,2011,17,288.18,48.99,1.44
FEN,Fen,2011,8,349.93,27.99,4.50
FEN,Fen,2011,18,186.63,33.59,0.57
FEN,Fen,2011,20,727.86,145.57,7.79
FEN,Fen,2011,16,279.95,44.79,1.44
FEN,Fen,2011,21,213.29,44.79,0.64
FEN,Fen,2011,17,526.96,89.58,4.80
FEN,Fen,2011,18,342.16,61.59,1.91
FEN,Fen,2011,16,314.94,50.39,1.82
FEN,Fen,2011,18,279.95,50.39,1.28
FEN,Fen,2011,14,379.93,53.19,3.03
FEN,Fen,2011,14,199.96,27.99,0.84
FEN,Fen,2011,16,201.21,32.19,0.74
FEN,Fen,2011,17,263.48,44.79,1.20
FEN,Fen,2011,26,312.25,81.18,1.10
FEN,Fen,2011,18,248.84,44.79,1.01
FEN,Fen,2011,10,251.95,25.20,1.87
FEN,Fen,2011,20,265.95,53.19,1.04
FEN,Fen,2011,25,279.95,69.99,0.92
FEN,Fen,2011,22,254.50,55.99,0.87
FEN,Fen,2011,18,311.05,55.99,1.58
FEN,Fen,2011,22,267.22,58.79,0.95
FEN,Fen,2011,20,279.95,55.99,1.15
FEN,Fen,2011,22,229.05,50.39,0.70
FEN,Fen,2011,18,186.63,33.59,0.57
FEN,Fen,2011,21,213.29,44.79,0.64
FEN,Fen,2011,16,209.96,33.59,0.81
FEN,Fen,2011,18,279.95,50.39,1.28
FEN,Fen,2011,18,233.29,41.99,0.89
FEN,Fen,2011,20,251.95,50.39,0.93
FEN,Fen,2011,20,223.96,44.79,0.74
FEN,Fen,2011,15,298.61,44.79,1.75
FEN,Fen,2011,16,174.97,27.99,0.56
FEN,Fen,2011,13,236.88,30.79,1.27
FEN,Fen,2011,16,262.45,41.99,1.27
FEN,Fen,2011,21,293.28,61.59,1.20
FEN,Fen,2011,26,484.52,125.98,2.65
FEN,Fen,2011,24,396.59,95.18,1.93
FEN,Fen,2011,28,309.94,86.78,1.01
FEN,Fen,2011,18,311.05,55.99,1.58
FEN,Fen,2011,24,291.61,69.99,1.04
FEN,Fen,2011,26,495.29,128.78,2.77
FEN,Fen,2011,26,506.06,131.57,2.90
FEN,Fen,2011,24,384.93,92.38,1.82
FEN,Fen,2011,21,146.64,30.79,0.30
FEN,Fen,2011,22,171.79,37.79,0.39
FEN,Fen,2011,20,363.93,72.79,1.95
FEN,Fen,2011,24,279.95,67.19,0.96
FEN,Fen,2011,22,203.60,44.79,0.55
FEN,Fen,2011,26,215.34,55.99,0.52
FEN,Fen,2011,25,257.55,64.39,0.78
FEN,Fen,2011,24,279.95,67.19,0.96
FEN,Fen,2011,16,271.20,43.39,1.35
FEN,Fen,2011,28,169.97,47.59,0.30
FEN,Fen,2011,23,182.57,41.99,0.43
FEN,Fen,2011,27,134.79,36.39,0.20
FEN,Fen,2011,26,215.34,55.99,0.52
FEN,Fen,2011,18,77.76,14.00,0.10
FEN,Fen,2011,18,69.99,12.60,0.08
FEN,Fen,2011,20,83.98,16.80,0.10
FEN,Fen,2011,16,122.48,19.60,0.28
FEN,Fen,2011,18,171.08,30.79,0.48
FEN,Fen,2011,17,247.01,41.99,1.06
FEN,Fen,2011,16,113.73,18.20,0.24
FEN,Fen,2011,17,263.48,44.79,1.20
FEN,Fen,2011,21,213.29,44.79,0.64
FEN,Fen,2011,21,193.30,40.59,0.52
FEN,Fen,2011,14,339.93,47.59,2.43
FEN,Fen,2011,20,230.96,46.19,0.78
FEN,Fen,2011,19,120.82,22.96,0.23
FEN,Fen,2011,19,265.21,50.39,1.09
FEN,Fen,2012,16,306.19,48.99,1.72
FEN,Fen,2012,16,293.94,47.03,1.59
FEN,Fen,2012,12,275.28,33.03,1.86
FEN,Fen,2012,13,245.49,31.91,1.36
FEN,Fen,2012,11,300.31,33.03,2.41
FEN,Fen,2012,11,310.49,34.15,2.58
FEN,Fen,2012,12,291.61,34.99,2.08
FEN,Fen,2012,15,276.21,41.43,1.50
FEN,Fen,2012,14,275.95,38.63,1.60
FEN,Fen,2012,15,283.68,42.55,1.58
FEN,Fen,2012,15,195.96,29.39,0.75
FEN,Fen,2012,8,251.95,20.16,2.33
FEN,Fen,2012,11,325.76,35.83,2.84
FEN,Fen,2012,14,199.96,27.99,0.84
FEN,Fen,2012,13,193.81,25.20,0.85
FEN,Fen,2012,24,279.95,67.19,0.96
FEN,Fen,2012,26,269.18,69.99,0.82
FEN,Fen,2012,24,198.30,47.59,0.48
FEN,Fen,2012,23,219.09,50.39,0.61
FEN,Fen,2012,15,279.95,41.99,1.54
FEN,Fen,2012,9,279.95,25.20,2.56
FEN,Fen,2012,16,227.46,36.39,0.95
FEN,Fen,2012,24,314.94,75.59,1.22
FEN,Fen,2012,13,258.41,33.59,1.51
FEN,Fen,2012,12,303.28,36.39,2.25
FEN,Fen,2012,16,297.44,47.59,1.63
FEN,Fen,2012,15,214.63,32.19,0.90
FEN,Fen,2012,12,186.63,22.40,0.85
FEN,Fen,2012,14,249.95,34.99,1.31
FEN,Fen,2012,13,161.51,21.00,0.59
FEN,Fen,2012,15,270.61,40.59,1.44
FEN,Fen,2012,14,279.95,39.19,1.65
FEN,Fen,2012,14,349.93,48.99,2.57
FEN,Fen,2012,11,381.75,41.99,3.89
FEN,Fen,2012,13,236.88,30.79,1.27
FEN,Fen,2012,14,319.94,44.79,2.15
FEN,Fen,2012,14,225.96,31.63,1.07
FEN,Fen,2012,14,299.94,41.99,1.89
FEN,Fen,2012,14,179.97,25.20,0.68
FEN,Fen,2012,11,335.94,36.95,3.02
FEN,Fen,2012,11,320.67,35.27,2.75
FEN,Fen,2012,8,332.44,26.59,4.06
FEN,Fen,2012,12,303.28,36.39,2.25
FEN,Fen,2012,13,189.50,24.64,0.81
FEN,Fen,2012,14,339.93,47.59,2.43
FEN,Fen,2012,8,258.95,20.72,2.46
FEN,Fen,2012,18,217.74,39.19,0.77
FEN,Fen,2012,9,298.61,26.87,2.91
FEN,Fen,2012,11,178.15,19.60,0.85
FEN,Fen,2012,10,363.93,36.39,3.89
FEN,Fen,2012,16,369.18,59.07,2.50
FEN,Fen,2012,15,291.14,43.67,1.66
FEN,Fen,2012,12,233.29,27.99,1.33
FEN,Fen,2012,14,239.95,33.59,1.21
FEN,Fen,2012,12,279.95,33.59,1.92
FEN,Fen,2012,14,239.95,33.59,1.21
FEN,Fen,2012,12,233.29,27.99,1.33
FEN,Fen,2012,14,239.95,33.59,1.21
FEN,Fen,2012,10,279.95,27.99,2.30
FEN,Fen,2012,15,298.61,44.79,1.75
FEN,Fen,2012,14,279.95,39.19,1.65
FEN,Fen,2012,17,263.48,44.79,1.20
FEN,Fen,2012,15,223.96,33.59,0.98
FEN,Fen,2012,20,251.95,50.39,0.93
FEN,Fen,2012,21,266.62,55.99,1.00
FEN,Fen,2012,6,209.96,12.60,2.16
FEN,Fen,2012,6,186.63,11.20,1.71
FEN,Fen,2012,6,93.32,5.60,0.43
FEN,Fen,2012,8,349.93,27.99,4.50
FEN,Fen,2012,12,251.95,30.23,1.56
FEN,Fen,2012,10,251.95,25.20,1.87
FEN,Fen,2012,11,203.60,22.40,1.11
FEN,Fen,2012,12,219.29,26.31,1.18
FEN,Fen,2012,10,151.17,15.12,0.67
FEN,Fen,2012,10,240.75,24.08,1.70
FEN,Fen,2012,12,265.95,31.91,1.73
FEN,Fen,2012,10,363.93,36.39,3.89
FEN,Fen,2012,10,207.16,20.72,1.26
FEN,Fen,2012,9,248.84,22.40,2.02
FEN,Fen,2012,10,363.93,36.39,3.89
FEN,Fen,2012,11,356.30,39.19,3.39
FEN,Fen,2012,12,349.93,41.99,3.00
FEN,Fen,2012,14,359.93,50.39,2.72
FEN,Fen,2012,10,307.94,30.79,2.79
FEN,Fen,2012,10,335.94,33.59,3.32
FEN,Fen,2012,16,262.45,41.99,1.27
FEN,Fen,2012,15,279.95,41.99,1.54
FEN,Fen,2012,19,324.15,61.59,1.63
FEN,Fen,2012,15,261.28,39.19,1.34
FEN,Fen,2012,10,251.95,25.20,1.87
FEN,Fen,2012,14,239.95,33.59,1.21
FEN,Fen,2012,20,279.95,55.99,1.15
FEN,Fen,2012,21,319.94,67.19,1.43
FEN,Fen,2012,18,373.26,67.19,2.28
FEN,Fen,2012,17,345.82,58.79,2.07
FEN,Fen,2012,16,314.94,50.39,1.82
FEN,Fen,2012,11,305.40,33.59,2.49
FEN,Fen,2012,14,379.93,53.19,3.03
FEN,Fen,2012,15,317.27,47.59,1.97
FEN,Fen,2012,14,299.94,41.99,1.89
FEN,Fen,2012,16,367.43,58.79,2.48
FEN,Fen,2012,18,342.16,61.59,1.91
FEN,Fen,2012,14,319.94,44.79,2.15
FEN,Fen,2012,12,279.95,33.59,1.92
FEN,Fen,2013,32,314.94,100.78,0.91
FEN,Fen,2013,34,263.48,89.58,0.60
FEN,Fen,2013,25,335.94,83.98,1.33
FEN,Fen,2013,32,323.69,103.58,0.96
FEN,Fen,2013,30,307.94,92.38,0.93
FEN,Fen,2013,30,373.26,111.98,1.37
FEN,Fen,2013,30,298.61,89.58,0.87
FEN,Fen,2013,25,223.96,55.99,0.59
FEN,Fen,2013,40,391.93,156.77,1.13
FEN,Fen,2013,31,388.31,120.38,1.43
FEN,Fen,2013,35,343.93,120.38,0.99
FEN,Fen,2013,34,288.18,97.98,0.72
FEN,Fen,2013,32,314.94,100.78,0.91
FEN,Fen,2013,42,346.60,145.57,0.84
FEN,Fen,2013,34,329.35,111.98,0.94
FEN,Fen,2013,25,192.60,48.15,0.44
FEN,Fen,2013,23,231.26,53.19,0.68
FEN,Fen,2013,30,251.95,75.59,0.62
FEN,Fen,2013,31,261.89,81.18,0.65
FEN,Fen,2013,28,273.95,76.71,0.79
FEN,Fen,2013,23,250.73,57.67,0.80
FEN,Fen,2013,23,255.60,58.79,0.84
FEN,Fen,2013,28,289.94,81.18,0.88
FEN,Fen,2013,27,269.58,72.79,0.79
FEN,Fen,2013,18,194.41,34.99,0.62
FEN,Fen,2013,36,264.39,95.18,0.57
FEN,Fen,2013,27,279.95,75.59,0.85
FEN,Fen,2013,30,270.61,81.18,0.72
FEN,Fen,2013,31,261.89,81.18,0.65
FEN,Fen,2013,24,227.46,54.59,0.63
FEN,Fen,2013,24,274.11,65.79,0.92
FEN,Fen,2013,25,263.15,65.79,0.81
FEN,Fen,2013,21,213.29,44.79,0.64
FEN,Fen,2013,19,279.95,53.19,1.21
FEN,Fen,2013,17,197.61,33.59,0.68
FEN,Fen,2013,24,274.11,65.79,0.92
FEN,Fen,2013,18,247.95,43.39,1.03
FEN,Fen,2013,19,243.11,46.19,0.91
FEN,Fen,2013,21,313.27,65.79,1.37
FEN,Fen,2013,27,254.03,68.59,0.70
FEN,Fen,2013,23,255.60,58.79,0.84
FEN,Fen,2013,30,251.95,75.59,0.62
FEN,Fen,2013,18,241.07,43.39,0.95
FEN,Fen,2013,21,326.60,68.59,1.49
FEN,Fen,2013,26,262.72,68.31,0.78
FEN,Fen,2013,19,191.54,249.01,0.57
FEN,Fen,2013,26,247.64,569.58,0.69
FEN,Fen,2013,23,194.75,311.59,0.48
FEN,Fen,2013,25,179.17,286.67,0.38
FEN,Fen,2013,24,233.29,466.58,0.67
FEN,Fen,2013,28,209.96,440.92,0.46
FEN,Fen,2013,28,239.95,575.89,0.60
FEN,Fen,2013,26,236.88,521.13,0.63
FEN,Fen,2013,26,204.58,388.69,0.47
FEN,Fen,2013,19,221.01,331.52,0.76
FEN,Fen,2013,24,221.62,421.09,0.60
FEN,Fen,2013,28,239.95,575.89,0.60
FEN,Fen,2013,28,209.96,440.92,0.46
FEN,Fen,2013,23,206.92,351.76,0.55
FEN,Fen,2013,27,207.37,414.74,0.47
FEN,Fen,2013,31,251.05,77.83,0.60
FEN,Fen,2013,34,246.19,83.70,0.52
FEN,Fen,2013,36,317.27,114.22,0.82
FEN,Fen,2013,12,275.28,33.03,1.86
FEN,Fen,2013,18,253.51,45.63,1.05
FEN,Fen,2013,33,267.22,88.18,0.64
FEN,Fen,2013,26,288.56,75.03,0.94
FEN,Fen,2013,7,355.93,24.92,5.32
FEN,Fen,2013,18,306.39,55.15,1.53
FEN,Fen,2013,23,228.83,52.63,0.67
FEN,Fen,2013,24,240.29,57.67,0.71
FEN,Fen,2013,30,281.81,84.54,0.78
FEN,Fen,2013,24,261.28,62.71,0.84
FEN,Fen,2013,24,229.79,55.15,0.65
FEN,Fen,2013,20,261.75,52.35,1.01
FEN,Fen,2014,17,205.84,34.99,0.73
FEN,Fen,2014,17,197.61,33.59,0.68
FEN,Fen,2014,17,296.41,50.39,1.52
FEN,Fen,2014,17,263.48,44.79,1.20
FEN,Fen,2014,16,279.95,44.79,1.44
FEN,Fen,2014,21,218.62,45.91,0.67
FEN,Fen,2014,20,195.96,39.19,0.56
FEN,Fen,2014,19,265.21,50.39,1.09
FEN,Fen,2014,20,279.95,55.99,1.15
FEN,Fen,2014,22,267.22,58.79,0.95
FEN,Fen,2014,20,279.95,55.99,1.15
FEN,Fen,2014,24,478.24,114.78,2.80
FEN,Fen,2014,20,335.94,67.19,1.66
FEN,Fen,2014,22,267.22,58.79,0.95
FEN,Fen,2014,20,279.95,55.99,1.15
FEN,Fen,2014,16,262.45,41.99,1.27
FEN,Fen,2014,15,261.28,39.19,1.34
FEN,Fen,2014,14,599.89,83.98,7.56
FEN,Fen,2014,14,399.92,55.99,3.36
FEN,Fen,2014,12,326.60,39.19,2.61
FEN,Fen,2014,11,356.30,39.19,3.39
FEN,Fen,2014,14,279.95,39.19,1.65
FEN,Fen,2014,15,205.29,30.79,0.83
FEN,Fen,2014,15,242.62,36.39,1.15
FEN,Fen,2014,15,205.29,30.79,0.83
FEN,Fen,2014,14,259.95,36.39,1.42
FEN,Fen,2014,12,303.28,36.39,2.25
FEN,Fen,2014,14,239.95,33.59,1.21
FEN,Fen,2014,12,256.62,30.79,1.61
FEN,Fen,2014,12,256.62,30.79,1.61
FEN,Fen,2014,10,363.93,36.39,3.89
FEN,Fen,2014,10,363.93,36.39,3.89
FEN,Fen,2014,12,279.95,33.59,1.92
FEN,Fen,2014,18,248.84,44.79,1.01
FEN,Fen,2014,14,259.95,36.39,1.42
FEN,Fen,2014,15,261.28,39.19,1.34
FEN,Fen,2014,11,318.12,34.99,2.70
FEN,Fen,2014,8,297.44,23.80,3.25
FEN,Fen,2014,7,419.92,29.39,7.41
FEN,Fen,2014,10,335.94,33.59,3.32
FEN,Fen,2014,11,318.12,34.99,2.70
FEN,Fen,2014,18,295.50,53.19,1.43
FEN,Fen,2014,12,279.95,33.59,1.92
FEN,Fen,2014,12,279.95,33.59,1.92
FEN,Fen,2014,17,230.54,39.19,0.92
FEN,Fen,2014,11,178.15,19.60,0.85
FEN,Fen,2014,13,258.41,33.59,1.51
FEN,Fen,2014,16,227.46,36.39,0.95
FEN,Fen,2014,10,195.96,19.60,1.13
FEN,Fen,2014,15,167.97,25.20,0.55
FEN,Fen,2014,15,270.61,40.59,1.44
FEN,Fen,2014,11,305.40,33.59,2.49
FEN,Fen,2014,17,296.41,50.39,1.52
FEN,Fen,2014,17,247.01,41.99,1.06
FEN,Fen,2014,21,293.28,61.59,1.20
FEN,Fen,2014,8,349.93,27.99,4.50
FEN,Fen,2014,4,349.93,14.00,9.00
FEN,Fen,2014,8,419.92,33.59,6.48
FEN,Fen,2014,4,174.97,7.00,2.25
FEN,Fen,2014,12,233.29,27.99,1.33
FEN,Fen,2014,11,279.95,30.79,2.09
FEN,Fen,2014,12,233.29,27.99,1.33
FEN,Fen,2014,24,198.30,47.59,0.48
FEN,Fen,2014,19,338.88,64.39,1.78
FEN,Fen,2014,9,311.05,27.99,3.16
FEN,Fen,2014,18,388.81,69.99,2.47
FEN,Fen,2014,8,384.93,30.79,5.45
FEN,Fen,2014,10,293.94,29.39,2.54
FEN,Fen,2014,14,349.93,48.99,2.57
FEN,Fen,2014,15,242.62,36.39,1.15
FEN,Fen,2014,16,227.46,36.39,0.95
FEN,Fen,2014,14,259.95,36.39,1.42
FEN,Fen,2014,13,387.62,50.39,3.40
FEN,Fen,2014,16,244.95,39.19,1.10
FEN,Fen,2014,11,419.92,46.19,4.71
FEN,Fen,2014,16,192.46,30.79,0.68
FEN,Fen,2014,17,194.32,33.03,0.65
FEN,Fen,2014,14,419.92,58.79,3.70
FEN,Fen,2014,12,256.62,30.79,1.61
FEN,Fen,2014,16,367.43,58.79,2.48
FEN,Fen,2014,19,353.62,67.19,1.93
FEN,Fen,2014,18,264.39,47.59,1.14
FEN,Fen,2014,10,293.94,29.39,2.54
FEN,Fen,2014,9,248.84,22.40,2.02
FEN,Fen,2014,9,342.16,30.79,3.82
FEN,Fen,2014,11,381.75,41.99,3.89
FEN,Fen,2014,13,344.55,44.79,2.68
FEN,Fen,2014,15,373.26,55.99,2.73
FEN,Fen,2014,16,279.95,44.79,1.44
FEN,Fen,2014,9,279.95,25.20,2.56
FEN,Fen,2014,9,342.16,30.79,3.82
FEN,Fen,2014,11,279.95,30.79,2.09
FEN,Fen,2014,11,279.95,30.79,2.09
FEN,Fen,2014,12,279.95,33.59,1.92
FEN,Fen,2014,12,303.28,36.39,2.25
FEN,Fen,2014,14,259.95,36.39,1.42
FEN,Fen,2014,16,332.44,53.19,2.03
FEN,Fen,2014,12,256.62,30.79,1.61
FEN,Fen,2014,18,264.39,47.59,1.14
FEN,Fen,2014,6,279.95,16.80,3.84
FEN,Fen,2014,13,258.41,33.59,1.51
FEN,Fen,2014,12,233.29,27.99,1.33
FEN,Fen,2014,12,233.29,27.99,1.33
FEN,Fen,2014,5,223.96,11.20,2.95
FEN,Fen,2014,3,466.58,14.00,21.33
FEN,Fen,2014,12,256.62,30.79,1.61
FEN,Fen,2014,8,349.93,27.99,4.50
FEN,Fen,2014,16,209.96,33.59,0.81
FEN,Fen,2014,16,209.96,33.59,0.81
FEN,Fen,2014,9,342.16,30.79,3.82
TIS,Tree island,2004,108,295.50,319.14,0.24
TIS,Tree island,2004,112,314.94,352.73,0.26
TIS,Tree island,2004,125,282.19,352.73,0.19
TIS,Tree island,2004,111,297.60,330.34,0.23
TIS,Tree island,2004,113,314.63,355.53,0.26
TIS,Tree island,2004,97,300.15,291.14,0.27
TIS,Tree island,2004,107,293.03,313.54,0.24
TIS,Tree island,2004,113,307.20,347.13,0.25
TIS,Tree island,2004,107,293.03,313.54,0.24
TIS,Tree island,2004,113,307.20,347.13,0.25
TIS,Tree island,2004,101,327.07,330.34,0.31
TIS,Tree island,2004,215,381.25,819.68,0.20
TIS,Tree island,2004,223,397.70,886.87,0.21
TIS,Tree island,2004,238,377.34,898.07,0.18
TIS,Tree island,2004,230,344.21,791.69,0.15
TIS,Tree island,2004,220,398.03,875.67,0.21
TIS,Tree island,2004,219,393.46,861.68,0.21
TIS,Tree island,2004,219,398.57,872.87,0.21
TIS,Tree island,2004,108,256.62,277.15,0.18
TIS,Tree island,2004,110,249.41,274.35,0.17
TIS,Tree island,2004,106,287.87,305.14,0.23
TIS,Tree island,2004,93,298.01,277.15,0.28
TIS,Tree island,2004,99,274.29,271.55,0.22
TIS,Tree island,2004,96,300.36,288.34,0.28
TIS,Tree island,2004,100,257.55,257.55,0.20
TIS,Tree island,2004,102,263.48,268.75,0.20
TIS,Tree island,2004,97,282.83,274.35,0.24
TIS,Tree island,2004,97,178.93,173.57,0.10
TIS,Tree island,2004,86,276.69,237.95,0.26
TIS,Tree island,2004,164,355.05,582.29,0.23
TIS,Tree island,2004,165,385.14,635.48,0.26
TIS,Tree island,2004,155,384.70,596.29,0.28
TIS,Tree island,2004,157,356.62,559.89,0.24
TIS,Tree island,2004,140,339.93,475.91,0.24
TIS,Tree island,2004,142,339.09,481.51,0.24
TIS,Tree island,2004,142,335.15,475.91,0.23
TIS,Tree island,2004,140,339.93,475.91,0.24
TIS,Tree island,2004,151,302.19,456.31,0.18
TIS,Tree island,2004,149,306.25,456.31,0.19
TIS,Tree island,2004,158,372.08,587.89,0.26
TIS,Tree island,2004,118,333.56,393.60,0.28
TIS,Tree island,2004,118,276.63,326.42,0.19
TIS,Tree island,2004,45,240.13,108.06,0.38
TIS,Tree island,2004,40,347.13,138.85,0.89
TIS,Tree island,2004,46,283.60,130.46,0.51
TIS,Tree island,2004,47,307.35,144.45,0.59
TIS,Tree island,2004,47,349.04,164.05,0.76
TIS,Tree island,2004,44,321.94,141.65,0.69
TIS,Tree island,2004,35,340.73,119.26,0.98
TIS,Tree island,2004,47,289.48,136.05,0.52
TIS,Tree island,2004,40,284.15,113.66,0.59
TIS,Tree island,2004,137,351.47,481.51,0.27
TIS,Tree island,2004,139,326.27,453.51,0.23
TIS,Tree island,2004,141,321.64,453.51,0.22
TIS,Tree island,2004,151,348.54,526.30,0.24
TIS,Tree island,2004,147,348.50,512.30,0.24
TIS,Tree island,2004,143,336.72,481.51,0.23
TIS,Tree island,2004,141,361.35,509.50,0.27
TIS,Tree island,2004,135,311.05,419.92,0.21
TIS,Tree island,2004,137,353.51,484.31,0.27
TIS,Tree island,2004,133,332.57,442.32,0.24
TIS,Tree island,2004,111,307.69,341.53,0.25
TIS,Tree island,2004,196,394.21,772.65,0.23
TIS,Tree island,2004,190,375.72,713.86,0.22
TIS,Tree island,2004,150,384.46,576.69,0.29
TIS,Tree island,2004,210,249.29,523.50,0.09
TIS,Tree island,2004,186,255.87,475.91,0.10
TIS,Tree island,2005,146,316.38,461.91,0.20
TIS,Tree island,2005,142,358.80,509.50,0.27
TIS,Tree island,2005,116,283.57,328.94,0.20
TIS,Tree island,2005,243,357.13,867.83,0.15
