location,site,type,year,sample.no,depth,density,swe,htc
FEN,FEN,,2016,2.5,24,256.6175974,61.58822337,0.806694243
FEN,FEN,,2016,2.6,22,229.0471117,50.39036458,0.701090834
FEN,FEN,,2016,2.6,18,295.4990515,53.18982927,1.426221594
FEN,FEN,,2016,2.7,33,178.1477536,58.78875867,0.282744451
FEN,FEN,,2016,2.7,22,279.9464699,61.58822337,1.047308529
FEN,FEN,,2016,3.1,24,303.2753424,72.78608217,1.126705183
FEN,FEN,,2016,3.1,32,306.1914514,97.98126445,0.86135757
FEN,FEN,,2016,3.2,38,276.2629637,104.9799262,0.590485268
FEN,FEN,,2016,3.2,16,279.9464699,44.79143518,1.440049228
FEN,FEN,,2016,3.3,34,247.0115911,83.98394096,0.527597926
FEN,FEN,,2016,3.3,25,268.7486111,67.18715277,0.849375596
FEN,FEN,,2016,3.4,26,215.3434384,55.98929397,0.524369314
FEN,FEN,,2016,3.4,26,279.9464699,72.78608217,0.88618414
FEN,FEN,,2016,3.5,28,274.9474258,76.98527921,0.793758913
FEN,FEN,,2016,3.5,30,279.9464699,83.98394096,0.768026255
FEN,FEN,,2016,3.6,30,237.9544994,71.38634982,0.554898969
FEN,FEN,,2016,3.6,24,262.4498155,62.98795572,0.843778844
FEN,FEN,,2016,3.7,35,239.954117,83.98394096,0.483655018
FEN,FEN,,2016,3.7,18,388.8145415,69.98661747,2.469220212
FEN,FEN,,2016,4.1,30,233.2887249,69.98661747,0.533351566
FEN,FEN,,2016,4.1,22,318.1209885,69.98661747,1.352412873
FEN,FEN,,2016,4.2,33,254.4967908,83.98394096,0.577029493
FEN,FEN,,2016,4.2,34,337.5825078,114.7780526,0.985435681
FEN,FEN,,2016,4.3,33,237.5303381,78.38501156,0.502656802
FEN,FEN,,2016,4.3,26,366.0838452,95.18179975,1.515427316
FEN,FEN,,2016,4.4,33,254.4967908,83.98394096,0.577029493
FEN,FEN,,2016,4.4,26,323.0151575,83.98394096,1.179830956
FEN,FEN,,2016,4.5,32,271.1981427,86.78340566,0.675726224
FEN,FEN,,2016,4.5,31,361.2212514,111.9785879,1.237463
FEN,FEN,,2016,4.6,33,254.4967908,83.98394096,0.577029493
FEN,FEN,,2016,4.6,34,370.5173866,125.9759114,1.187095333
FEN,FEN,,2016,4.7,32,236.204834,75.58554686,0.512595648
FEN,FEN,,2016,4.7,30,326.6042148,97.98126445,1.045369069
FEN,FEN,,2016,5.1,26,242.2613682,62.98795572,0.663654913
FEN,FEN,,2016,5.1,20,279.9464699,55.98929397,1.152039382
FEN,FEN,,2016,5.2,26,188.4255086,48.99063223,0.401470256
FEN,FEN,,2016,5.2,24,291.6109061,69.98661747,1.041702277
FEN,FEN,,2016,5.3,20,209.9598524,41.99197048,0.648022152
FEN,FEN,,2016,5.3,16,218.7081796,34.99330873,0.878936296
FEN,FEN,,2016,5.4,28,249.9522052,69.98661747,0.655999101
FEN,FEN,,2016,5.4,22,254.4967908,55.98929397,0.865544239
FEN,FEN,,2016,5.5,22,190.8725931,41.99197048,0.486868634
FEN,FEN,,2016,5.5,28,199.9617642,55.98929397,0.419839425
FEN,FEN,,2016,5.6,26,134.589649,34.99330873,0.204831763
FEN,FEN,,2016,5.6,20,209.9598524,41.99197048,0.648022152
FEN,FEN,,2016,5.7,28,124.9761026,34.99330873,0.163999775
FEN,FEN,,2016,5.7,19,221.0103709,41.99197048,0.755821143
FEN1,FEN,,2017,1,21,239.954117,50.39036458,0.806091696
FEN1,FEN,,2017,1,43,169.2699585,72.78608217,0.195901901
FEN1,FEN,,2017,1,26,279.9464699,72.78608217,0.88618414
FEN1,FEN,,2017,1,42,286.611862,120.376982,0.575024516
FEN2,FEN,,2017,1,42,186.6309799,78.38501156,0.243817859
FEN2,FEN,,2017,1,47,160.8203125,75.58554686,0.161782401
FEN2,FEN,,2017,1,46,249.5175058,114.7780526,0.397916126
FEN2 ,FEN,,2017,1,40,272.9478081,109.1791232,0.547578719
FEN1,FEN,,2017,2,22,197.2350129,43.39170283,0.519867509
FEN1,FEN,,2017,2,42,213.2925485,89.58287036,0.318455979
FEN1,FEN,,2017,2,32,227.4565068,72.78608217,0.475328749
FEN1,FEN,,2017,2,41,286.7744325,117.5775173,0.589717929
FEN2,FEN,,2017,2,46,170.402199,78.38501156,0.185583726
FEN2,FEN,,2017,2,45,217.7361432,97.98126445,0.309738983
FEN2,FEN,,2017,2,46,243.4317129,111.9785879,0.378742297
FEN2 ,FEN,,2017,2,39,244.0558968,95.18179975,0.449015501
FEN1,FEN,,2017,3,21,175.9663525,36.95293402,0.433498201
FEN1,FEN,,2017,3,40,188.9638672,75.58554686,0.262448972
FEN1,FEN,,2017,3,32,218.7081796,69.98661747,0.439468148
FEN1,FEN,,2017,3,47,297.8153935,139.9732349,0.55480933
FEN2,FEN,,2017,3,82,61.45166412,50.39036458,0.013539442
FEN2,FEN,,2017,3,48,233.2887249,111.9785879,0.333344729
FEN2,FEN,,2017,3,45,248.8413065,111.9785879,0.40455704
FEN2 ,FEN,,2017,3,37,264.8142283,97.98126445,0.557221978
FEN1,FEN,,2017,4,24,209.9598524,50.39036458,0.54001846
FEN1,FEN,,2017,4,41,122.9033282,50.39036458,0.108315538
FEN1,FEN,,2017,4,30,186.6309799,55.98929397,0.341345002
FEN1,FEN,,2017,4,30,177.2994309,53.18982927,0.308063864
FEN2,FEN,,2017,4,30,186.6309799,55.98929397,0.341345002
FEN2,FEN,,2017,4,42,253.2849013,106.3796585,0.449072689
FEN2,FEN,,2017,4,45,248.8413065,111.9785879,0.40455704
FEN2 ,FEN,,2017,4,36,272.170179,97.98126445,0.604958952
FEN1,FEN,,2017,5,37,234.549745,86.78340566,0.437134956
FEN1,FEN,,2017,5,36,202.1835616,72.78608217,0.333838573
FEN1,FEN,,2017,5,26,118.4388911,30.79411169,0.158621717
FEN1,FEN,,2017,5,20,237.9544994,47.59089988,0.832348454
FEN2,FEN,,2017,5,20,139.9732349,27.99464699,0.288009846
FEN2,FEN,,2017,5,50,229.5561053,114.7780526,0.309852512
FEN2,FEN,,2017,5,41,252.6346191,103.5801939,0.457666579
FEN2 ,FEN,,2017,5,33,254.4967908,83.98394096,0.577029493
FEN1,FEN,,2017,6,29,183.4132044,53.18982927,0.341044091
FEN1,FEN,,2017,6,38,228.3773833,86.78340566,0.40352451
FEN1,FEN,,2017,6,26,161.5075788,41.99197048,0.294957739
FEN1,FEN,,2017,6,32,227.4565068,72.78608217,0.475328749
FEN2,FEN,,2017,6,32,148.7215621,47.59089988,0.203210072
FEN2,FEN,,2017,6,34,271.7127502,92.38233506,0.63839349
FEN2,FEN,,2017,6,46,243.4317129,111.9785879,0.378742297
FEN2 ,FEN,,2017,6,36,194.4072707,69.98661747,0.308652526
FEN1,FEN,,2017,7,22,152.6980745,33.59357638,0.311595926
FEN1,FEN,,2017,7,38,221.0103709,83.98394096,0.377910571
FEN1,FEN,,2017,7,24,186.6309799,44.79143518,0.426681253
FEN1,FEN,,2017,7,30,195.9625289,58.78875867,0.376332865
FEN2,FEN,,2017,7,34,181.1418334,61.58822337,0.28373044
FEN2,FEN,,2017,7,52,226.1106103,117.5775173,0.289058584
FEN2,FEN,,2017,7,42,246.6195092,103.5801939,0.425748276
FEN2 ,FEN,,2017,7,34,164.674394,55.98929397,0.234487967
FEN1,FEN,,2017,8,36,139.9732349,50.39036458,0.16000547
FEN1,FEN,,2017,8,32,192.463198,61.58822337,0.340324134
FEN1,FEN,,2017,8,24,174.9665437,41.99197048,0.37501282
FEN1,FEN,,2017,8,31,198.6716883,61.58822337,0.374332557
FEN2,FEN,,2017,8,28,159.9694114,44.79143518,0.268697232
FEN2,FEN,,2017,8,55,239.2269833,131.5748408,0.305917956
FEN2,FEN,,2017,8,35,191.9632936,67.18715277,0.309539211
FEN2 ,FEN,,2017,8,36,202.1835616,72.78608217,0.333838573
FEN1,FEN,,2017,9,38,235.7443957,89.58287036,0.42997825
FEN1,FEN,,2017,9,39,129.206063,50.39036458,0.125848635
FEN1,FEN,,2017,9,20,223.9571759,44.79143518,0.737305205
FEN1,FEN,,2017,9,29,270.2931433,78.38501156,0.740660852
FEN2,FEN,,2017,9,34,98.80463642,33.59357638,0.084415668
FEN2,FEN,,2017,9,50,184.7646701,92.38233506,0.200731342
FEN2,FEN,,2017,9,43,227.8634057,97.98126445,0.354999747
FEN2 ,FEN,,2017,9,36,194.4072707,69.98661747,0.308652526
FEN1,FEN,,2017,10,32,174.9665437,55.98929397,0.281259615
FEN1,FEN,,2017,10,39,244.0558968,95.18179975,0.449015501
FEN1,FEN,,2017,10,22,178.1477536,39.19250578,0.424116677
FEN1,FEN,,2017,10,30,261.2833719,78.38501156,0.669036204
FEN2,FEN,,2017,10,32,183.7148709,58.78875867,0.310088725
FEN2,FEN,,2017,10,50,218.3582465,109.1791232,0.280360304
FEN2,FEN,,2017,10,42,186.6309799,78.38501156,0.243817859
FEN2 ,FEN,,2017,10,36,194.4072707,69.98661747,0.308652526
FEN1,FEN,,2017,11,50,218.3582465,109.1791232,0.280360304
FEN1,FEN,,2017,11,38,176.8082968,67.18715277,0.241862766
FEN1,FEN,,2017,11,22,216.3222722,47.59089988,0.625355713
FEN1,FEN,,2017,11,30,279.9464699,83.98394096,0.768026255
FEN2,FEN,,2017,11,31,162.5495631,50.39036458,0.250586257
FEN2,FEN,,2017,11,50,240.7539641,120.376982,0.340819331
FEN2,FEN,,2017,11,46,255.6032986,117.5775173,0.417563383
FEN2 ,FEN,,2017,11,38,198.9093339,75.58554686,0.306107563
FEN1,FEN,,2017,12,20,111.9785879,22.39571759,0.184326301
FEN1,FEN,,2017,12,40,209.9598524,83.98394096,0.324011076
FEN1,FEN,,2017,12,22,203.5974326,44.79143518,0.553948313
FEN1,FEN,,2017,12,30,261.2833719,78.38501156,0.669036204
FEN2,FEN,,2017,12,48,145.8054531,69.98661747,0.130212785
FEN2,FEN,,2017,12,42,219.9579406,92.38233506,0.338670469
FEN2,FEN,,2017,12,46,267.7748842,123.1764467,0.458278179
FEN2 ,FEN,,2017,12,38,198.9093339,75.58554686,0.306107563
FEN1,FEN,,2017,13,30,214.6256269,64.38768807,0.451428765
FEN1,FEN,,2017,13,40,244.9531611,97.98126445,0.441015076
FEN1,FEN,,2017,13,20,251.9518229,50.39036458,0.933151899
FEN1,FEN,,2017,13,32,262.4498155,83.98394096,0.632834133
FEN2,FEN,,2017,13,40,216.9585141,86.78340566,0.345971827
FEN2,FEN,,2017,13,34,255.2453108,86.78340566,0.563357341
FEN2,FEN,,2017,13,44,254.4967908,111.9785879,0.432772119
FEN2 ,FEN,,2017,13,38,191.5423215,72.78608217,0.283852829
FEN,FEN,,2018,1,19,221.0103709,41.99197048,0.755821143
FEN,FEN,,2018,1,33,254.4967908,83.98394096,0.577029493
FEN 1,FEN,,2018,1,22,381.7451862,83.98394096,1.947474538
FEN 1,FEN,,2018,1,29,279.9464699,81.18447626,0.794509919
FEN 1,FEN,,2018,1,18,108.8680716,19.59625289,0.193586865
FEN 2,FEN,,2018,1,21,399.9235284,83.98394096,2.2391436
FEN 2,FEN,,2018,1,18,311.0516332,55.98929397,1.580300936
FEN 2,FEN,,2018,1,32,437.4163592,139.9732349,1.757872592
FEN,FEN,,2018,2,20,244.9531611,48.99063223,0.882030152
FEN,FEN,,2018,2,33,271.4632435,89.58287036,0.656531334
FEN 1,FEN,,2018,2,22,318.1209885,69.98661747,1.352412873
FEN 1,FEN,,2018,2,31,234.7938134,72.78608217,0.522828117
FEN 1,FEN,,2018,2,20,174.9665437,34.99330873,0.450015384
FEN 2,FEN,,2018,2,20,349.9330873,69.98661747,1.800061534
FEN 2,FEN,,2018,2,18,311.0516332,55.98929397,1.580300936
FEN 2,FEN,,2018,2,36,272.170179,97.98126445,0.604958952
FEN,FEN,,2018,3,20,209.9598524,41.99197048,0.648022152
FEN,FEN,,2018,3,35,255.9510582,89.58287036,0.550291931
FEN 1,FEN,,2018,3,22,318.1209885,69.98661747,1.352412873
FEN 1,FEN,,2018,3,30,270.6149209,81.18447626,0.717677867
FEN 1,FEN,,2018,3,19,191.5423215,36.39304108,0.567705658
FEN 2,FEN,,2018,3,22,305.3961489,67.18715277,1.246383704
FEN 2,FEN,,2018,3,19,279.9464699,53.18982927,1.212673034
FEN 2,FEN,,2018,3,36,287.7227607,103.5801939,0.676072494
FEN,FEN,,2018,4,20,223.9571759,44.79143518,0.737305205
FEN,FEN,,2018,4,30,242.6202739,72.78608217,0.576873054
FEN 1,FEN,,2018,4,26,323.0151575,83.98394096,1.179830956
FEN 1,FEN,,2018,4,20,363.9304108,72.78608217,1.946946556
FEN 1,FEN,,2018,4,20,251.9518229,50.39036458,0.933151899
FEN 2,FEN,,2018,4,20,391.9250578,78.38501156,2.257997189
FEN 2,FEN,,2018,4,19,294.6804946,55.98929397,1.343682032
FEN 2,FEN,,2018,4,33,313.8793753,103.5801939,0.877725973
FEN,FEN,,2018,5,18,233.2887249,41.99197048,0.888919276
FEN,FEN,,2018,5,33,254.4967908,83.98394096,0.577029493
FEN 1,FEN,,2018,5,24,291.6109061,69.98661747,1.041702277
FEN 1,FEN,,2018,5,26,279.9464699,72.78608217,0.88618414
FEN 1,FEN,,2018,5,22,292.6713094,64.38768807,1.144682256
FEN 2,FEN,,2018,5,20,363.9304108,72.78608217,1.946946556
FEN 2,FEN,,2018,5,19,272.5794575,51.79009693,1.149687939
FEN 2,FEN,,2018,5,33,296.9129226,97.98126445,0.785401254
FEN,FEN,,2018,6,21,266.6156856,55.98929397,0.995174933
FEN,FEN,,2018,6,31,252.854876,78.38501156,0.60635687
FEN 1,FEN,,2018,6,24,349.9330873,83.98394096,1.500051279
FEN 1,FEN,,2018,6,24,256.6175974,61.58822337,0.806694243
FEN 1,FEN,,2018,6,22,254.4967908,55.98929397,0.865544239
FEN 2,FEN,,2018,6,21,359.9311755,75.58554686,1.813706316
FEN 2,FEN,,2018,6,18,295.4990515,53.18982927,1.426221594
FEN 2,FEN,,2018,6,36,334.3805057,120.376982,0.913117634
FEN,FEN,,2018,7,22,254.4967908,55.98929397,0.865544239
FEN,FEN,,2018,7,31,234.7938134,72.78608217,0.522828117
FEN 1,FEN,,2018,7,24,349.9330873,83.98394096,1.500051279
FEN 1,FEN,,2018,7,26,258.412126,67.18715277,0.755091812
FEN 1,FEN,,2018,7,23,219.0885416,50.39036458,0.613562521
FEN 2,FEN,,2018,7,20,391.9250578,78.38501156,2.257997189
FEN 2,FEN,,2018,7,19,272.5794575,51.79009693,1.149687939
FEN 2,FEN,,2018,7,35,359.9311755,125.9759114,1.088223789
FEN,FEN,,2018,8,22,254.4967908,55.98929397,0.865544239
FEN,FEN,,2018,8,34,247.0115911,83.98394096,0.527597926
FEN 1,FEN,,2018,8,24,349.9330873,83.98394096,1.500051279
FEN 1,FEN,,2018,8,36,272.170179,97.98126445,0.604958952
FEN 1,FEN,,2018,8,22,190.8725931,41.99197048,0.486868634
FEN 2,FEN,,2018,8,19,397.8186677,75.58554686,2.448860503
FEN 2,FEN,,2018,8,19,287.3134822,54.58956162,1.277337732
FEN 2,FEN,,2018,8,36,311.0516332,111.9785879,0.790150468
FEN,FEN,,2018,9,21,253.2849013,53.18982927,0.898145377
FEN,FEN,,2018,9,31,252.854876,78.38501156,0.60635687
FEN 1,FEN,,2018,9,23,365.1475694,83.98394096,1.704340337
FEN 1,FEN,,2018,9,26,301.4808137,78.38501156,1.027763855
FEN 1,FEN,,2018,9,20,279.9464699,55.98929397,1.152039382
FEN 2,FEN,,2018,9,20,391.9250578,78.38501156,2.257997189
FEN 2,FEN,,2018,9,18,279.9464699,50.39036458,1.280043758
FEN 2,FEN,,2018,9,36,252.729452,90.98260271,0.52162277
FEN,FEN,,2018,10,20,251.9518229,50.39036458,0.933151899
FEN,FEN,,2018,10,32,244.9531611,78.38501156,0.551268845
FEN 1,FEN,,2018,10,24,349.9330873,83.98394096,1.500051279
FEN 1,FEN,,2018,10,23,231.2601273,53.18982927,0.683629846
FEN 1,FEN,,2018,10,21,213.2925485,44.79143518,0.636911957
FEN 2,FEN,,2018,10,19,397.8186677,75.58554686,2.448860503
FEN 2,FEN,,2018,10,19,265.2124451,50.39036458,1.088382446
FEN 2,FEN,,2018,10,33,360.5371203,118.9772497,1.158066135
FEN,FEN,,2018,11,17,230.5441517,39.19250578,0.919192831
FEN,FEN,,2018,11,32,262.4498155,83.98394096,0.632834133
FEN 1,FEN,,2018,11,25,358.3314814,89.58287036,1.510001059
FEN 1,FEN,,2018,11,36,287.7227607,103.5801939,0.676072494
FEN 1,FEN,,2018,11,22,254.4967908,55.98929397,0.865544239
FEN 2,FEN,,2018,11,18,373.2619598,67.18715277,2.275633347
FEN 2,FEN,,2018,11,18,248.8413065,44.79143518,1.011392599
FEN 2,FEN,,2018,11,32,349.9330873,111.9785879,1.125038459
FEN,FEN,,2018,12,21,293.2772541,61.58822337,1.204161669
FEN,FEN,,2018,12,34,247.0115911,83.98394096,0.527597926
FEN 1,FEN,,2018,12,25,347.1336226,86.78340566,1.417100603
FEN 1,FEN,,2018,12,37,264.8142283,97.98126445,0.557221978
FEN 1,FEN,,2018,12,22,254.4967908,55.98929397,0.865544239
FEN 2,FEN,,2018,12,18,373.2619598,67.18715277,2.275633347
FEN 2,FEN,,2018,12,18,311.0516332,55.98929397,1.580300936
FEN 2,FEN,,2018,12,32,349.9330873,111.9785879,1.125038459
FEN,FEN,,2018,13,17,263.4790305,44.79143518,1.200578391
FEN,FEN,,2018,13,31,234.7938134,72.78608217,0.522828117
FEN 1,FEN,,2018,13,23,292.1180555,67.18715277,1.090777816
FEN 1,FEN,,2018,13,27,269.5780821,72.78608217,0.791321061
FEN 1,FEN,,2018,13,23,273.860677,62.98795572,0.958691439
FEN 2,FEN,,2018,13,18,357.7093782,64.38768807,2.089947987
FEN 2,FEN,,2018,13,20,293.9437934,58.78875867,1.270123419
FEN 2,FEN,,2018,13,33,275.7048567,90.98260271,0.677208224
FEN,FEN,,2019,1,24,349.9330873,83.98394096,1.500051279
FEN,FEN,,2019,1,43,286.4568529,123.1764467,0.561044498
FEN,FEN,,2019,1,30,279.9464699,83.98394096,0.768026255
FEN,FEN,,2019,1,39,301.4808137,117.5775173,0.685175903
FEN,FEN,,2019,1,24,349.9330873,83.98394096,1.500051279
FEN,FEN,,2019,1,34,288.1801896,97.98126445,0.718119399
FEN,FEN,,2019,2,22,254.4967908,55.98929397,0.865544239
FEN,FEN,,2019,2,38,324.1485441,123.1764467,0.812927629
FEN,FEN,,2019,2,31,316.068595,97.98126445,0.947432609
FEN,FEN,,2019,2,41,286.7744325,117.5775173,0.589717929
FEN,FEN,,2019,2,22,159.0604942,34.99330873,0.338103218
FEN,FEN,,2019,2,33,275.7048567,90.98260271,0.677208224
FEN,FEN,,2019,3,26,269.1792979,69.98661747,0.819327053
FEN,FEN,,2019,3,40,244.9531611,97.98126445,0.441015076
FEN,FEN,,2019,3,24,303.2753424,72.78608217,1.126705183
FEN,FEN,,2019,3,42,299.9426463,125.9759114,0.629759137
FEN,FEN,,2019,3,20,279.9464699,55.98929397,1.152039382
FEN,FEN,,2019,3,32,262.4498155,83.98394096,0.632834133
FEN,FEN,,2019,4,26,323.0151575,83.98394096,1.179830956
FEN,FEN,,2019,4,45,199.0730452,89.58287036,0.258916505
FEN,FEN,,2019,4,20,209.9598524,41.99197048,0.648022152
FEN,FEN,,2019,4,41,300.4303579,123.1764467,0.64721877
FEN,FEN,,2019,4,30,298.6095679,89.58287036,0.873843205
FEN,FEN,,2019,4,10,419.9197048,41.99197048,5.184177219
FEN,FEN,,2019,5,26,269.1792979,69.98661747,0.819327053
FEN,FEN,,2019,5,44,292.6713094,128.7753761,0.572341128
FEN,FEN,,2019,5,21,226.6233327,47.59089988,0.719013889
FEN,FEN,,2019,5,41,293.6023952,120.376982,0.618134043
FEN,FEN,,2019,5,28,369.9292638,103.5801939,1.436900432
FEN,FEN,,2019,5,10,279.9464699,27.99464699,2.304078764
FEN,FEN,,2019,6,28,299.9426463,83.98394096,0.944638706
FEN,FEN,,2019,6,46,316.4612268,145.5721643,0.640074482
FEN,FEN,,2019,6,23,243.4317129,55.98929397,0.757484594
FEN,FEN,,2019,6,39,294.3026991,114.7780526,0.652936901
FEN,FEN,,2019,6,26,183.0419226,47.59089988,0.378856829
FEN,FEN,,2019,6,30,233.2887249,69.98661747,0.533351566
FEN,FEN,,2019,7,26,323.0151575,83.98394096,1.179830956
FEN,FEN,,2019,7,48,291.6109061,139.9732349,0.520851138
FEN,FEN,,2019,7,21,439.9158812,92.38233506,2.709363756
FEN,FEN,,2019,7,43,279.9464699,120.376982,0.535832271
FEN,FEN,,2019,7,30,191.2967544,57.38902632,0.358625593
FEN,FEN,,2019,7,36,311.0516332,111.9785879,0.790150468
FEN,FEN,,2019,8,26,290.7136418,75.58554686,0.955663074
FEN,FEN,,2019,8,37,363.1737987,134.3743055,1.048032194
FEN,FEN,,2019,8,26,183.0419226,47.59089988,0.378856829
FEN,FEN,,2019,8,41,259.4625818,106.3796585,0.48273962
FEN,FEN,,2019,8,30,233.2887249,69.98661747,0.533351566
FEN,FEN,,2019,8,16,244.9531611,39.19250578,1.10253769
FEN,FEN,,2019,9,24,291.6109061,69.98661747,1.041702277
FEN,FEN,,2019,9,44,292.6713094,128.7753761,0.572341128
FEN,FEN,,2019,9,26,312.2479856,81.18447626,1.102486482
FEN,FEN,,2019,9,36,264.3938882,95.18179975,0.570883713
FEN,FEN,,2019,9,19,294.6804946,55.98929397,1.343682032
FEN,FEN,,2019,9,26,236.8777822,61.58822337,0.63448687
FEN,FEN,,2019,10,28,349.9330873,97.98126445,1.285758239
FEN,FEN,,2019,10,50,335.9357638,167.9678819,0.663574684
FEN,FEN,,2019,10,26,323.0151575,83.98394096,1.179830956
FEN,FEN,,2019,10,30,279.9464699,83.98394096,0.768026255
FEN,FEN,,2019,10,26,323.0151575,83.98394096,1.179830956
FEN,FEN,,2019,10,26,258.412126,67.18715277,0.755091812
FEN,FEN,,2019,11,28,349.9330873,97.98126445,1.285758239
FEN,FEN,,2019,11,49,342.7915958,167.9678819,0.705036469
FEN,FEN,,2019,11,22,305.3961489,67.18715277,1.246383704
FEN,FEN,,2019,11,37,295.0787115,109.1791232,0.691865003
FEN,FEN,,2019,11,26,301.4808137,78.38501156,1.027763855
FEN,FEN,,2019,11,29,386.1330619,111.9785879,1.511552758
FEN,FEN,,2019,12,26,376.8510171,97.98126445,1.605881023
FEN,FEN,,2019,12,38,250.4784204,95.18179975,0.485405134
FEN,FEN,,2019,12,23,328.6328125,75.58554686,1.380515673
FEN,FEN,,2019,12,29,212.373184,61.58822337,0.457244709
FEN,FEN,,2019,12,27,311.0516332,83.98394096,1.053533957
FEN,FEN,,2019,12,40,244.9531611,97.98126445,0.441015076
FEN,FEN,,2019,13,30,345.2673128,103.5801939,1.16825327
FEN,FEN,,2019,13,40,258.9504846,103.5801939,0.492856848
FEN,FEN,,2019,13,19,265.2124451,50.39036458,1.088382446
FEN,FEN,,2019,13,39,323.0151575,125.9759114,0.78655397
FEN,FEN,,2019,13,26,269.1792979,69.98661747,0.819327053
FEN,FEN,,2019,13,38,309.4145193,117.5775173,0.74070472
FEN,FEN,,2019,14,27,259.2096943,69.98661747,0.731620804
FEN,FEN,,2019,14,28,199.9617642,55.98929397,0.419839425
FEN,FEN,,2019,14,20,167.9678819,33.59357638,0.414734178
FEN,FEN,,2019,14,24,279.9464699,67.18715277,0.960032818
FEN,FEN,,2019,14,26,161.5075788,41.99197048,0.294957739
FEN,FEN,,2019,14,28,259.9502934,72.78608217,0.709528628
FEN,FEN,,2019,15,22,190.8725931,41.99197048,0.486868634
FEN,FEN,,2019,15,48,279.9464699,134.3743055,0.480016409
FEN,FEN,,2019,15,18,155.5258166,27.99464699,0.395075234
FEN,FEN,,2019,15,40,286.9451316,114.7780526,0.605180688
FEN,FEN,,2019,15,24,303.2753424,72.78608217,1.126705183
FEN,FEN,,2019,15,25,279.9464699,69.98661747,0.921631506
FEN,FEN,,2019,16,32,262.4498155,83.98394096,0.632834133
FEN,FEN,,2019,16,32,306.1914514,97.98126445,0.86135757
FEN,FEN,,2019,16,20,279.9464699,55.98929397,1.152039382
FEN,FEN,,2019,16,43,253.9049378,109.1791232,0.440779277
FEN,FEN,,2019,16,22,292.6713094,64.38768807,1.144682256
FEN,FEN,,2019,16,37,226.9836242,83.98394096,0.409387576
FEN,FEN,,2019,17,31,316.068595,97.98126445,0.947432609
FEN,FEN,,2019,17,42,179.9655878,75.58554686,0.226713289
FEN,FEN,,2019,17,19,191.5423215,36.39304108,0.567705658
FEN,FEN,,2019,17,43,247.3945548,106.3796585,0.418465008
FEN,FEN,,2019,17,25,291.1443287,72.78608217,0.996836637
FEN,FEN,,2019,17,29,260.6398168,75.58554686,0.688701226
FEN,FEN,,2020,1,24,268.2820336,64.38768807,0.881696807
FEN,FEN,,2020,1,34,247.0115911,83.98394096,0.527597926
FEN,FEN,,2020,1,24,326.6042148,78.38501156,1.306711336
FEN,FEN,,2020,1,46,334.7186053,153.9705584,0.716059655
FEN,FEN,,2020,1,24,271.7813645,65.22752748,0.904847599
FEN,FEN,,2020,1,40,342.9344256,137.1737702,0.864389549
FEN,FEN,,2020,1,28,249.9522052,69.98661747,0.655999101
FEN,FEN,,2020,1,26,323.0151575,83.98394096,1.179830956
FEN,FEN,,2020,2,26,323.0151575,83.98394096,1.179830956
FEN,FEN,,2020,2,34,296.4139093,100.7807292,0.759741013
FEN,FEN,,2020,2,26,301.4808137,78.38501156,1.027763855
FEN,FEN,,2020,2,46,346.8901909,159.5694878,0.769083577
FEN,FEN,,2020,2,24,279.9464699,67.18715277,0.960032818
FEN,FEN,,2020,2,41,334.5701713,137.1737702,0.802671626
FEN,FEN,,2020,2,24,233.2887249,55.98929397,0.666689457
FEN,FEN,,2020,2,27,311.0516332,83.98394096,1.053533957
FEN,FEN,,2020,3,26,312.2479856,81.18447626,1.102486482
FEN,FEN,,2020,3,33,288.4296962,95.18179975,0.741162326
FEN,FEN,,2020,3,24,268.2820336,64.38768807,0.881696807
FEN,FEN,,2020,3,46,340.8043981,156.7700231,0.742334902
FEN,FEN,,2020,3,20,335.9357638,67.18715277,1.65893671
FEN,FEN,,2020,3,37.5,231.4224151,86.78340566,0.41988166
FEN,FEN,,2020,3,28,274.9474258,76.98527921,0.793758913
FEN,FEN,,2020,3,27,285.1306638,76.98527921,0.885261172
FEN,FEN,,2020,4,32,271.1981427,86.78340566,0.675726224
FEN,FEN,,2020,4,33,254.4967908,83.98394096,0.577029493
FEN,FEN,,2020,4,22,305.3961489,67.18715277,1.246383704
FEN,FEN,,2020,4,32,227.4565068,72.78608217,0.475328749
FEN,FEN,,2020,4,24,303.2753424,72.78608217,1.126705183
FEN,FEN,,2020,4,39,330.1932722,128.7753761,0.821900346
FEN,FEN,,2020,4,27,181.446786,48.99063223,0.358494194
FEN,FEN,,2020,4,26,269.1792979,69.98661747,0.819327053
FEN,FEN,,2020,5,26,323.0151575,83.98394096,1.179830956
FEN,FEN,,2020,5,32,253.7014883,81.18447626,0.59134834
FEN,FEN,,2020,5,22,305.3961489,67.18715277,1.246383704
FEN,FEN,,2020,5,42,306.6080384,128.7753761,0.658059425
FEN,FEN,,2020,5,32,279.9464699,89.58287036,0.720024614
FEN,FEN,,2020,5,50,293.9437934,146.9718967,0.508049367
FEN,FEN,,2020,5,24,233.2887249,55.98929397,0.666689457
FEN,FEN,,2020,5,25,279.9464699,69.98661747,0.921631506
FEN,FEN,,2020,6,27,331.7884087,89.58287036,1.198687525
FEN,FEN,,2020,6,31,334.1296576,103.5801939,1.058804279
FEN,FEN,,2020,6,21,333.269607,69.98661747,1.554960833
