site,pit,date,depth,density,swe,htc
PPA,PPAw,2003,14,400,56,3.36
PPA,PPAw,2003,12,467,56,5.33
PPA,PPAw,2003,12,467,56,5.33
PPD,PPDc,2003,6,47,3,0.11
PPD,PPDc,2003,6,47,3,0.11
PPD,PPDc,2003,6,47,3,0.11
PPD,PPDc,2003,5,56,3,0.18
PPD,PPDc,2003,8,70,6,0.18
PPD,PPDc,2003,4,51,2,0.19
PPD,PPDc,2003,7,80,6,0.27
PPD,PPDc,2003,7,80,6,0.27
PPD,PPDc,2003,8,87,7,0.28
PPD,PPDc,2003,10,98,10,0.28
PPD,PPDc,2003,4,70,3,0.36
PPD,PPDc,2003,4,70,3,0.36
PPD,PPDc,2003,8,105,8,0.41
PPD,PPDc,2003,8,105,8,0.41
PPD,PPDc,2003,7,108,8,0.49
PPD,PPDc,2003,8,112,8,0.49
PPD,PPDc,2003,8,112,8,0.49
PPD,PPDc,2003,8,122,10,0.55
PPD,PPDc,2003,10,140,14,0.58
PPD,PPDc,2003,6,117,7,0.67
PPD,PPDc,2003,6,117,7,0.67
PPD,PPDc,2003,5,112,6,0.74
PPD,PPDc,2003,9,156,14,0.79
PPD,PPDc,2003,9,156,14,0.79
PPD,PPDc,2003,8,148,12,0.80
PPD,PPDc,2003,4,107,4,0.84
PPD,PPDc,2003,6,132,8,0.85
PPD,PPDc,2003,6,140,8,0.96
PPD,PPDc,2003,6,140,8,0.96
PPD,PPDc,2003,10,196,20,1.13
PPD,PPDc,2003,5,140,7,1.15
PPD,PPDc,2003,5,140,7,1.15
PPD,PPDc,2003,8,180,14,1.19
PPD,PPDc,2003,10,210,21,1.30
PPD,PPDc,2003,10,210,21,1.30
PPD,PPDc,2003,9,202,18,1.34
PPD,PPDc,2003,8,192,15,1.36
PPD,PPDc,2003,4,140,6,1.44
PPD,PPDc,2003,4,140,6,1.44
PPD,PPDc,2003,5,168,8,1.66
PPD,PPDc,2003,5,168,8,1.66
PPD,PPDc,2003,5,168,8,1.66
PPD,PPDc,2003,5,168,8,1.66
PPD,PPDc,2003,5,168,8,1.66
PPD,PPDc,2003,7,200,14,1.68
PPD,PPDc,2003,7,200,14,1.68
PPD,PPDc,2003,7,200,14,1.68
PPD,PPDc,2003,8,221,18,1.80
PPD,PPDc,2003,6,204,11,2.22
PPD,PPDc,2003,4,175,7,2.25
PPD,PPDc,2003,4,175,7,2.25
PPD,PPDc,2003,4,175,7,2.25
PPD,PPDc,2003,4,175,7,2.25
PPD,PPDc,2003,5,196,10,2.26
PPD,PPDc,2003,10,280,28,2.30
PPD,PPDc,2003,8,262,21,2.53
PPD,PPDc,2003,8,262,21,2.53
PPD,PPDc,2003,8,262,21,2.53
PPD,PPDc,2003,8,262,21,2.53
PPD,PPDc,2003,8,262,21,2.53
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,6,233,14,2.67
PPD,PPDc,2003,8,280,21,3.07
PPD,PPDc,2003,9,311,28,3.16
PPD,PPDc,2003,9,311,28,3.16
PPD,PPDc,2003,9,311,28,3.16
PPD,PPDc,2003,9,311,28,3.16
PPD,PPDc,2003,4,210,8,3.24
PPD,PPDc,2003,4,200,7,3.36
PPD,PPDc,2003,3,187,6,3.41
PPD,PPDc,2003,5,245,12,3.54
PPD,PPDc,2003,7,300,21,3.78
PPD,PPDc,2003,7,300,21,3.78
PPD,PPDc,2003,7,300,21,3.78
PPD,PPDc,2003,8,350,28,4.50
PPD,PPDc,2003,8,350,28,4.50
PPD,PPDc,2003,5,280,14,4.61
PPD,PPDc,2003,5,280,14,4.61
PPD,PPDc,2003,5,280,14,4.61
PPD,PPDc,2003,5,280,14,4.61
PPD,PPDc,2003,5,280,14,4.61
PPD,PPDc,2003,5,280,14,4.61
PPD,PPDc,2003,8,367,29,4.96
PPD,PPDc,2003,6,327,20,5.23
PPD,PPDc,2003,3,236,7,5.45
PPD,PPDc,2003,6,350,21,6.00
PPD,PPDc,2003,6,350,21,6.00
PPD,PPDc,2003,7,400,28,6.72
PPD,PPDc,2003,7,400,28,6.72
PPD,PPDc,2003,4,350,14,9.00
PPD,PPDc,2003,4,350,14,9.00
PPD,PPDc,2003,4,350,14,9.00
PPD,PPDc,2003,4,350,14,9.00
PPD,PPDc,2003,4,350,14,9.00
PPD,PPDc,2003,4,350,14,9.00
PPD,PPDc,2003,3,280,7,9.22
PPD,PPDc,2003,3,280,7,9.22
PPD,PPDc,2003,6,443,27,9.63
PPD,PPDc,2003,5,420,21,10.37
PPD,PPDc,2003,5,420,21,10.37
PPD,PPDc,2003,6,467,28,10.67
PPD,PPDw,2003,53,66,35,0.02
PPD,PPDw,2003,36,58,21,0.03
PPD,PPDw,2003,69,154,106,0.10
PPD,PPDw,2003,53,158,84,0.14
PPD,PPDw,2003,61,174,106,0.15
PPD,PPDw,2003,60,201,120,0.20
PPD,PPDw,2003,69,215,148,0.20
PPD,PPDw,2003,75,226,169,0.20
PPD,PPDw,2003,74,227,168,0.20
PPD,PPDw,2003,65,217,141,0.21
PPD,PPDw,2003,48,192,92,0.23
PPD,PPDw,2003,61,220,134,0.23
PPD,PPDw,2003,54,210,113,0.24
PPD,PPDw,2003,58,220,127,0.24
PPD,PPDw,2003,36,175,63,0.25
PPD,PPDw,2003,71,246,175,0.25
PPD,PPDw,2003,30,163,49,0.26
PPD,PPDw,2003,59,228,134,0.26
PPD,PPDw,2003,56,227,127,0.27
PPD,PPDw,2003,56,227,127,0.27
PPD,PPDw,2003,32,175,56,0.28
PPD,PPDw,2003,51,220,112,0.28
PPD,PPDw,2003,68,259,176,0.29
PPD,PPDw,2003,73,268,196,0.29
PPD,PPDw,2003,60,247,148,0.30
PPD,PPDw,2003,72,272,196,0.30
PPD,PPDw,2003,36,194,70,0.31
PPD,PPDw,2003,57,246,140,0.31
PPD,PPDw,2003,75,280,210,0.31
PPD,PPDw,2003,64,262,168,0.32
PPD,PPDw,2003,46,228,105,0.33
PPD,PPDw,2003,60,259,155,0.33
PPD,PPDw,2003,75,289,217,0.33
PPD,PPDw,2003,54,249,134,0.34
PPD,PPDw,2003,66,276,182,0.34
PPD,PPDw,2003,43,228,98,0.35
PPD,PPDw,2003,53,251,133,0.35
PPD,PPDw,2003,72,292,210,0.35
PPD,PPDw,2003,75,299,224,0.35
PPD,PPDw,2003,56,262,147,0.36
PPD,PPDw,2003,60,271,162,0.36
PPD,PPDw,2003,60,271,162,0.36
PPD,PPDw,2003,74,303,224,0.36
PPD,PPDw,2003,74,303,224,0.36
PPD,PPDw,2003,34,206,70,0.37
PPD,PPDw,2003,50,252,126,0.37
PPD,PPDw,2003,15,140,21,0.38
PPD,PPDw,2003,42,233,98,0.38
PPD,PPDw,2003,48,248,119,0.38
PPD,PPDw,2003,74,312,231,0.39
PPD,PPDw,2003,51,263,134,0.40
PPD,PPDw,2003,56,275,154,0.40
PPD,PPDw,2003,59,285,168,0.40
PPD,PPDw,2003,68,309,210,0.41
PPD,PPDw,2003,74,322,238,0.41
PPD,PPDw,2003,48,262,126,0.42
PPD,PPDw,2003,50,266,133,0.42
PPD,PPDw,2003,60,292,175,0.42
PPD,PPDw,2003,44,254,112,0.43
PPD,PPDw,2003,46,259,119,0.43
PPD,PPDw,2003,58,290,168,0.43
PPD,PPDw,2003,32,219,70,0.44
PPD,PPDw,2003,36,233,84,0.44
PPD,PPDw,2003,52,283,147,0.45
PPD,PPDw,2003,56,300,168,0.47
PPD,PPDw,2003,59,308,182,0.47
PPD,PPDw,2003,68,329,224,0.47
PPD,PPDw,2003,74,342,253,0.47
PPD,PPDw,2003,46,274,126,0.48
PPD,PPDw,2003,44,270,119,0.49
PPD,PPDw,2003,54,301,162,0.49
PPD,PPDw,2003,52,296,154,0.50
PPD,PPDw,2003,61,321,196,0.50
PPD,PPDw,2003,48,292,140,0.52
PPD,PPDw,2003,48,292,140,0.52
PPD,PPDw,2003,54,311,168,0.53
PPD,PPDw,2003,47,298,140,0.55
PPD,PPDw,2003,56,325,182,0.55
PPD,PPDw,2003,37,265,98,0.56
PPD,PPDw,2003,50,308,154,0.56
PPD,PPDw,2003,53,317,168,0.56
PPD,PPDw,2003,31,248,77,0.58
PPD,PPDw,2003,58,338,196,0.58
PPD,PPDw,2003,25,224,56,0.59
PPD,PPDw,2003,54,337,182,0.62
PPD,PPDw,2003,62,361,224,0.62
PPD,PPDw,2003,32,262,84,0.63
PPD,PPDw,2003,52,336,175,0.64
PPD,PPDw,2003,46,320,147,0.65
PPD,PPDw,2003,53,343,182,0.65
PPD,PPDw,2003,50,336,168,0.66
PPD,PPDw,2003,58,362,210,0.66
PPD,PPDw,2003,31,271,84,0.70
PPD,PPDw,2003,29,265,77,0.71
PPD,PPDw,2003,34,288,98,0.72
PPD,PPDw,2003,40,315,126,0.73
PPD,PPDw,2003,9,156,14,0.79
PPD,PPDw,2003,28,275,77,0.79
PPD,PPDw,2003,26,269,70,0.82
PPD,PPDw,2003,26,269,70,0.82
PPD,PPDw,2003,29,290,84,0.85
PPD,PPDw,2003,52,391,204,0.87
PPD,PPDw,2003,25,280,70,0.92
PPD,PPDw,2003,56,425,238,0.95
PPD,PPDw,2003,22,286,63,1.10
PPD,PPDw,2003,20,315,63,1.46
PPD,PPDw,2003,23,365,84,1.70
PPD,PPDw,2003,23,365,84,1.70
PPD,PPDw,2003,20,455,91,3.04
PPD,PPDw,2003,6,467,28,10.67
TUN,TUN,2003,9,62,6,0.13
TUN,TUN,2003,8,70,6,0.18
TUN,TUN,2003,8,70,6,0.18
TUN,TUN,2003,8,70,6,0.18
TUN,TUN,2003,8,70,6,0.18
TUN,TUN,2003,8,70,6,0.18
TUN,TUN,2003,8,70,6,0.18
TUN,TUN,2003,9,78,7,0.20
TUN,TUN,2003,8,87,7,0.28
TUN,TUN,2003,8,87,7,0.28
TUN,TUN,2003,9,103,9,0.35
TUN,TUN,2003,10,112,11,0.37
TUN,TUN,2003,10,118,12,0.41
TUN,TUN,2003,12,131,16,0.42
TUN,TUN,2003,6,93,6,0.43
TUN,TUN,2003,6,93,6,0.43
TUN,TUN,2003,12,140,17,0.48
TUN,TUN,2003,8,122,10,0.55
TUN,TUN,2003,7,120,8,0.60
TUN,TUN,2003,10,146,15,0.62
TUN,TUN,2003,6,117,7,0.67
TUN,TUN,2003,6,117,7,0.67
TUN,TUN,2003,6,117,7,0.67
TUN,TUN,2003,6,117,7,0.67
TUN,TUN,2003,14,180,25,0.68
TUN,TUN,2003,9,156,14,0.79
TUN,TUN,2003,10,168,17,0.83
TUN,TUN,2003,12,187,22,0.85
TUN,TUN,2003,8,149,11,0.87
TUN,TUN,2003,6,140,8,0.96
TUN,TUN,2003,11,186,19,0.96
TUN,TUN,2003,8,170,14,1.06
TUN,TUN,2003,7,160,11,1.07
TUN,TUN,2003,12,210,25,1.08
TUN,TUN,2003,11,204,22,1.11
TUN,TUN,2003,11,204,22,1.11
TUN,TUN,2003,8,175,14,1.13
TUN,TUN,2003,8,175,14,1.13
TUN,TUN,2003,9,189,17,1.16
TUN,TUN,2003,11,210,23,1.18
TUN,TUN,2003,11,216,24,1.25
TUN,TUN,2003,10,210,21,1.30
TUN,TUN,2003,10,210,21,1.30
TUN,TUN,2003,10,210,21,1.30
TUN,TUN,2003,8,187,14,1.37
TUN,TUN,2003,8,196,16,1.41
TUN,TUN,2003,10,225,22,1.48
TUN,TUN,2003,9,215,19,1.50
TUN,TUN,2003,12,257,31,1.61
TUN,TUN,2003,12,257,31,1.61
TUN,TUN,2003,8,210,17,1.62
TUN,TUN,2003,8,210,17,1.62
TUN,TUN,2003,8,210,17,1.62
TUN,TUN,2003,5,168,8,1.66
TUN,TUN,2003,7,200,14,1.68
TUN,TUN,2003,7,200,14,1.68
TUN,TUN,2003,7,200,14,1.68
TUN,TUN,2003,7,200,14,1.68
TUN,TUN,2003,7,200,14,1.68
TUN,TUN,2003,7,200,14,1.68
TUN,TUN,2003,6,187,11,1.71
TUN,TUN,2003,6,187,11,1.71
TUN,TUN,2003,6,187,11,1.71
TUN,TUN,2003,11,254,28,1.73
TUN,TUN,2003,9,243,22,1.92
TUN,TUN,2003,8,224,17,1.97
TUN,TUN,2003,11,280,31,2.09
TUN,TUN,2003,10,280,28,2.30
TUN,TUN,2003,7,240,17,2.42
TUN,TUN,2003,14,344,48,2.48
TUN,TUN,2003,8,262,21,2.53
TUN,TUN,2003,10,296,30,2.57
TUN,TUN,2003,6,233,14,2.67
TUN,TUN,2003,6,233,14,2.67
TUN,TUN,2003,6,233,14,2.67
TUN,TUN,2003,5,224,11,2.95
TUN,TUN,2003,12,350,42,3.00
TUN,TUN,2003,7,258,17,3.02
TUN,TUN,2003,8,297,24,3.25
TUN,TUN,2003,7,300,21,3.78
TUN,TUN,2003,7,300,21,3.78
TUN,TUN,2003,7,300,21,3.78
TUN,TUN,2003,7,300,21,3.78
TUN,TUN,2003,7,300,21,3.78
TUN,TUN,2003,6,280,17,3.84
TUN,TUN,2003,6,280,17,3.84
TUN,TUN,2003,8,350,28,4.50
TUN,TUN,2003,8,350,28,4.50
TUN,TUN,2003,8,350,28,4.50
TUN,TUN,2003,8,350,28,4.50
TUN,TUN,2003,10,420,42,5.18
TUN,TUN,2003,8,385,31,5.45
TUN,TUN,2003,6,350,21,6.00
TUN,TUN,2003,6,350,21,6.00
TUN,TUN,2003,6,350,21,6.00
TUN,TUN,2003,6,350,21,6.00
TUN,TUN,2003,8,437,35,7.03
TUN,TUN,2003,8,437,35,7.03
TUN,TUN,2003,9,498,45,8.09
TUN,TUN,2003,6,467,28,10.67
WSU,WSU,2003,58,48,28,0.01
WSU,WSU,2003,56,50,28,0.01
WSU,WSU,2003,54,52,28,0.01
WSU,WSU,2003,55,64,35,0.02
WSU,WSU,2003,66,64,42,0.02
WSU,WSU,2003,69,71,49,0.02
WSU,WSU,2003,55,76,42,0.03
WSU,WSU,2003,54,78,42,0.03
WSU,WSU,2003,53,79,42,0.03
WSU,WSU,2003,51,82,42,0.04
WSU,WSU,2003,56,87,49,0.04
WSU,WSU,2003,74,95,70,0.04
WSU,WSU,2003,69,101,70,0.04
WSU,WSU,2003,58,97,56,0.05
WSU,WSU,2003,57,98,56,0.05
WSU,WSU,2003,56,100,56,0.05
WSU,WSU,2003,68,103,70,0.05
WSU,WSU,2003,72,117,84,0.06
WSU,WSU,2003,71,118,84,0.06
WSU,WSU,2003,70,120,84,0.06
WSU,WSU,2003,69,122,84,0.06
WSU,WSU,2003,66,127,84,0.07
WSU,WSU,2003,35,100,35,0.08
WSU,WSU,2003,72,136,98,0.08
WSU,WSU,2003,72,136,98,0.08
WSU,WSU,2003,76,147,112,0.08
WSU,WSU,2003,76,147,112,0.08
WSU,WSU,2003,76,147,112,0.08
WSU,WSU,2003,69,142,98,0.09
WSU,WSU,2003,74,151,112,0.09
WSU,WSU,2003,66,148,98,0.10
WSU,WSU,2003,86,171,147,0.10
WSU,WSU,2003,60,152,91,0.11
WSU,WSU,2003,67,157,105,0.11
WSU,WSU,2003,58,157,91,0.12
WSU,WSU,2003,58,157,91,0.12
WSU,WSU,2003,65,162,105,0.12
WSU,WSU,2003,68,165,112,0.12
WSU,WSU,2003,67,167,112,0.12
WSU,WSU,2003,70,170,119,0.12
WSU,WSU,2003,78,179,140,0.12
WSU,WSU,2003,30,117,35,0.13
WSU,WSU,2003,34,124,42,0.13
WSU,WSU,2003,69,172,119,0.13
WSU,WSU,2003,40,140,56,0.14
WSU,WSU,2003,58,169,98,0.14
WSU,WSU,2003,62,169,105,0.14
WSU,WSU,2003,74,189,140,0.14
WSU,WSU,2003,74,189,140,0.14
WSU,WSU,2003,74,189,140,0.14
WSU,WSU,2003,74,189,140,0.14
WSU,WSU,2003,36,136,49,0.15
WSU,WSU,2003,62,181,112,0.15
WSU,WSU,2003,62,181,112,0.15
WSU,WSU,2003,62,181,112,0.15
WSU,WSU,2003,68,185,126,0.15
WSU,WSU,2003,68,185,126,0.15
WSU,WSU,2003,70,190,133,0.15
WSU,WSU,2003,70,190,133,0.15
WSU,WSU,2003,70,190,133,0.15
WSU,WSU,2003,72,194,140,0.15
WSU,WSU,2003,45,156,70,0.16
WSU,WSU,2003,56,175,98,0.16
WSU,WSU,2003,64,186,119,0.16
WSU,WSU,2003,66,191,126,0.16
WSU,WSU,2003,66,191,126,0.16
WSU,WSU,2003,47,164,77,0.17
WSU,WSU,2003,58,181,105,0.17
WSU,WSU,2003,58,181,105,0.17
WSU,WSU,2003,60,187,112,0.17
WSU,WSU,2003,60,187,112,0.17
WSU,WSU,2003,60,187,112,0.17
WSU,WSU,2003,40,157,63,0.18
WSU,WSU,2003,61,195,119,0.18
WSU,WSU,2003,64,197,126,0.18
WSU,WSU,2003,68,206,140,0.18
WSU,WSU,2003,68,206,140,0.18
WSU,WSU,2003,58,193,112,0.19
WSU,WSU,2003,60,198,119,0.19
WSU,WSU,2003,60,198,119,0.19
WSU,WSU,2003,60,198,119,0.19
WSU,WSU,2003,60,198,119,0.19
WSU,WSU,2003,60,198,119,0.19
WSU,WSU,2003,62,203,126,0.20
WSU,WSU,2003,62,203,126,0.20
WSU,WSU,2003,64,208,133,0.20
WSU,WSU,2003,56,200,112,0.21
WSU,WSU,2003,58,205,119,0.21
WSU,WSU,2003,57,209,119,0.22
WSU,WSU,2003,57,209,119,0.22
WSU,WSU,2003,62,214,133,0.22
WSU,WSU,2003,64,219,140,0.22
WSU,WSU,2003,66,223,147,0.22
WSU,WSU,2003,40,175,70,0.23
WSU,WSU,2003,52,202,105,0.23
WSU,WSU,2003,60,222,133,0.24
WSU,WSU,2003,60,222,133,0.24
WSU,WSU,2003,60,222,133,0.24
WSU,WSU,2003,62,226,140,0.24
WSU,WSU,2003,64,230,147,0.24
WSU,WSU,2003,70,240,168,0.24
WSU,WSU,2003,36,175,63,0.25
WSU,WSU,2003,52,215,112,0.26
WSU,WSU,2003,60,245,147,0.29
WSU,WSU,2003,66,254,168,0.29
WSU,WSU,2003,52,242,126,0.33
WSU,WSU,2003,42,233,98,0.38
WSU,WSU,2003,61,287,175,0.40
WSU,WSU,2003,50,266,133,0.42
WSU,WSU,2003,40,367,147,0.99
BFR,BFR,2004,56,130,73,0.09
BFR,BFR,2004,57,131,74,0.09
BFR,BFR,2004,74,151,112,0.09
BFR,BFR,2004,28,100,28,0.10
BFR,BFR,2004,62,144,90,0.10
BFR,BFR,2004,66,153,101,0.10
BFR,BFR,2004,44,127,56,0.11
BFR,BFR,2004,58,150,87,0.11
BFR,BFR,2004,58,154,90,0.12
BFR,BFR,2004,60,159,95,0.12
BFR,BFR,2004,64,162,104,0.12
BFR,BFR,2004,72,171,123,0.12
BFR,BFR,2004,39,129,50,0.13
BFR,BFR,2004,40,133,53,0.13
BFR,BFR,2004,56,160,90,0.13
BFR,BFR,2004,64,166,106,0.13
BFR,BFR,2004,64,166,106,0.13
BFR,BFR,2004,40,140,56,0.14
BFR,BFR,2004,52,156,81,0.14
BFR,BFR,2004,60,172,103,0.14
BFR,BFR,2004,62,172,106,0.14
BFR,BFR,2004,64,173,111,0.14
BFR,BFR,2004,72,183,132,0.14
BFR,BFR,2004,74,185,137,0.14
BFR,BFR,2004,56,170,95,0.15
BFR,BFR,2004,58,174,101,0.15
BFR,BFR,2004,60,175,105,0.15
BFR,BFR,2004,76,195,148,0.15
BFR,BFR,2004,45,156,70,0.16
BFR,BFR,2004,49,163,80,0.16
BFR,BFR,2004,51,165,84,0.16
BFR,BFR,2004,53,169,90,0.16
BFR,BFR,2004,54,170,92,0.16
BFR,BFR,2004,56,174,97,0.16
BFR,BFR,2004,56,175,98,0.16
BFR,BFR,2004,62,184,114,0.16
BFR,BFR,2004,45,162,73,0.17
BFR,BFR,2004,49,169,83,0.17
BFR,BFR,2004,52,176,91,0.17
BFR,BFR,2004,54,176,95,0.17
BFR,BFR,2004,56,180,101,0.17
BFR,BFR,2004,58,181,105,0.17
BFR,BFR,2004,60,187,112,0.17
BFR,BFR,2004,60,187,112,0.17
BFR,BFR,2004,60,187,112,0.17
BFR,BFR,2004,61,187,114,0.17
BFR,BFR,2004,62,190,118,0.17
BFR,BFR,2004,67,196,132,0.17
BFR,BFR,2004,32,140,45,0.18
BFR,BFR,2004,56,184,103,0.18
BFR,BFR,2004,59,190,112,0.18
BFR,BFR,2004,60,191,115,0.18
BFR,BFR,2004,62,194,120,0.18
BFR,BFR,2004,61,196,119,0.18
BFR,BFR,2004,38,155,59,0.19
BFR,BFR,2004,52,183,95,0.19
BFR,BFR,2004,58,192,111,0.19
BFR,BFR,2004,58,193,112,0.19
BFR,BFR,2004,58,196,114,0.19
BFR,BFR,2004,60,196,118,0.19
BFR,BFR,2004,60,196,118,0.19
BFR,BFR,2004,60,196,118,0.19
BFR,BFR,2004,61,196,120,0.19
BFR,BFR,2004,61,200,122,0.19
BFR,BFR,2004,77,225,174,0.19
BFR,BFR,2004,77,225,174,0.19
BFR,BFR,2004,49,183,90,0.20
BFR,BFR,2004,52,186,97,0.20
BFR,BFR,2004,56,193,108,0.20
BFR,BFR,2004,56,194,109,0.20
BFR,BFR,2004,59,199,118,0.20
BFR,BFR,2004,60,200,120,0.20
BFR,BFR,2004,66,212,140,0.20
BFR,BFR,2004,76,228,174,0.20
BFR,BFR,2004,54,195,105,0.21
BFR,BFR,2004,54,197,106,0.21
BFR,BFR,2004,56,200,112,0.21
BFR,BFR,2004,58,203,118,0.21
BFR,BFR,2004,58,203,118,0.21
BFR,BFR,2004,58,203,118,0.21
BFR,BFR,2004,60,205,123,0.21
BFR,BFR,2004,63,213,134,0.21
BFR,BFR,2004,75,231,174,0.21
BFR,BFR,2004,50,194,97,0.22
BFR,BFR,2004,55,202,111,0.22
BFR,BFR,2004,55,204,112,0.22
BFR,BFR,2004,57,206,118,0.22
BFR,BFR,2004,58,207,120,0.22
BFR,BFR,2004,58,207,120,0.22
BFR,BFR,2004,58,208,120,0.22
BFR,BFR,2004,59,209,123,0.22
BFR,BFR,2004,60,214,128,0.22
BFR,BFR,2004,62,217,134,0.22
BFR,BFR,2004,54,207,112,0.23
BFR,BFR,2004,62,219,136,0.23
BFR,BFR,2004,79,248,196,0.23
BFR,BFR,2004,39,179,70,0.24
BFR,BFR,2004,48,198,95,0.24
BFR,BFR,2004,48,198,95,0.24
BFR,BFR,2004,50,202,101,0.24
BFR,BFR,2004,50,202,101,0.24
BFR,BFR,2004,55,214,118,0.24
BFR,BFR,2004,78,251,196,0.24
BFR,BFR,2004,79,255,202,0.24
BFR,BFR,2004,46,198,91,0.25
BFR,BFR,2004,46,198,91,0.25
BFR,BFR,2004,49,206,101,0.25
BFR,BFR,2004,50,207,104,0.25
BFR,BFR,2004,55,218,120,0.25
BFR,BFR,2004,59,223,132,0.25
BFR,BFR,2004,64,231,148,0.25
BFR,BFR,2004,69,243,168,0.25
BFR,BFR,2004,64,236,151,0.26
BFR,BFR,2004,48,210,101,0.27
BFR,BFR,2004,30,168,50,0.28
BFR,BFR,2004,40,196,78,0.28
BFR,BFR,2004,46,211,97,0.28
BFR,BFR,2004,53,225,119,0.28
BFR,BFR,2004,42,205,86,0.30
BFR,BFR,2004,60,246,148,0.30
BFR,BFR,2004,60,246,148,0.30
BFR,BFR,2004,54,237,128,0.31
BFR,BFR,2004,48,227,109,0.32
BFR,BFR,2004,53,248,132,0.34
BFR,BFR,2004,54,253,137,0.35
BFR,BFR,2004,37,212,78,0.36
BFR,BFR,2004,48,245,118,0.37
BFR,BFR,2004,48,248,119,0.38
BFR,BFR,2004,48,248,119,0.38
BFR,BFR,2004,52,263,137,0.39
BFR,BFR,2004,34,231,78,0.46
BFR,BFR,2004,46,327,151,0.69
BSW,BSW,2004,66,127,84,0.07
BSW,BSW,2004,75,137,102,0.07
BSW,BSW,2004,65,132,86,0.08
BSW,BSW,2004,62,134,83,0.08
BSW,BSW,2004,64,134,86,0.08
BSW,BSW,2004,70,144,101,0.09
BSW,BSW,2004,86,163,140,0.09
BSW,BSW,2004,66,147,97,0.10
BSW,BSW,2004,71,152,108,0.10
BSW,BSW,2004,72,156,112,0.10
BSW,BSW,2004,76,158,120,0.10
BSW,BSW,2004,76,162,123,0.10
BSW,BSW,2004,76,164,125,0.10
BSW,BSW,2004,86,169,146,0.10
BSW,BSW,2004,82,171,140,0.10
BSW,BSW,2004,68,156,106,0.11
BSW,BSW,2004,70,160,112,0.11
BSW,BSW,2004,69,161,111,0.11
BSW,BSW,2004,71,162,115,0.11
BSW,BSW,2004,72,163,118,0.11
BSW,BSW,2004,74,165,122,0.11
BSW,BSW,2004,77,167,129,0.11
BSW,BSW,2004,77,167,129,0.11
BSW,BSW,2004,76,169,129,0.11
BSW,BSW,2004,76,169,129,0.11
BSW,BSW,2004,76,169,129,0.11
BSW,BSW,2004,79,170,134,0.11
BSW,BSW,2004,76,172,130,0.11
BSW,BSW,2004,84,173,146,0.11
BSW,BSW,2004,82,174,143,0.11
BSW,BSW,2004,82,178,146,0.11
BSW,BSW,2004,86,182,157,0.11
BSW,BSW,2004,68,164,111,0.12
BSW,BSW,2004,69,170,117,0.12
BSW,BSW,2004,69,170,118,0.12
BSW,BSW,2004,72,170,122,0.12
BSW,BSW,2004,74,170,126,0.12
BSW,BSW,2004,73,171,125,0.12
BSW,BSW,2004,71,173,123,0.12
BSW,BSW,2004,72,173,125,0.12
BSW,BSW,2004,76,177,134,0.12
BSW,BSW,2004,78,179,140,0.12
BSW,BSW,2004,78,179,140,0.12
BSW,BSW,2004,80,182,146,0.12
BSW,BSW,2004,82,184,151,0.12
BSW,BSW,2004,82,184,151,0.12
BSW,BSW,2004,84,187,157,0.12
BSW,BSW,2004,46,140,64,0.13
BSW,BSW,2004,54,156,84,0.13
BSW,BSW,2004,62,163,101,0.13
BSW,BSW,2004,62,165,102,0.13
BSW,BSW,2004,73,176,129,0.13
BSW,BSW,2004,73,179,130,0.13
BSW,BSW,2004,74,182,134,0.13
BSW,BSW,2004,75,182,137,0.13
BSW,BSW,2004,77,182,140,0.13
BSW,BSW,2004,76,184,140,0.13
BSW,BSW,2004,76,184,140,0.13
BSW,BSW,2004,76,186,142,0.13
BSW,BSW,2004,80,189,151,0.13
BSW,BSW,2004,83,189,157,0.13
BSW,BSW,2004,82,191,157,0.13
BSW,BSW,2004,86,195,168,0.13
BSW,BSW,2004,86,195,168,0.13
BSW,BSW,2004,46,146,67,0.14
BSW,BSW,2004,46,146,67,0.14
BSW,BSW,2004,51,157,80,0.14
BSW,BSW,2004,69,179,123,0.14
BSW,BSW,2004,71,181,129,0.14
BSW,BSW,2004,72,182,131,0.14
BSW,BSW,2004,71,185,131,0.14
BSW,BSW,2004,74,185,137,0.14
BSW,BSW,2004,72,187,134,0.14
BSW,BSW,2004,75,187,140,0.14
BSW,BSW,2004,74,189,140,0.14
BSW,BSW,2004,75,191,143,0.14
BSW,BSW,2004,76,192,146,0.14
BSW,BSW,2004,80,196,157,0.14
BSW,BSW,2004,83,196,162,0.14
BSW,BSW,2004,82,198,162,0.14
BSW,BSW,2004,84,200,168,0.14
BSW,BSW,2004,84,200,168,0.14
BSW,BSW,2004,86,202,174,0.14
BSW,BSW,2004,85,204,174,0.14
BSW,BSW,2004,88,207,182,0.14
BSW,BSW,2004,50,160,80,0.15
BSW,BSW,2004,66,186,123,0.15
BSW,BSW,2004,69,190,131,0.15
BSW,BSW,2004,72,190,137,0.15
BSW,BSW,2004,72,190,137,0.15
BSW,BSW,2004,72,190,137,0.15
BSW,BSW,2004,70,191,134,0.15
