site,site2,zone,group,date,year,time,sample,weight,depth,density,swe,htc
T13,T13w,Windward,4,20170208,2017,11:45,8,240,28,239.954117,67.18715277,0.604568772
T13,T13w,Windward,4,20170208,2017,11:45,9,250,27,259.2096943,69.98661747,0.731620804
T13,T13w,Windward,4,20170208,2017,11:45,10,520,57,255.389762,145.5721643,0.336418168
T13,T13w,Windward,4,20170208,2017,11:45,11,500,48,291.6109061,139.9732349,0.520851138
T13,T13w,Windward,4,20170208,2017,11:45,12,520,65,223.9571759,145.5721643,0.22686314
T13,T13w,Windward,4,20170208,2017,11:45,13,460,45,286.1675025,128.7753761,0.535026685
T13,T13w,Windward,4,20170208,2017,11:45,14,400,48,233.2887249,111.9785879,0.333344729
T13,T13w,Windward,4,20170208,2017,11:45,15,600,59,284.6913253,167.9678819,0.403872039
T13,T13w,Windward,4,20170208,2017,11:45,16,750,74,283.7295303,209.9598524,0.319834044
T13,T13w,Windward,4,20170208,2017,11:45,17,600,53,316.9205319,167.9678819,0.5571501
T13,T13w,Windward,4,20170208,2017,11:45,18,975,88,310.1679638,272.9478081,0.321409372
T13,T13w,Windward,4,20170208,2017,11:45,19,1100,98,314.2256294,307.9411169,0.296213239
T13,T13w,Windward,4,20170208,2017,11:45,20,750,88,238.5907414,209.9598524,0.19018306
T13,T13w,Windward,4,20170208,2017,11:45,21,750,82,256.0486005,209.9598524,0.235059761
T13,T13w,Windward,4,20170208,2017,11:45,22,650,80,227.4565068,181.9652054,0.1901315
T13,T13w,Windward,4,20170208,2017,11:45,23,500,50,279.9464699,139.9732349,0.460815753
T13,T13w,Windward,4,20170208,2017,11:45,24,425,45,264.3938882,118.9772497,0.45670697
T13,T13w,Windward,4,20170208,2017,11:45,25,400,34,329.3487881,111.9785879,0.937951868
T13,T13w,Windward,4,20170208,2017,11:45,26,425,36,330.4923603,118.9772497,0.892005802
TIS,TISc,TreeIsland,1,20170226,2017,930,1,1320,136,271.7127502,369.5293402,0.159598373
TIS,TISc,TreeIsland,1,20170226,2017,930,2,1420,132,301.1545358,397.5239872,0.202000394
TIS,TISc,TreeIsland,1,20170226,2017,930,3,1375,125,307.9411169,384.9263961,0.223034824
TIS,TISc,TreeIsland,1,20170226,2017,930,4,1525,140,304.9416904,426.9183665,0.195277813
TIS,TISc,TreeIsland,1,20170226,2017,930,5,1390,143,272.1157994,389.1255931,0.152236507
TIS,TISc,TreeIsland,1,20170226,2017,930,6,1725,150,321.9384403,482.9076605,0.203142944
TIS,TISc,TreeIsland,1,20170226,2017,930,7,1625,141,322.6333429,454.9130135,0.217043465
TIS,TISc,TreeIsland,1,20170226,2017,930,8,1575,144,306.1914514,440.91569,0.191412793
TIS,TISc,TreeIsland,1,20170226,2017,930,9,1725,150,321.9384403,482.9076605,0.203142944
TIS,TISc,TreeIsland,1,20170226,2017,930,10,1925,150,359.2646363,538.8969545,0.252979315
TIS,TISc,TreeIsland,1,20170226,2017,930,11,1475,146,282.8226322,412.9210431,0.161073017
TIS,TISc,TreeIsland,1,20170226,2017,930,12,2090,210,278.6133914,585.088122,0.108675591
TIS,TISc,TreeIsland,1,20170226,2017,930,13,2330,212,307.6770164,652.2752748,0.131280911
TIS,TISd,Deflation,4,20170226,2017,930,1,360,42,239.954117,100.7807292,0.403045848
TIS,TISd,Deflation,4,20170226,2017,1030,1,500,54,259.2096943,139.9732349,0.365810402
TIS,TISd,Deflation,4,20170226,2017,930,2,430,38,316.7815317,120.376982,0.776396274
TIS,TISd,Deflation,4,20170226,2017,1030,2,430,48,250.7853793,120.376982,0.385221502
TIS,TISd,Deflation,4,20170226,2017,930,3,360,50,201.5614583,100.7807292,0.238886886
TIS,TISd,Deflation,4,20170226,2017,1030,3,500,54,259.2096943,139.9732349,0.365810402
TIS,TISd,Deflation,4,20170226,2017,930,4,320,49,182.8221844,89.58287036,0.200543707
TIS,TISd,Deflation,4,20170226,2017,1030,4,500,58,241.3331637,139.9732349,0.295225148
TIS,TISd,Deflation,4,20170226,2017,930,5,360,56,179.9655878,100.7807292,0.170034967
TIS,TISd,Deflation,4,20170226,2017,1030,5,550,58,265.46648,153.9705584,0.357222429
TIS,TISd,Deflation,4,20170226,2017,930,6,420,56,209.9598524,117.5775173,0.231436483
TIS,TISd,Deflation,4,20170226,2017,1030,6,420,50,235.1550347,117.5775173,0.325151595
TIS,TISd,Deflation,4,20170226,2017,930,7,360,55,183.2376894,100.7807292,0.179479253
TIS,TISd,Deflation,4,20170226,2017,1030,7,490,56,244.9531611,137.1737702,0.315010769
TIS,TISd,Deflation,4,20170226,2017,930,8,340,54,176.2625921,95.18179975,0.16915073
TIS,TISd,Deflation,4,20170226,2017,1030,8,420,56,209.9598524,117.5775173,0.231436483
TIS,TISd,Deflation,4,20170226,2017,930,9,300,55,152.6980745,83.98394096,0.12463837
TIS,TISd,Deflation,4,20170226,2017,1030,9,510,58,246.159827,142.7726996,0.307152244
TIS,TISd,Deflation,4,20170226,2017,930,10,360,64,157.4698893,100.7807292,0.113910144
TIS,TISd,Deflation,4,20170226,2017,1030,10,530,57,260.3011036,148.371629,0.349481743
TIS,TISd,Deflation,4,20170226,2017,930,11,350,48,204.1276343,97.98126445,0.255217058
TIS,TISd,Deflation,4,20170226,2017,1030,11,590,49,337.0784025,165.1684172,0.681731097
TIS,TISd,Deflation,4,20170226,2017,930,12,370,48,215.7920705,103.5801939,0.285218083
TIS,TISd,Deflation,4,20170226,2017,1030,12,540,59,256.2221928,151.1710937,0.327136352
TIS,TISd,Deflation,4,20170226,2017,930,13,400,48,233.2887249,111.9785879,0.333344729
TIS,TISd,Deflation,4,20170226,2017,1030,13,520,58,250.9864902,145.5721643,0.31931552
TIS,TISl,Drift,3,20170226,2017,930,1,960,86,312.498385,268.7486111,0.33384466
TIS,TISl,Drift,3,20170226,2017,930,2,660,73,253.1022878,184.7646701,0.257998162
TIS,TISl,Drift,3,20170226,2017,930,3,625,69,253.574701,174.9665437,0.273974463
TIS,TISl,Drift,3,20170226,2017,930,4,700,74,264.8142283,195.9625289,0.278610989
TIS,TISl,Drift,3,20170226,2017,930,5,590,74,223.2005638,165.1684172,0.197927521
TIS,TISl,Drift,3,20170226,2017,930,6,750,78,269.1792979,209.9598524,0.273109018
TIS,TISl,Drift,3,20170226,2017,930,7,710,76,261.528939,198.7619936,0.264589888
TIS,TISl,Drift,3,20170226,2017,930,8,780,78,279.9464699,218.3582465,0.295394713
TIS,TISl,Drift,3,20170226,2017,930,9,790,76,290.9969884,221.1577112,0.327574983
TIS,TISl,Drift,3,20170226,2017,930,10,690,74,261.0311678,193.1630642,0.270707535
TIS,TISl,Drift,3,20170226,2017,930,11,620,74,234.549745,173.5668113,0.218567478
TIS,TISl,Drift,3,20170226,2017,930,12,700,74,264.8142283,195.9625289,0.278610989
TIS,TISl,Drift,3,20170226,2017,930,13,740,78,265.5902406,207.1603877,0.265874663
TIS,TISl,Drift,3,20170226,2017,930,14,780,79,276.4028437,218.3582465,0.284318587
TIS,TISl,Drift,3,20170226,2017,930,15,800,77,290.8534752,223.9571759,0.323001932
TIS,TISl,Drift,3,20170226,2017,930,16,900,77,327.2101596,251.9518229,0.40879932
TIS,TISl,Drift,3,20170226,2017,930,17,870,82,297.0163766,243.5534288,0.316296415
TIS,TISl,Drift,3,20170226,2017,930,18,910,86,296.2224274,254.7512876,0.299974786
TIS,TISl,Drift,3,20170226,2017,930,19,720,86,234.3737887,201.5614583,0.187787621
TIS,TISl,Drift,3,20170226,2017,930,20,920,90,286.1675025,257.5507523,0.267513342
TIS,TISl,Drift,3,20170226,2017,930,21,900,86,292.9672359,251.9518229,0.293418158
TIS,TISl,Drift,3,20170226,2017,930,22,940,86,305.9880019,263.1496817,0.320079363
TIS,TISl,Drift,3,20170226,2017,930,23,870,86,283.2016614,243.5534288,0.274182968
TIS,TISl,Drift,3,20170226,2017,930,24,1040,92,316.4612268,291.1443287,0.320037241
TIS,TISl,Drift,3,20170226,2017,930,25,960,98,274.2332766,268.7486111,0.22561167
TIS,TISl,Drift,3,20170226,2017,930,26,920,101,255.0007448,257.5507523,0.189281799
TIS,TISw,Windward,2,20170226,2017,9:30,1,450,48,262.4498155,125.9759114,0.421889422
TIS,TISw,Windward,2,20170226,2017,9:30,2,310,44,197.2350129,86.78340566,0.259933754
TIS,TISw,Windward,2,20170226,2017,9:30,3,600,48,349.9330873,167.9678819,0.750025639
TIS,TISw,Windward,2,20170226,2017,9:30,4,370,44,235.4095315,103.5801939,0.370290645
TIS,TISw,Windward,2,20170226,2017,9:30,5,300,48,174.9665437,83.98394096,0.18750641
TIS,TISw,Windward,2,20170226,2017,9:30,6,390,44,248.134371,109.1791232,0.411403996
TIS,TISw,Windward,2,20170226,2017,9:30,7,300,39,215.3434384,83.98394096,0.349579542
TIS,TISw,Windward,2,20170226,2017,9:30,8,210,40,146.9718967,58.78875867,0.158765427
TIS,TISw,Windward,2,20170226,2017,9:30,9,480,42,319.9388227,134.3743055,0.716525952
TIS,TISw,Windward,2,20170226,2017,9:30,10,420,38,309.4145193,117.5775173,0.74070472
TIS,TISw,Windward,2,20170226,2017,9:30,11,450,53,237.6903989,125.9759114,0.313396932
TIS,TISw,Windward,2,20170226,2017,9:30,12,540,54,279.9464699,151.1710937,0.426681253
TIS,TISw,Windward,2,20170226,2017,9:30,13,540,56,269.9483817,151.1710937,0.382578676
TIS,TISw,Windward,2,20170226,2017,9:30,14,520,56,259.9502934,145.5721643,0.354764314
TIS,TISw,Windward,2,20170226,2017,9:30,15,470,48,274.1142517,131.5748408,0.460224066
TIS,TISw,Windward,2,20170226,2017,9:30,16,260,43,169.2699585,72.78608217,0.195901901
TIS,TISw,Windward,2,20170226,2017,9:30,17,450,54,233.2887249,125.9759114,0.296306425
TIS,TISw,Windward,2,20170226,2017,9:30,18,540,55,274.8565341,151.1710937,0.40382832
TIS,TISw,Windward,2,20170226,2017,9:30,19,530,56,264.9493376,148.371629,0.368540295
TIS,TISw,Windward,2,20170226,2017,9:30,20,620,63,275.5028751,173.5668113,0.35420856
TIS,TISw,Windward,2,20170226,2017,9:30,21,540,55,274.8565341,151.1710937,0.40382832
TIS,TISw,Windward,2,20170226,2017,9:30,22,300,60,139.9732349,83.98394096,0.096003282
TIS,TISw,Windward,2,20170226,2017,9:30,23,520,62,234.7938134,145.5721643,0.261414059
TIS,TISw,Windward,2,20170226,2017,9:30,24,410,53,216.5623635,114.7780526,0.260158144
TIS,TISw,Windward,2,20170226,2017,9:30,25,480,60,223.9571759,134.3743055,0.245768402
TIS,TISw,Windward,2,20170226,2017,9:30,26,400,50,223.9571759,111.9785879,0.294922082
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,1,420,66,178.1477536,117.5775173,0.141372226
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,2,450,68,185.2586933,125.9759114,0.148386917
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,3,500,70,199.9617642,139.9732349,0.16793577
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,4,650,80,227.4565068,181.9652054,0.1901315
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,5,670,81,231.5606603,187.5641348,0.194621973
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,6,650,84,216.6252445,181.9652054,0.164242738
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,7,620,84,206.6271563,173.5668113,0.149431736
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,8,650,82,221.9087871,181.9652054,0.176555999
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,9,610,82,208.2528617,170.7673466,0.155494644
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,10,600,80,209.9598524,167.9678819,0.162005538
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,11,700,85,230.5441517,195.9625289,0.183838566
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,12,770,87,247.7687147,215.5587818,0.207453618
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,13,840,86,273.4360868,235.1550347,0.255599818
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,14,800,88,254.4967908,223.9571759,0.21638606
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,15,650,81,224.6484017,181.9652054,0.183176172
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,16,670,72,260.5057428,187.5641348,0.277108238
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,17,550,72,213.8479978,153.9705584,0.186734779
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,18,500,80,174.9665437,139.9732349,0.112503846
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,19,650,80,227.4565068,181.9652054,0.1901315
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,20,700,80,244.9531611,195.9625289,0.220507538
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,21,620,80,216.9585141,173.5668113,0.172985913
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,22,680,78,244.0558968,190.3635995,0.224507751
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,23,700,74,264.8142283,195.9625289,0.278610989
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,24,640,76,235.7443957,179.1657407,0.214989125
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,25,700,82,238.9786938,195.9625289,0.20476317
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,26,400,78,143.5622922,111.9785879,0.077684343
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,27,540,80,188.9638672,151.1710937,0.131224486
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,28,560,76,206.2763462,156.7700231,0.164601049
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,29,720,84,239.954117,201.5614583,0.201522924
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,30,600,78,215.3434384,167.9678819,0.174789771
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,31,660,80,230.9558376,184.7646701,0.196026701
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,32,620,78,222.521553,173.5668113,0.186636633
T10,T10c,TreeIsland,Staff,20180228,2018,13:30h,33,640,76,235.7443957,179.1657407,0.214989125
T10,T10d,Deflation,1,20180228,2018,13:30h,1,220,28,219.9579406,61.58822337,0.508005704
T10,T10d,Deflation,1,20180228,2018,13:30h,2,110,19,162.074272,30.79411169,0.406463815
T10,T10d,Deflation,1,20180228,2018,13:30h,3,140,21,186.6309799,39.19250578,0.487635717
T10,T10d,Deflation,1,20180228,2018,13:30h,4,140,20,195.9625289,39.19250578,0.564499297
T10,T10d,Deflation,1,20180228,2018,13:30h,5,120,18,186.6309799,33.59357638,0.568908337
T10,T10d,Deflation,1,20180228,2018,13:30h,6,200,33,169.6645272,55.98929397,0.256457552
T10,T10d,Deflation,1,20180228,2018,13:30h,7,240,39,172.2747507,67.18715277,0.223730907
T10,T10d,Deflation,1,20180228,2018,13:30h,8,180,20,251.9518229,50.39036458,0.933151899
T10,T10d,Deflation,1,20180228,2018,13:30h,9,100,19,147.3402473,27.99464699,0.335920508
T10,T10d,Deflation,1,20180228,2018,13:30h,10,240,34,197.6092728,67.18715277,0.337662673
T10,T10d,Deflation,1,20180228,2018,13:30h,11,240,30,223.9571759,67.18715277,0.491536803
T10,T10d,Deflation,1,20180228,2018,13:30h,12,240,33,203.5974326,67.18715277,0.369298875
T10,T10d,Deflation,1,20180228,2018,13:30h,13,220,34,181.1418334,61.58822337,0.28373044
T10,T10d,Deflation,1,20180228,2018,13:30h,14,240,29,231.6798371,67.18715277,0.544158993
T10,T10d,Deflation,1,20180228,2018,13:30h,15,280,35,223.9571759,78.38501156,0.42131726
T10,T10d,Deflation,1,20180228,2018,13:30h,16,220,30,205.2940779,61.58822337,0.413027453
T10,T10d,Deflation,1,20180228,2018,13:30h,17,180,37,136.1901745,50.39036458,0.147379527
T10,T10d,Deflation,1,20180228,2018,13:30h,18,130,36,101.0917808,36.39304108,0.083459643
T10,T10d,Deflation,1,20180228,2018,13:30h,19,280,37,211.8513826,78.38501156,0.356622066
T10,T10d,Deflation,1,20180228,2018,13:30h,20,260,36,202.1835616,72.78608217,0.333838573
T10,T10d,Deflation,1,20180228,2018,13:30h,21,260,37,196.719141,72.78608217,0.307495557
T10,T10d,Deflation,1,20180228,2018,13:30h,22,240,33,203.5974326,67.18715277,0.369298875
T10,T10d,Deflation,1,20180228,2018,13:30h,23,240,31,216.7327509,67.18715277,0.44548668
T10,T10d,Deflation,1,20180228,2018,13:30h,24,320,34,263.4790305,89.58287036,0.600289196
T10,T10d,Deflation,1,20180228,2018,13:30h,25,240,34,197.6092728,67.18715277,0.337662673
T10,T10d,Deflation,1,20180228,2018,13:30h,26,260,40,181.9652054,72.78608217,0.243368319
T10,T10d,Deflation,1,20180228,2018,13:30h,27,280,35,223.9571759,78.38501156,0.42131726
T10,T10d,Deflation,1,20180228,2018,13:30h,28,240,34,197.6092728,67.18715277,0.337662673
T10,T10d,Deflation,1,20180228,2018,13:30h,29,400,48,233.2887249,111.9785879,0.333344729
T10,T10d,Deflation,1,20180228,2018,13:30h,30,260,37,196.719141,72.78608217,0.307495557
T10,T10d,Deflation,1,20180228,2018,13:30h,31,240,34,197.6092728,67.18715277,0.337662673
T10,T10d,Deflation,1,20180228,2018,13:30h,32,240,35,191.9632936,67.18715277,0.309539211
T10,T10l,Drift,3,20180228,2018,13:30h,1,2050,152,377.5593837,573.8902632,0.275723815
T10,T10l,Drift,3,20180228,2018,13:30h,2,2150,154,390.8343573,601.8849102,0.29161649
T10,T10l,Drift,3,20180228,2018,13:30h,3,1400,148,264.8142283,391.9250578,0.139305495
T10,T10l,Drift,3,20180228,2018,13:30h,4,2350,154,427.1910417,657.8742042,0.348394173
T10,T10l,Drift,3,20180228,2018,13:30h,5,1700,144,330.4923603,475.9089988,0.22300145
T10,T10l,Drift,3,20180228,2018,13:30h,6,1780,140,355.9319403,498.3047164,0.266043847
T10,T10l,Drift,3,20180228,2018,13:30h,7,1750,140,349.9330873,489.9063223,0.257151648
T10,T10l,Drift,3,20180228,2018,13:30h,8,1400,112,349.9330873,391.9250578,0.32143956
T10,T10l,Drift,3,20180228,2018,13:30h,9,1500,124,338.6449232,419.9197048,0.271903491
T10,T10l,Drift,3,20180228,2018,13:30h,10,1100,118,260.9670482,307.9411169,0.16968235
T10,T10l,Drift,3,20180228,2018,13:30h,11,1650,132,349.9330873,461.9116753,0.272736596
T10,T10l,Drift,3,20180228,2018,13:30h,12,1750,138,355.0045814,489.9063223,0.268494973
T10,T10l,Drift,3,20180228,2018,13:30h,13,1450,150,270.6149209,405.9223813,0.143535573
T10,T10l,Drift,3,20180228,2018,13:30h,14,1300,148,245.8989262,363.9304108,0.120115452
T10,T10l,Drift,3,20180228,2018,13:30h,15,1550,129,336.3697894,433.9170283,0.257864517
T10,T10l,Drift,3,20180228,2018,13:30h,16,1400,150,261.2833719,391.9250578,0.133807241
T10,T10l,Drift,3,20180228,2018,13:30h,17,1820,154,330.845828,509.5025752,0.208967109
T10,T10l,Drift,3,20180228,2018,13:30h,18,2200,148,416.1366444,615.8822337,0.343999282
T10,T10l,Drift,3,20180228,2018,13:30h,19,1200,152,221.0103709,335.9357638,0.094477643
T10,T10l,Drift,3,20180228,2018,13:30h,20,1700,143,332.8034956,475.9089988,0.227712595
T10,T10l,Drift,3,20180228,2018,13:30h,21,1550,148,293.1871813,433.9170283,0.170755842
T10,T10l,Drift,3,20180228,2018,13:30h,22,1450,147,276.1376744,405.9223813,0.15250403
T10,T10l,Drift,3,20180228,2018,13:30h,23,1420,152,261.528939,397.5239872,0.132294944
T10,T10l,Drift,3,20180228,2018,13:30h,24,1520,150,283.6790895,425.5186342,0.157728699
T10,T10l,Drift,3,20180228,2018,13:30h,25,1530,148,289.4041209,428.3180989,0.166377669
T10,T10l,Drift,3,20180228,2018,13:30h,26,1350,146,258.8546125,377.9277343,0.134929307
T10,T10l,Drift,3,20180228,2018,13:30h,27,1760,148,332.9093155,492.705787,0.220159541
T10,T10l,Drift,3,20180228,2018,13:30h,28,1630,146,312.5429766,456.3127459,0.196704349
T10,T10l,Drift,3,20180228,2018,13:30h,29,1860,152,342.566075,520.700434,0.226982537
T10,T10l,Drift,3,20180228,2018,13:30h,30,1850,129,401.4736196,517.9009693,0.367342897
T10,T10l,Drift,3,20180228,2018,13:30h,31,1680,130,361.7769764,470.3100694,0.29599599
T10,T10l,Drift,3,20180228,2018,13:30h,32,1750,148,331.0177853,489.9063223,0.217664835
T10,T10l,Drift,3,20180228,2018,13:30h,33,1950,142,384.4335326,545.8956162,0.305985968
T10,T10w,Windward,2,20180228,2018,13:30h,1,125,20,174.9665437,34.99330873,0.450015384
T10,T10w,Windward,2,20180228,2018,13:30h,2,137,22,174.3303017,38.35266637,0.406134996
T10,T10w,Windward,2,20180228,2018,13:30h,3,149,25,166.848096,41.71202401,0.327378257
T10,T10w,Windward,2,20180228,2018,13:30h,4,118,20,165.1684172,33.03368344,0.401024909
T10,T10w,Windward,2,20180228,2018,13:30h,5,105,23,127.8016493,29.39437934,0.208781691
T10,T10w,Windward,2,20180228,2018,13:30h,6,65,21,86.65009782,18.19652054,0.105115352
T10,T10w,Windward,2,20180228,2018,13:30h,7,90,18,139.9732349,25.19518229,0.320010939
T10,T10w,Windward,2,20180228,2018,13:30h,8,102,17,167.9678819,28.55453993,0.487922562
T10,T10w,Windward,2,20180228,2018,13:30h,9,103,18,160.1915911,28.8344864,0.419135316
T10,T10w,Windward,2,20180228,2018,13:30h,10,78,18,121.3101369,21.83582465,0.240363772
T10,T10w,Windward,2,20180228,2018,13:30h,11,51,16,89.23293727,14.27726996,0.146311252
T10,T10w,Windward,2,20180228,2018,13:30h,12,50,14,99.9808821,13.99732349,0.209919712
T10,T10w,Windward,2,20180228,2018,13:30h,13,48,12,111.9785879,13.43743055,0.307210502
T10,T10w,Windward,2,20180228,2018,13:30h,14,87,14,173.9667348,24.35534288,0.635552921
T10,T10w,Windward,2,20180228,2018,13:30h,15,70,12,163.3021074,19.59625289,0.653355668
T10,T10w,Windward,2,20180228,2018,13:30h,16,152,15,283.6790895,42.55186342,1.577286986
T10,T10w,Windward,2,20180228,2018,13:30h,17,68,11,173.0578177,19.03635995,0.800455312
T10,T10w,Windward,2,20180228,2018,13:30h,18,170,20,237.9544994,47.59089988,0.832348454
T10,T10w,Windward,2,20180228,2018,13:30h,19,50,10,139.9732349,13.99732349,0.576019691
T10,T10w,Windward,2,20180228,2018,13:30h,20,158,20,221.1577112,44.23154224,0.718987778
T10,T10w,Windward,2,20180228,2018,13:30h,21,179,24,208.7934088,50.11041811,0.534034922
T10,T10w,Windward,2,20180228,2018,13:30h,22,259,25,290.0245428,72.5061357,0.989183408
T10,T10w,Windward,2,20180228,2018,13:30h,23,226,27,234.3255637,63.26790219,0.597892227
T10,T10w,Windward,2,20180228,2018,13:30h,24,218,27,226.0308534,61.02833043,0.556312753
T10,T10w,Windward,2,20180228,2018,13:30h,25,235,25,263.1496817,65.78742042,0.814353598
T10,T10w,Windward,2,20180228,2018,13:30h,26,151,19,222.4837734,42.27191695,0.76593235
T10,T10w,Windward,2,20180228,2018,13:30h,27,248,23,301.855324,69.42672453,1.164708312
T10,T10w,Windward,2,20180228,2018,13:30h,28,175,21,233.2887249,48.99063223,0.761930808
T10,T10w,Windward,2,20180228,2018,13:30h,29,73,11,185.7826573,20.4360923,0.92249705
T10,T10w,Windward,2,20180228,2018,13:30h,30,21,6,97.98126445,5.878875867,0.470416081
T10,T10w,Windward,2,20180228,2018,13:30h,31,74,10,207.1603877,20.71603877,1.261713531
T10,T10w,Windward,2,20180228,2018,13:30h,32,66,6,307.9411169,18.47646701,4.646558841
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,1,2050,154,372.6560151,573.8902632,0.265120238
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,2,1550,128,338.9976784,433.9170283,0.263955556
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,3,2020,152,372.0341244,565.4918691,0.267712899
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,4,2060,140,411.9212342,576.6897279,0.356326117
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,5,1800,154,327.2101596,503.9036458,0.20439966
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,6,1540,125,344.8940509,431.1175636,0.279774884
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,7,1400,120,326.6042148,391.9250578,0.261342267
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,8,1380,119,324.6438054,386.3261284,0.260384189
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,9,2040,154,370.8381809,571.0907985,0.262540008
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,10,1250,120,291.6109061,349.9330873,0.208340455
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,11,1950,154,354.4776729,545.8956162,0.239885712
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,12,1580,126,351.043986,442.3154224,0.287541054
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,13,1600,128,349.9330873,447.9143518,0.281259615
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,14,1100,107,287.7954363,307.9411169,0.227578567
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,15,1540,126,342.1567965,431.1175636,0.273166305
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,16,1960,154,356.2955071,548.6950809,0.242352387
T11,T11c,TreeIsland,2,20180306,2018,10:00:00 AM,17,1820,150,339.6683834,509.5025752,0.226134237
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,18,1810,148,342.3669665,506.7031105,0.232846291
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,19,1840,148,348.0415571,515.1015046,0.24062892
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,20,2040,154,370.8381809,571.0907985,0.262540008
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,21,1480,126,328.8260122,414.3207754,0.252295275
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,22,1100,109,282.5147861,307.9411169,0.215279759
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,23,1610,142,317.4040961,450.7138165,0.208585464
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,24,2160,178,339.710323,604.6843749,0.19060962
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,25,2010,158,356.1344332,562.6924044,0.236003354
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,26,2010,154,365.3846782,562.6924044,0.25487502
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,27,1550,147,295.1816519,433.9170283,0.174264415
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,28,1670,154,303.5783147,467.5106047,0.175941423
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,29,1530,134,319.6403723,428.3180989,0.224163959
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,30,1560,134,325.9078306,436.716493,0.233040886
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,31,1540,131,329.0973768,431.1175636,0.24306637
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,32,1420,126,315.4952279,397.5239872,0.232253557
T11,T11c,TreeIsland,3,20180306,2018,10:00:00 AM,33,1390,120,324.2713276,389.1255931,0.25762214
T11,T11d,Deflation,3,20180306,2018,10:00:00 AM,1,900,82,307.2583206,251.9518229,0.338486056
T11,T11d,Deflation,3,20180306,2018,10:00:00 AM,2,1000,92,304.2896412,279.9464699,0.29589242
T11,T11d,Deflation,3,20180306,2018,10:00:00 AM,3,1100,85,362.2836669,307.9411169,0.453968704
