site,pit,year,depth,density,swe,htc
BSW,BSW,2007,76.00,228.38,173.57,0.20
BSW,BSW,2007,64.00,209.96,134.37,0.20
BSW,BSW,2007,62.00,207.70,128.78,0.20
BSW,BSW,2007,62.00,207.70,128.78,0.20
BSW,BSW,2007,74.00,226.98,167.97,0.20
BSW,BSW,2007,58.00,202.72,117.58,0.21
BSW,BSW,2007,56.00,199.96,111.98,0.21
BSW,BSW,2007,64.00,214.33,137.17,0.21
BSW,BSW,2007,53.00,195.43,103.58,0.21
BSW,BSW,2007,69.00,223.15,153.97,0.21
BSW,BSW,2007,90.00,255.06,229.56,0.21
BSW,BSW,2007,62.00,212.22,131.57,0.21
BSW,BSW,2007,82.00,245.81,201.56,0.22
BSW,BSW,2007,78.00,240.47,187.56,0.22
BSW,BSW,2007,70.00,227.96,159.57,0.22
BSW,BSW,2007,57.00,206.28,117.58,0.22
BSW,BSW,2007,64.00,218.71,139.97,0.22
BSW,BSW,2007,64.00,218.71,139.97,0.22
BSW,BSW,2007,63.00,217.74,137.17,0.22
BSW,BSW,2007,63.00,217.74,137.17,0.22
BSW,BSW,2007,68.00,226.43,153.97,0.22
BSW,BSW,2007,72.00,233.29,167.97,0.22
BSW,BSW,2007,62.00,216.73,134.37,0.22
BSW,BSW,2007,75.00,238.89,179.17,0.22
BSW,BSW,2007,60.00,214.63,128.78,0.23
BSW,BSW,2007,70.00,231.96,162.37,0.23
BSW,BSW,2007,65.00,223.96,145.57,0.23
BSW,BSW,2007,47.00,190.60,89.58,0.23
BSW,BSW,2007,68.00,230.54,156.77,0.23
BSW,BSW,2007,63.00,222.18,139.97,0.23
BSW,BSW,2007,63.00,222.18,139.97,0.23
BSW,BSW,2007,62.00,221.25,137.17,0.23
BSW,BSW,2007,61.00,220.29,134.37,0.23
BSW,BSW,2007,56.00,212.46,118.98,0.24
BSW,BSW,2007,64.00,227.46,145.57,0.24
BSW,BSW,2007,58.00,217.20,125.98,0.24
BSW,BSW,2007,67.00,233.99,156.77,0.24
BSW,BSW,2007,57.00,216.10,123.18,0.24
BSW,BSW,2007,62.00,225.76,139.97,0.24
BSW,BSW,2007,70.00,239.95,167.97,0.24
BSW,BSW,2007,73.00,245.43,179.17,0.24
BSW,BSW,2007,61.00,224.88,137.17,0.24
BSW,BSW,2007,61.00,224.88,137.17,0.24
BSW,BSW,2007,69.00,239.37,165.17,0.24
BSW,BSW,2007,68.00,238.78,162.37,0.25
BSW,BSW,2007,52.00,209.96,109.18,0.25
BSW,BSW,2007,58.00,222.03,128.78,0.25
BSW,BSW,2007,70.00,243.95,170.77,0.25
BSW,BSW,2007,66.00,237.53,156.77,0.25
BSW,BSW,2007,56.00,219.96,123.18,0.25
BSW,BSW,2007,56.00,219.96,123.18,0.25
BSW,BSW,2007,63.00,235.51,148.37,0.26
BSW,BSW,2007,62.00,234.79,145.57,0.26
BSW,BSW,2007,62.00,234.79,145.57,0.26
BSW,BSW,2007,61.00,234.05,142.77,0.26
BSW,BSW,2007,55.00,223.96,123.18,0.27
BSW,BSW,2007,58.00,231.68,134.37,0.27
BSW,BSW,2007,53.00,221.84,117.58,0.27
BSW,BSW,2007,54.00,228.10,123.18,0.28
BSW,BSW,2007,58.00,236.51,137.17,0.28
BSW,BSW,2007,64.00,249.33,159.57,0.29
BSW,BSW,2007,60.00,242.62,145.57,0.29
BSW,BSW,2007,51.00,225.06,114.78,0.29
BSW,BSW,2007,40.00,206.46,82.58,0.31
BSW,BSW,2007,59.00,256.22,151.17,0.33
BSW,BSW,2007,54.00,246.25,132.97,0.33
BSW,BSW,2007,54.00,246.25,132.97,0.33
BSW,BSW,2007,54.00,254.03,137.17,0.35
BSW,BSW,2007,52.00,253.03,131.57,0.36
BSW,BSW,2007,76.00,309.41,235.16,0.37
BSW,BSW,2007,76.00,313.10,237.95,0.38
BSW,BSW,2007,43.00,240.88,103.58,0.40
BSW,BSW,2007,50.00,268.75,134.37,0.42
BSW,BSW,2007,62.00,302.52,187.56,0.43
BSW,BSW,2007,49.00,279.95,137.17,0.47
BSW,BSW,2007,63.00,395.48,249.15,0.73
BWP,BWP,2007,22.00,58.53,12.88,0.05
BWP,BWP,2007,30.00,74.65,22.40,0.05
BWP,BWP,2007,24.00,87.48,21.00,0.09
BWP,BWP,2007,38.00,162.07,61.59,0.20
BWP,BWP,2007,25.00,134.37,33.59,0.21
BWP,BWP,2007,48.00,189.55,90.98,0.22
BWP,BWP,2007,38.00,173.12,65.79,0.23
BWP,BWP,2007,34.00,164.67,55.99,0.23
BWP,BWP,2007,60.00,237.95,142.77,0.28
BWP,BWP,2007,59.00,237.24,139.97,0.28
BWP,BWP,2007,62.00,243.82,151.17,0.28
BWP,BWP,2007,58.00,246.16,142.77,0.31
BWP,BWP,2007,32.00,183.71,58.79,0.31
BWP,BWP,2007,32.00,183.71,58.79,0.31
BWP,BWP,2007,32.00,183.71,58.79,0.31
BWP,BWP,2007,33.00,186.63,61.59,0.31
BWP,BWP,2007,53.00,237.69,125.98,0.31
BWP,BWP,2007,59.00,251.48,148.37,0.32
BWP,BWP,2007,61.00,257.00,156.77,0.32
BWP,BWP,2007,60.00,256.62,153.97,0.32
BWP,BWP,2007,54.00,246.25,132.97,0.33
BWP,BWP,2007,54.00,248.84,134.37,0.34
BWP,BWP,2007,54.00,248.84,134.37,0.34
BWP,BWP,2007,52.00,247.64,128.78,0.35
BWP,BWP,2007,48.00,239.12,114.78,0.35
BWP,BWP,2007,47.00,238.25,111.98,0.36
BWP,BWP,2007,32.00,196.84,62.99,0.36
BWP,BWP,2007,41.00,225.32,92.38,0.36
BWP,BWP,2007,51.00,252.50,128.78,0.37
BWP,BWP,2007,33.00,203.60,67.19,0.37
BWP,BWP,2007,50.00,251.95,125.98,0.37
BWP,BWP,2007,50.00,251.95,125.98,0.37
BWP,BWP,2007,30.00,195.96,58.79,0.38
BWP,BWP,2007,29.00,193.07,55.99,0.38
BWP,BWP,2007,42.00,233.29,97.98,0.38
BWP,BWP,2007,42.00,233.29,97.98,0.38
BWP,BWP,2007,32.00,205.59,65.79,0.39
BWP,BWP,2007,46.00,255.60,117.58,0.42
BWP,BWP,2007,28.00,199.96,55.99,0.42
BWP,BWP,2007,45.00,255.06,114.78,0.43
BWP,BWP,2007,30.00,209.96,62.99,0.43
BWP,BWP,2007,26.00,197.04,51.23,0.44
BWP,BWP,2007,39.00,244.06,95.18,0.45
BWP,BWP,2007,49.00,274.23,134.37,0.45
BWP,BWP,2007,35.00,231.96,81.18,0.45
BWP,BWP,2007,28.00,209.96,58.79,0.46
BWP,BWP,2007,33.00,229.05,75.59,0.47
BWP,BWP,2007,31.00,225.76,69.99,0.48
BWP,BWP,2007,38.00,250.48,95.18,0.49
BWP,BWP,2007,36.00,248.84,89.58,0.51
BWP,BWP,2007,23.50,201.32,47.31,0.51
BWP,BWP,2007,28.00,220.96,61.87,0.51
BWP,BWP,2007,24.00,205.29,49.27,0.52
BWP,BWP,2007,26.00,216.42,56.27,0.53
BWP,BWP,2007,3.50,79.98,2.80,0.54
BWP,BWP,2007,26.00,219.65,57.11,0.55
BWP,BWP,2007,26.00,219.65,57.11,0.55
BWP,BWP,2007,32.00,244.95,78.39,0.55
BWP,BWP,2007,25.00,218.36,54.59,0.56
BWP,BWP,2007,27.00,229.14,61.87,0.57
BWP,BWP,2007,25.00,223.96,55.99,0.59
BWP,BWP,2007,43.00,299.48,128.78,0.61
BWP,BWP,2007,32.00,262.45,83.98,0.63
BWP,BWP,2007,27.00,248.84,67.19,0.67
BWP,BWP,2007,34.00,279.95,95.18,0.68
BWP,BWP,2007,26.00,247.64,64.39,0.69
BWP,BWP,2007,38.00,302.05,114.78,0.71
BWP,BWP,2007,16.00,197.71,31.63,0.72
BWP,BWP,2007,32.00,279.95,89.58,0.72
BWP,BWP,2007,19.00,216.59,41.15,0.73
BWP,BWP,2007,18.00,217.74,39.19,0.77
BWP,BWP,2007,26.00,263.80,68.59,0.79
BWP,BWP,2007,36.00,311.05,111.98,0.79
BWP,BWP,2007,16.00,209.96,33.59,0.81
BWP,BWP,2007,14.00,199.96,27.99,0.84
BWP,BWP,2007,21.00,253.28,53.19,0.90
BWP,BWP,2007,29.00,318.56,92.38,1.03
BWP,BWP,2007,4.00,118.98,4.76,1.04
BWP,BWP,2007,22.00,279.95,61.59,1.05
BWP,BWP,2007,3.50,111.98,3.92,1.05
BWP,BWP,2007,20.00,279.95,55.99,1.15
BWP,BWP,2007,17.00,263.48,44.79,1.20
BWP,BWP,2007,18.00,279.95,50.39,1.28
BWP,BWP,2007,23.00,316.46,72.79,1.28
BWP,BWP,2007,20.00,307.94,61.59,1.39
BWP,BWP,2007,18.00,295.50,53.19,1.43
BWP,BWP,2007,2.50,111.98,2.80,1.47
BWP,BWP,2007,10.00,223.96,22.40,1.47
BWP,BWP,2007,13.50,269.58,36.39,1.58
BWP,BWP,2007,5.00,167.97,8.40,1.66
BWP,BWP,2007,3.00,130.64,3.92,1.67
BWP,BWP,2007,9.50,235.74,22.40,1.72
BWP,BWP,2007,11.00,254.50,27.99,1.73
BWP,BWP,2007,3.50,143.97,5.04,1.74
BWP,BWP,2007,4.00,153.97,6.16,1.74
BWP,BWP,2007,16.00,314.94,50.39,1.82
BWP,BWP,2007,14.00,319.94,44.79,2.15
BWP,BWP,2007,12.00,303.28,36.39,2.25
BWP,BWP,2007,9.00,279.95,25.20,2.56
BWP,BWP,2007,2.00,139.97,2.80,2.88
BWP,BWP,2007,2.00,139.97,2.80,2.88
BWP,BWP,2007,2.00,153.97,3.08,3.48
BWP,BWP,2007,8.00,419.92,33.59,6.48
BWP,BWP,2007,6.00,373.26,22.40,6.83
BWP,BWP,2007,6.00,373.26,22.40,6.83
BWP,BWP,2007,6.50,430.69,27.99,8.39
BWP,BWP,2007,6.50,473.76,30.79,10.15
BWP,BWP,2007,6.00,466.58,27.99,10.67
BWP,BWP,2007,6.00,466.58,27.99,10.67
BWP,BWP,2007,5.00,475.91,23.80,13.32
FEN,FEN,2007,28.00,124.98,34.99,0.16
FEN,FEN,2007,34.00,164.67,55.99,0.23
FEN,FEN,2007,36.00,202.18,72.79,0.33
FEN,FEN,2007,33.00,195.11,64.39,0.34
FEN,FEN,2007,30.00,186.63,55.99,0.34
FEN,FEN,2007,34.00,205.84,69.99,0.37
FEN,FEN,2007,30.00,195.96,58.79,0.38
FEN,FEN,2007,25.00,179.17,44.79,0.38
FEN,FEN,2007,29.00,193.07,55.99,0.38
FEN,FEN,2007,34.00,214.08,72.79,0.40
FEN,FEN,2007,31.00,207.70,64.39,0.41
FEN,FEN,2007,30.00,237.95,71.39,0.55
FEN,FEN,2007,28.00,229.96,64.39,0.56
FEN,FEN,2007,30.00,242.62,72.79,0.58
FEN,FEN,2007,30.00,242.62,72.79,0.58
FEN,FEN,2007,30.00,242.62,72.79,0.58
FEN,FEN,2007,25.00,223.96,55.99,0.59
FEN,FEN,2007,28.00,239.95,67.19,0.60
FEN,FEN,2007,28.00,239.95,67.19,0.60
FEN,FEN,2007,29.00,246.16,71.39,0.61
FEN,FEN,2007,30.00,251.95,75.59,0.62
FEN,FEN,2007,30.00,256.62,76.99,0.65
FEN,FEN,2007,31.00,261.89,81.18,0.65
FEN,FEN,2007,28.00,249.95,69.99,0.66
FEN,FEN,2007,28.00,249.95,69.99,0.66
FEN,FEN,2007,30.00,261.28,78.39,0.67
FEN,FEN,2007,27.00,248.84,67.19,0.67
FEN,FEN,2007,28.00,253.95,71.11,0.68
FEN,FEN,2007,28.00,255.95,71.67,0.69
FEN,FEN,2007,26.00,247.64,64.39,0.69
FEN,FEN,2007,26.00,247.64,64.39,0.69
FEN,FEN,2007,28.00,259.95,72.79,0.71
FEN,FEN,2007,28.00,259.95,72.79,0.71
FEN,FEN,2007,34.00,288.18,97.98,0.72
FEN,FEN,2007,23.00,237.35,54.59,0.72
FEN,FEN,2007,24.00,244.95,58.79,0.74
FEN,FEN,2007,29.00,270.29,78.39,0.74
FEN,FEN,2007,29.00,270.29,78.39,0.74
FEN,FEN,2007,38.00,309.41,117.58,0.74
FEN,FEN,2007,30.00,275.28,82.58,0.74
FEN,FEN,2007,28.00,269.95,75.59,0.77
FEN,FEN,2007,30.00,279.95,83.98,0.77
FEN,FEN,2007,30.00,279.95,83.98,0.77
FEN,FEN,2007,27.00,267.50,72.23,0.78
FEN,FEN,2007,20.00,230.96,46.19,0.78
FEN,FEN,2007,27.00,268.54,72.51,0.79
FEN,FEN,2007,36.00,311.05,111.98,0.79
FEN,FEN,2007,31.00,288.98,89.58,0.79
FEN,FEN,2007,37.00,317.78,117.58,0.80
FEN,FEN,2007,37.00,317.78,117.58,0.80
FEN,FEN,2007,24.00,256.62,61.59,0.81
FEN,FEN,2007,24.00,256.62,61.59,0.81
FEN,FEN,2007,26.00,269.18,69.99,0.82
FEN,FEN,2007,26.00,270.26,70.27,0.83
FEN,FEN,2007,36.00,318.83,114.78,0.83
FEN,FEN,2007,26.00,272.41,70.83,0.84
FEN,FEN,2007,31.00,298.01,92.38,0.84
FEN,FEN,2007,25.00,268.75,67.19,0.85
FEN,FEN,2007,25.00,268.75,67.19,0.85
FEN,FEN,2007,29.00,289.60,83.98,0.85
FEN,FEN,2007,39.00,337.37,131.57,0.86
FEN,FEN,2007,26.00,276.72,71.95,0.87
FEN,FEN,2007,30.00,298.61,89.58,0.87
FEN,FEN,2007,30.00,298.61,89.58,0.87
FEN,FEN,2007,38.00,338.88,128.78,0.89
FEN,FEN,2007,32.00,314.94,100.78,0.91
FEN,FEN,2007,23.00,267.77,61.59,0.92
FEN,FEN,2007,37.00,340.48,125.98,0.92
FEN,FEN,2007,18.00,237.95,42.83,0.92
FEN,FEN,2007,39.00,351.73,137.17,0.93
FEN,FEN,2007,25.00,282.19,70.55,0.94
FEN,FEN,2007,28.00,299.94,83.98,0.94
FEN,FEN,2007,22.00,267.22,58.79,0.95
FEN,FEN,2007,36.00,342.16,123.18,0.96
FEN,FEN,2007,24.00,279.95,67.19,0.96
FEN,FEN,2007,24.00,279.95,67.19,0.96
FEN,FEN,2007,24.00,279.95,67.19,0.96
FEN,FEN,2007,37.00,348.04,128.78,0.96
FEN,FEN,2007,19.00,250.48,47.59,0.97
FEN,FEN,2007,25.00,291.14,72.79,1.00
FEN,FEN,2007,25.00,291.14,72.79,1.00
FEN,FEN,2007,22.00,273.58,60.19,1.00
FEN,FEN,2007,26.00,301.48,78.39,1.03
FEN,FEN,2007,22.00,286.31,62.99,1.10
FEN,FEN,2007,22.00,286.31,62.99,1.10
FEN,FEN,2007,18.00,261.28,47.03,1.12
FEN,FEN,2007,19.00,272.58,51.79,1.15
FEN,FEN,2007,20.00,279.95,55.99,1.15
FEN,FEN,2007,19.00,274.05,52.07,1.16
FEN,FEN,2007,22.00,299.03,65.79,1.19
FEN,FEN,2007,21.00,293.28,61.59,1.20
FEN,FEN,2007,20.00,293.94,58.79,1.27
FEN,FEN,2007,24.00,326.60,78.39,1.31
FEN,FEN,2007,17.00,288.18,48.99,1.44
FEN,FEN,2007,19.00,312.36,59.35,1.51
FEN,FEN,2007,19.00,312.36,59.35,1.51
FEN,FEN,2007,22.00,343.57,75.59,1.58
FEN,FEN,2007,20.00,328.94,65.79,1.59
FEN,FEN,2007,20.00,335.94,67.19,1.66
FEN,FEN,2007,26.00,387.62,100.78,1.70
FEN,FEN,2007,6.00,186.63,11.20,1.71
FEN,FEN,2007,20.00,344.33,68.87,1.74
FEN,FEN,2007,22.00,371.57,81.74,1.84
FEN,FEN,2007,10.00,279.95,27.99,2.30
FEN,FEN,2007,34.00,518.72,176.37,2.33
FEN,FEN,2007,13.00,323.02,41.99,2.36
FEN,FEN,2007,12.00,326.60,39.19,2.61
FEN,FEN,2007,6.00,233.29,14.00,2.67
FEN,FEN,2007,2.00,293.94,5.88,12.70
FEN,FEN,2007,3.00,373.26,11.20,13.65
PFR,PFR,2007,84.00,206.63,173.57,0.15
PFR,PFR,2007,95.00,250.48,237.95,0.19
PFR,PFR,2007,76.00,228.38,173.57,0.20
PFR,PFR,2007,94.00,256.12,240.75,0.21
PFR,PFR,2007,57.00,208.73,118.98,0.22
PFR,PFR,2007,51.00,197.61,100.78,0.23
PFR,PFR,2007,43.00,182.29,78.39,0.23
PFR,PFR,2007,68.00,238.78,162.37,0.25
PFR,PFR,2007,84.00,266.62,223.96,0.25
PFR,PFR,2007,76.00,257.85,195.96,0.26
PFR,PFR,2007,82.00,268.34,220.04,0.26
PFR,PFR,2007,70.00,247.95,173.57,0.26
PFR,PFR,2007,39.00,186.63,72.79,0.26
PFR,PFR,2007,82.00,273.12,223.96,0.27
PFR,PFR,2007,47.00,208.47,97.98,0.27
PFR,PFR,2007,78.00,269.18,209.96,0.27
PFR,PFR,2007,78.00,269.18,209.96,0.27
PFR,PFR,2007,80.00,272.95,218.36,0.27
PFR,PFR,2007,70.00,255.95,179.17,0.28
PFR,PFR,2007,43.00,201.82,86.78,0.28
PFR,PFR,2007,68.00,255.25,173.57,0.28
PFR,PFR,2007,80.00,279.95,223.96,0.29
PFR,PFR,2007,80.00,279.95,223.96,0.29
PFR,PFR,2007,85.00,289.83,246.35,0.29
PFR,PFR,2007,82.00,286.77,235.16,0.29
PFR,PFR,2007,82.00,286.77,235.16,0.29
PFR,PFR,2007,73.00,272.28,198.76,0.30
PFR,PFR,2007,78.00,282.10,220.04,0.30
PFR,PFR,2007,84.00,293.28,246.35,0.30
PFR,PFR,2007,70.00,267.95,187.56,0.30
PFR,PFR,2007,72.00,272.17,195.96,0.30
PFR,PFR,2007,80.00,286.95,229.56,0.30
PFR,PFR,2007,76.00,279.95,212.76,0.30
PFR,PFR,2007,45.00,217.74,97.98,0.31
PFR,PFR,2007,80.00,290.44,232.36,0.31
PFR,PFR,2007,78.00,287.12,223.96,0.31
PFR,PFR,2007,42.00,213.29,89.58,0.32
PFR,PFR,2007,68.00,271.71,184.76,0.32
PFR,PFR,2007,60.00,256.62,153.97,0.32
PFR,PFR,2007,40.00,209.96,83.98,0.32
PFR,PFR,2007,40.00,209.96,83.98,0.32
PFR,PFR,2007,80.00,297.44,237.95,0.33
PFR,PFR,2007,50.00,235.16,117.58,0.33
PFR,PFR,2007,83.00,303.56,251.95,0.33
PFR,PFR,2007,70.00,279.95,195.96,0.33
PFR,PFR,2007,70.00,279.95,195.96,0.33
PFR,PFR,2007,80.00,300.94,240.75,0.33
PFR,PFR,2007,60.00,261.28,156.77,0.33
PFR,PFR,2007,66.00,275.70,181.97,0.34
PFR,PFR,2007,70.00,283.95,198.76,0.34
PFR,PFR,2007,70.00,287.94,201.56,0.35
PFR,PFR,2007,70.00,287.94,201.56,0.35
PFR,PFR,2007,90.00,326.60,293.94,0.35
PFR,PFR,2007,60.00,270.61,162.37,0.36
PFR,PFR,2007,68.00,288.18,195.96,0.36
PFR,PFR,2007,86.00,325.52,279.95,0.36
PFR,PFR,2007,80.00,314.94,251.95,0.36
PFR,PFR,2007,63.00,279.95,176.37,0.37
PFR,PFR,2007,34.00,205.84,69.99,0.37
PFR,PFR,2007,34.00,205.84,69.99,0.37
PFR,PFR,2007,70.00,295.94,207.16,0.37
PFR,PFR,2007,82.00,324.33,265.95,0.38
PFR,PFR,2007,59.00,275.20,162.37,0.38
PFR,PFR,2007,70.00,299.94,209.96,0.38
PFR,PFR,2007,38.00,221.01,83.98,0.38
PFR,PFR,2007,68.00,296.41,201.56,0.38
PFR,PFR,2007,64.00,288.69,184.76,0.38
PFR,PFR,2007,62.00,284.46,176.37,0.38
PFR,PFR,2007,80.00,325.44,260.35,0.39
PFR,PFR,2007,40.00,230.96,92.38,0.39
PFR,PFR,2007,54.00,269.58,145.57,0.40
PFR,PFR,2007,39.00,229.70,89.58,0.40
PFR,PFR,2007,59.00,284.69,167.97,0.40
PFR,PFR,2007,82.00,337.98,277.15,0.41
PFR,PFR,2007,52.00,269.18,139.97,0.41
PFR,PFR,2007,58.00,284.77,165.17,0.41
PFR,PFR,2007,66.00,305.40,201.56,0.42
PFR,PFR,2007,43.00,247.39,106.38,0.42
PFR,PFR,2007,42.00,246.62,103.58,0.43
PFR,PFR,2007,47.00,262.08,123.18,0.43
PFR,PFR,2007,60.00,298.61,179.17,0.44
PFR,PFR,2007,32.00,218.71,69.99,0.44
PFR,PFR,2007,40.00,244.95,97.98,0.44
PFR,PFR,2007,36.00,233.29,83.98,0.44
PFR,PFR,2007,36.00,233.29,83.98,0.44
PFR,PFR,2007,68.00,321.12,218.36,0.45
PFR,PFR,2007,49.00,274.23,134.37,0.45
PFR,PFR,2007,43.00,260.42,111.98,0.46
PFR,PFR,2007,62.00,316.07,195.96,0.47
PFR,PFR,2007,36.00,241.07,86.78,0.47
PFR,PFR,2007,32.00,227.46,72.79,0.48
PFR,PFR,2007,29.00,217.20,62.99,0.48
PFR,PFR,2007,35.00,239.95,83.98,0.48
PFR,PFR,2007,35.00,239.95,83.98,0.48
PFR,PFR,2007,22.00,190.87,41.99,0.49
PFR,PFR,2007,36.00,248.84,89.58,0.51
PFR,PFR,2007,34.00,247.01,83.98,0.53
PFR,PFR,2007,30.00,233.29,69.99,0.53
PFR,PFR,2007,30.00,233.29,69.99,0.53
PFR,PFR,2007,22.00,203.60,44.79,0.55
PFR,PFR,2007,40.00,279.95,111.98,0.58
PFR,PFR,2007,29.00,241.33,69.99,0.59
PFR,PFR,2007,82.00,406.26,333.14,0.59
PFR,PFR,2007,40.00,286.95,114.78,0.61
PFR,PFR,2007,20.00,209.96,41.99,0.65
PFR,PFR,2007,40.00,300.94,120.38,0.67
PFR,PFR,2007,26.00,247.64,64.39,0.69
PFR,PFR,2007,31.00,279.95,86.78,0.74
PFR,PFR,2007,23.00,255.60,58.79,0.84
PPA,PPAc,2007,3.00,20.00,0.60,0.04
PPA,PPAw,2007,33.00,169.66,55.99,0.26
PPA,PPAc,2007,5.00,67.19,3.36,0.27
PPA,PPAw,2007,48.00,214.63,103.02,0.28
PPA,PPAw,2007,14.00,119.98,16.80,0.30
PPA,PPAw,2007,26.00,172.27,44.79,0.34
PPA,PPAw,2007,28.00,179.97,50.39,0.34
PPA,PPAw,2007,28.00,184.96,51.79,0.36
PPA,PPAc,2007,4.00,69.99,2.80,0.36
PPA,PPAw,2007,16.00,139.97,22.40,0.36
PPA,PPAc,2007,10.00,111.98,11.20,0.37
PPA,PPAw,2007,29.00,193.07,55.99,0.38
PPA,PPAc,2007,15.00,139.97,21.00,0.38
PPA,PPAw,2007,14.00,139.97,19.60,0.41
PPA,PPAw,2007,22.00,178.15,39.19,0.42
PPA,PPAc,2007,15.00,149.30,22.40,0.44
PPA,PPAw,2007,20.00,174.97,34.99,0.45
PPA,PPAw,2007,10.00,125.98,12.60,0.47
PPA,PPAc,2007,9.00,124.42,11.20,0.51
PPA,PPAw,2007,28.00,219.96,61.59,0.51
PPA,PPAw,2007,42.00,271.95,114.22,0.52
PPA,PPAw,2007,24.00,209.96,50.39,0.54
PPA,PPAw,2007,41.00,275.17,112.82,0.54
PPA,PPAw,2007,52.00,316.55,164.61,0.57
PPA,PPAw,2007,17.00,181.14,30.79,0.57
PPA,PPAw,2007,10.00,139.97,14.00,0.58
PPA,PPAw,2007,33.00,254.50,83.98,0.58
PPA,PPAw,2007,50.00,315.22,157.61,0.58
PPA,PPAc,2007,13.00,161.51,21.00,0.59
PPA,PPAw,2007,38.00,276.26,104.98,0.59
PPA,PPAw,2007,44.00,297.76,131.01,0.59
PPA,PPAw,2007,36.00,272.17,97.98,0.60
PPA,PPAc,2007,6.00,111.98,6.72,0.61
PPA,PPAw,2007,17.00,189.38,32.19,0.62
PPA,PPAc,2007,8.00,132.97,10.64,0.65
PPA,PPAw,2007,38.00,294.68,111.98,0.67
PPA,PPAw,2007,29.00,258.71,75.03,0.68
PPA,PPAw,2007,16.00,192.46,30.79,0.68
PPA,PPAw,2007,39.00,303.63,118.42,0.69
PPA,PPAw,2007,34.00,288.18,97.98,0.72
PPA,PPAw,2007,34.00,288.18,97.98,0.72
PPA,PPAw,2007,34.00,288.18,97.98,0.72
PPA,PPAw,2007,18.00,209.96,37.79,0.72
PPA,PPAw,2007,32.00,279.95,89.58,0.72
PPA,PPAc,2007,10.00,162.37,16.24,0.78
PPA,PPAw,2007,36.00,311.05,111.98,0.79
PPA,PPAw,2007,38.00,322.68,122.62,0.81
PPA,PPAc,2007,16.00,209.96,33.59,0.81
PPA,PPAw,2007,10.00,167.97,16.80,0.83
PPA,PPAc,2007,14.00,199.96,27.99,0.84
PPA,PPAw,2007,33.00,307.94,101.62,0.84
PPA,PPAc,2007,13.00,193.81,25.20,0.85
PPA,PPAc,2007,12.00,186.63,22.40,0.85
PPA,PPAc,2007,15.00,214.63,32.19,0.90
PPA,PPAc,2007,14.00,209.96,29.39,0.93
PPA,PPAc,2007,13.00,204.58,26.59,0.95
PPA,PPAc,2007,7.00,151.97,10.64,0.97
PPA,PPAc,2007,10.00,181.97,18.20,0.97
PPA,PPAc,2007,5.00,134.37,6.72,1.06
PPA,PPAc,2007,15.00,233.29,34.99,1.07
PPA,PPAc,2007,7.00,159.97,11.20,1.07
PPA,PPAc,2007,11.00,203.60,22.40,1.11
PPA,PPAc,2007,8.00,174.97,14.00,1.13
PPA,PPAw,2007,8.00,174.97,14.00,1.13
PPA,PPAw,2007,8.00,174.97,14.00,1.13
PPA,PPAw,2007,8.00,174.97,14.00,1.13
PPA,PPAc,2007,10.00,195.96,19.60,1.13
PPA,PPAc,2007,10.00,195.96,19.60,1.13
PPA,PPAc,2007,9.00,186.63,16.80,1.14
PPA,PPAc,2007,15.00,242.62,36.39,1.15
PPA,PPAw,2007,33.00,363.08,119.82,1.17
PPA,PPAw,2007,14.00,239.95,33.59,1.21
PPA,PPAw,2007,14.00,239.95,33.59,1.21
PPA,PPAc,2007,8.00,181.97,14.56,1.22
PPA,PPAc,2007,6.00,158.64,9.52,1.23
PPA,PPAc,2007,9.00,199.07,17.92,1.29
PPA,PPAw,2007,10.00,209.96,21.00,1.30
PPA,PPAc,2007,7.00,175.97,12.32,1.30
PPA,PPAw,2007,12.00,233.29,27.99,1.33
PPA,PPAc,2007,15.00,261.28,39.19,1.34
PPA,PPAc,2007,16.00,271.20,43.39,1.35
PPA,PPAc,2007,6.00,167.97,10.08,1.38
PPA,PPAc,2007,10.00,223.96,22.40,1.47
PPA,PPAw,2007,10.00,223.96,22.40,1.47
PPA,PPAw,2007,10.00,223.96,22.40,1.47
PPA,PPAw,2007,10.00,223.96,22.40,1.47
PPA,PPAc,2007,8.00,202.96,16.24,1.51
PPA,PPAw,2007,9.00,217.74,19.60,1.55
PPA,PPAc,2007,8.00,209.96,16.80,1.62
PPA,PPAc,2007,5.00,167.97,8.40,1.66
PPA,PPAc,2007,6.00,186.63,11.20,1.71
PPA,PPAc,2007,6.00,186.63,11.20,1.71
PPA,PPAc,2007,6.00,186.63,11.20,1.71
PPA,PPAc,2007,6.00,186.63,11.20,1.71
PPA,PPAc,2007,6.00,186.63,11.20,1.71
PPA,PPAw,2007,11.00,254.50,27.99,1.73
PPA,PPAw,2007,24.00,384.93,92.38,1.82
PPA,PPAw,2007,10.00,251.95,25.20,1.87
PPA,PPAc,2007,8.00,227.46,18.20,1.90
PPA,PPAc,2007,10.00,263.15,26.31,2.04
PPA,PPAc,2007,6.00,209.96,12.60,2.16
PPA,PPAc,2007,8.00,244.95,19.60,2.21
PPA,PPAc,2007,8.00,244.95,19.60,2.21
PPA,PPAw,2007,8.00,244.95,19.60,2.21
PPA,PPAc,2007,6.00,214.63,12.88,2.26
PPA,PPAc,2007,5.00,201.56,10.08,2.39
PPA,PPAw,2007,7.00,239.95,16.80,2.42
PPA,PPAc,2007,8.00,262.45,21.00,2.53
