year,site,zone,year.zone,tree,aspect,height,island.side,code,dry.wgt,fresh.wgt,water,viability,stem,sur.area,gmin
2013,RA2,Ecotone,Ecotone.2013,5,W,C,NA,RA2 E5 WC,0.4251,1.0041,136.2032,84.507,28.5,0.0269578,0.0000409
2013,RA2,Ecotone,Ecotone.2013,5,W,S,NA,RA2 E5 WS,0.181,0.328,81.2155,90.9091,15,0.0096837,0.0000049
2013,RID,Ecotone,Ecotone.2013,1,L,A,NA,RID E1 LA,0.2502,0.5637,125.2998,100,21.3,0.0201889,0.0000085
2013,RID,Ecotone,Ecotone.2013,1,L,C,NA,RID E1 LC,0.3075,0.6552,113.0732,95.3125,25.1,0.0202141,0.0000115
2013,RID,Ecotone,Ecotone.2013,1,L,S,NA,RID E1 LS,0.1362,0.2873,110.9398,100,16.5,0.0109756,0.0000125
2013,RID,Ecotone,Ecotone.2013,1,W,A,NA,RID E1 WA,0.3674,0.7883,114.5618,97.5,3.24,0.0244612,0.0000106
2013,RID,Ecotone,Ecotone.2013,1,W,C,NA,RID E1 WC,0.3408,0.7459,118.8674,100,3.4,0.027319,0.0000153
2013,RID,Ecotone,Ecotone.2013,1,W,S,NA,RID E1 WS,NA,NA,NA,NA,NA,NA,NA
2013,RID,Ecotone,Ecotone.2013,2,L,A,NA,RID E2 LA,0.0831,0.1763,112.154,96.9697,9.5,0.0058767,0.0000076
2013,RID,Ecotone,Ecotone.2013,2,L,C,NA,RID E2 LC,0.1173,0.2622,123.5294,100,13.7,0.0097845,0.0000078
2013,RID,Ecotone,Ecotone.2013,2,L,S,NA,RID E2 LS,0.172,0.3649,112.1512,98.7805,22.6,0.0159804,0.0000059
2013,RID,Ecotone,Ecotone.2013,2,W,A,NA,RID E2 WA,0.2129,0.4603,116.2048,100,21.9,0.0158763,0.0000056
2013,RID,Ecotone,Ecotone.2013,2,W,C,NA,RID E2 WC,0.1111,0.2446,120.162,100,11.9,0.0075971,0.0000047
2013,RID,Ecotone,Ecotone.2013,2,W,S,NA,RID E2 WS,0.3333,0.7601,128.0528,100,34.3,0.0246494,0.000009
2013,RID,Ecotone,Ecotone.2013,3,L,A,NA,RID E3 LA,0.3644,0.7881,116.2733,100,26.9,0.0185979,0.0000109
2013,RID,Ecotone,Ecotone.2013,3,L,C,NA,RID E3 LC,0.3195,0.8039,151.6119,97.6744,22,0.0154596,0.0000052
2013,RID,Ecotone,Ecotone.2013,3,L,S,NA,RID E3 LS,0.1477,0.3103,110.088,100,15.9,0.0120811,0.0000077
2013,RID,Ecotone,Ecotone.2013,3,W,A,NA,RID E3 WA,0.4564,0.9947,117.9448,100,34.9,0.0261984,0.0000101
2013,RID,Ecotone,Ecotone.2013,3,W,C,NA,RID E3 WC,0.1196,0.3107,159.7826,100,14,0.0086639,0.0000237
2013,RID,Ecotone,Ecotone.2013,3,W,S,NA,RID E3 WS,0.1996,0.4409,120.8918,100,21.7,0.0154025,0.000011
2013,RID,Ecotone,Ecotone.2013,4,L,A,NA,RID E4 LA,0.2647,0.5208,96.751,97.5309,29,0.0225897,0.0000133
2013,RID,Ecotone,Ecotone.2013,4,L,C,NA,RID E4 LC,0.3161,0.6843,116.4821,98.4127,22.7,0.0218034,0.0000078
2013,RID,Ecotone,Ecotone.2013,4,L,S,NA,RID E4 LS,0.1692,0.3741,121.0993,100,18.5,0.0140551,0.0000084
2013,RID,Ecotone,Ecotone.2013,4,W,A,NA,RID E4 WA,0.299,0.6323,111.4716,100,29,0.022378,0.0000066
2013,RID,Ecotone,Ecotone.2013,4,W,C,NA,RID E4 WC,NA,NA,NA,NA,NA,NA,NA
2013,RID,Ecotone,Ecotone.2013,4,W,S,NA,RID E4 WS,0.2459,0.5144,109.1907,100,32,0.0165214,0.0000102
2013,RID,Ecotone,Ecotone.2013,5,L,A,NA,RID E5 LA,0.1297,0.2949,127.3709,100,15.5,0.0132655,0.0000053
2013,RID,Ecotone,Ecotone.2013,5,L,C,NA,RID E5 LC,0.1789,0.3929,119.6199,100,16.4,0.0139762,0.0000138
2013,RID,Ecotone,Ecotone.2013,5,L,S,NA,RID E5 LS,0.1363,0.3079,125.8988,100,13.5,0.0092334,0.0000026
2013,RID,Ecotone,Ecotone.2013,5,W,A,NA,RID E5 WA,0.1702,0.3687,116.6275,100,18.7,0.0145155,0.0000068
2013,RID,Ecotone,Ecotone.2013,5,W,C,NA,RID E5 WC,0.1491,0.3312,122.1328,100,20,0.0088907,0.0000106
2013,RID,Ecotone,Ecotone.2013,5,W,S,NA,RID E5 WS,0.1744,0.3716,113.0734,100,25,0.0146028,0.0000069
2013,ROK,Ecotone,Ecotone.2013,1,L,A,NA,ROK E1 LA,0.0844,0.1833,117.1801,64.2857,10.8,0.0081851,0
2013,ROK,Ecotone,Ecotone.2013,1,L,C,NA,ROK E1 LC,0.3162,0.6995,121.2207,100,24.9,0.0199756,0.0000109
2013,ROK,Ecotone,Ecotone.2013,1,L,S,NA,ROK E1 LS,NA,NA,NA,NA,NA,NA,NA
2013,ROK,Ecotone,Ecotone.2013,1,W,A,NA,ROK E1 WA,0.0554,0.1281,131.2274,93.1034,10.5,0.006626,0.0000233
2013,ROK,Ecotone,Ecotone.2013,1,W,C,NA,ROK E1 WC,0.0978,0.2121,116.8712,100,13.4,0.0073921,0.0000088
2013,ROK,Ecotone,Ecotone.2013,1,W,S,NA,ROK E1 WS,0.0793,0.1676,111.3493,100,14.7,0.0096535,0.0000009
2013,ROK,Ecotone,Ecotone.2013,2,L,A,NA,ROK E2 LA,0.1821,0.3984,118.7809,100,15.8,0.0132386,0.0000106
2013,ROK,Ecotone,Ecotone.2013,2,L,C,NA,ROK E2 LC,0.2074,0.4482,116.1041,97.561,13,0.0128808,0.0000069
2013,ROK,Ecotone,Ecotone.2013,2,L,S,NA,ROK E2 LS,0.1063,0.3844,261.6181,100,9.4,0.0096232,0.0000066
2013,ROK,Ecotone,Ecotone.2013,2,W,A,NA,ROK E2 WA,0.5598,0.7341,31.1361,100,24.2,0.0285067,0.0000054
2013,ROK,Ecotone,Ecotone.2013,2,W,C,NA,ROK E2 WC,0.1635,0.352,115.2905,100,12.6,0.0133361,0.0000239
2013,ROK,Ecotone,Ecotone.2013,2,W,S,NA,ROK E2 WS,0.1254,0.2958,135.8852,100,14.1,0.0097929,0.0000828
2013,ROK,Ecotone,Ecotone.2013,3,L,A,NA,ROK E3 LA,0.0733,0.1788,143.9291,100,15.4,0.008926,0.0000315
2013,ROK,Ecotone,Ecotone.2013,3,L,C,NA,ROK E3 LC,0.2634,0.6173,134.3584,97.1429,28.8,0.0203452,0.0000263
2013,ROK,Ecotone,Ecotone.2013,3,L,S,NA,ROK E3 LS,0.1309,0.3253,148.5103,100,23.2,0.0142887,0.0000073
2013,ROK,Ecotone,Ecotone.2013,3,W,A,NA,ROK E3 WA,0.0534,0.1159,117.0412,100,13.9,0.0068142,0.0000152
2013,ROK,Ecotone,Ecotone.2013,3,W,C,NA,ROK E3 WC,0.4034,0.9051,124.3679,98.9362,29.1,0.0274786,0.0000153
2013,ROK,Ecotone,Ecotone.2013,3,W,S,NA,ROK E3 WS,0.0431,0.0904,109.7448,100,7.6,0.0040993,0.0000354
2013,ROK,Ecotone,Ecotone.2013,4,L,A,NA,ROK E4 LA,0.2421,0.5289,118.4634,98.1818,21.7,0.0214372,0.0000066
2013,ROK,Ecotone,Ecotone.2013,4,L,C,NA,ROK E4 LC,0.191,0.425,122.5131,98,19.3,0.0178083,0.0000034
2013,ROK,Ecotone,Ecotone.2013,4,L,S,NA,ROK E4 LS,0.1407,0.293,108.2445,100,18.3,0.0160577,0.0000005
2013,ROK,Ecotone,Ecotone.2013,4,W,A,NA,ROK E4 WA,0.2791,0.6058,117.0548,91.1765,25.4,0.0234196,0.0000059
2013,ROK,Ecotone,Ecotone.2013,4,W,C,NA,ROK E4 WC,0.2294,0.5257,129.163,100,21.9,0.0193909,0.0000093
2013,ROK,Ecotone,Ecotone.2013,4,W,S,NA,ROK E4 WS,0.1797,0.3713,106.6221,97.5,20.6,0.0144483,0
2013,ROK,Ecotone,Ecotone.2013,5,L,A,NA,ROK E5 LA,0.1863,0.4126,121.4707,100,20.5,0.0139879,0.0000016
2013,ROK,Ecotone,Ecotone.2013,5,L,C,NA,ROK E5 LC,0.1109,0.2294,106.853,100,13.9,0.0070561,0.0000099
2013,ROK,Ecotone,Ecotone.2013,5,L,S,NA,ROK E5 LS,0.0659,0.1441,118.6646,100,13.9,0.0060414,0.0000055
2013,ROK,Ecotone,Ecotone.2013,5,W,A,NA,ROK E5 WA,0.1724,0.3836,122.5058,100,18,0.0124305,0.0000067
2013,ROK,Ecotone,Ecotone.2013,5,W,C,NA,ROK E5 WC,0.3232,0.7357,127.63,95.122,24,0.0128119,0.0000094
2013,ROK,Ecotone,Ecotone.2013,5,W,S,NA,ROK E5 WS,0.0751,0.1622,115.9787,100,13.9,0.0070864,0.0000015
2013,ROK,Forest,Forest.2013,1,L,A,NA,ROK F1 LA,0.1315,0.3025,130.038,94.5946,19,0.0101012,0.0000182
2013,ROK,Forest,Forest.2013,1,L,C,NA,ROK F1 LC,0.2054,0.2794,36.0273,90.9091,17,0.0082053,0.0000261
2013,ROK,Forest,Forest.2013,1,L,S,NA,ROK F1 LS,0.1535,0.3535,130.2932,97.561,26,0.0124349,0.0000197
2013,ROK,Forest,Forest.2013,1,W,A,NA,ROK F1 WA,0.1804,0.3714,105.8758,89.7436,24,0.0117283,0.0000204
2013,ROK,Forest,Forest.2013,1,W,C,NA,ROK F1 WC,0.241,0.514,113.278,94,26,0.0159603,0.0000212
2013,ROK,Forest,Forest.2013,1,W,S,NA,ROK F1 WS,0.0543,0.1083,99.4475,96.6667,12,0.0066529,0.0000169
2013,ROK,Forest,Forest.2013,2,L,A,NA,ROK F2 LA,0.1686,0.3526,109.134,97.8261,12,0.012365,0.000009
2013,ROK,Forest,Forest.2013,2,L,C,NA,ROK F2 LC,0.177,0.371,109.6045,0,17,0.0117468,0.0000143
2013,ROK,Forest,Forest.2013,2,L,S,NA,ROK F2 LS,0.059,0.1,69.4915,94.4444,10,0.0033937,0.0000152
2013,ROK,Forest,Forest.2013,2,W,A,NA,ROK F2 WA,0.1064,0.2904,172.9323,97.5,15,0.0094082,0.0000125
2013,ROK,Forest,Forest.2013,2,W,C,NA,ROK F2 WC,0.2728,0.5578,104.4721,95.3846,26,0.0175815,0.0000048
2013,ROK,Forest,Forest.2013,2,W,S,NA,ROK F2 WS,NA,NA,NA,NA,NA,NA,NA
2013,T10 ,Tree island,Tree island.2013,1,L,A,leeward,T10 L1 LA,0.238,0.5175,117.437,100,22.5,0.0177344,0.0000045
2013,T10 ,Tree island,Tree island.2013,1,L,C,leeward,T10 L1 LC,0.1753,0.3663,108.9561,100,14.3,0.0092435,0.0000062
2013,T10 ,Tree island,Tree island.2013,1,L,S,leeward,T10 L1 LS,0.1289,0.2825,119.1621,100,16.2,0.010974,0.0000076
2013,T10 ,Tree island,Tree island.2013,1,W,A,leeward,T10 L1 WA,0.1085,0.2007,84.977,97.3684,16.1,0.0082993,0.0000345
2013,T10 ,Tree island,Tree island.2013,1,W,C,leeward,T10 L1 WC,0.2746,0.6036,119.8106,98.2143,21.3,0.0162761,0.0000195
2013,T10 ,Tree island,Tree island.2013,1,W,S,leeward,T10 L1 WS,0.1956,0.4625,136.4519,98.3607,23.5,0.0208038,0.00001
2013,T10 ,Tree island,Tree island.2013,2,L,A,leeward,T10 L2 LA,0.1833,0.5708,211.4021,100,19.1,0.0191439,0.0000222
2013,T10 ,Tree island,Tree island.2013,2,L,C,leeward,T10 L2 LC,0.2111,0.437,107.0109,98.0392,16.7,0.0165365,0.0000015
2013,T10 ,Tree island,Tree island.2013,2,L,S,leeward,T10 L2 LS,0.1404,0.308,119.3732,100,13,0.0099962,0.0000118
2013,T10 ,Tree island,Tree island.2013,2,W,A,leeward,T10 L2 WA,0.1563,0.3081,97.1209,100,16.8,0.0140316,0.0000182
2013,T10 ,Tree island,Tree island.2013,2,W,C,leeward,T10 L2 WC,0.3508,0.759,116.3626,100,23.4,0.019784,0.0000094
2013,T10 ,Tree island,Tree island.2013,2,W,S,leeward,T10 L2 WS,0.0279,0.047,68.4588,100,10.4,0.0023856,0.000025
2013,T10 ,Tree island,Tree island.2013,3,L,A,leeward,T10 L3 LA,0.0608,0.1319,116.9408,100,10,0.0073417,0.000012
2013,T10 ,Tree island,Tree island.2013,3,L,C,leeward,T10 L3 LC,0.2258,0.4484,98.5828,98.1132,18,0.0179864,0.0000158
2013,T10 ,Tree island,Tree island.2013,3,L,S,leeward,T10 L3 LS,0.309,0.6678,116.1165,100,24,0.0130236,0.0000004
2013,T10 ,Tree island,Tree island.2013,3,W,A,leeward,T10 L3 WA,0.0843,0.1797,113.1673,100,12.2,0.0075568,0.0000083
2013,T10 ,Tree island,Tree island.2013,3,W,C,leeward,T10 L3 WC,0.075,0.1654,120.5333,97.0588,11.2,0.0084539,0.0000042
2013,T10 ,Tree island,Tree island.2013,3,W,S,leeward,T10 L3 WS,0.1374,0.3042,121.3974,100,20.5,0.0149086,0.0000055
2013,T10 ,Tree island,Tree island.2013,4,L,A,leeward,T10 L4 LA,0.1636,0.2786,70.2934,85.4167,16.4,0.0143542,0.0000146
2013,T10 ,Tree island,Tree island.2013,4,L,C,leeward,T10 L4 LC,0.3441,0.7119,106.8875,98.1481,24,0.0195959,0.0000046
2013,T10 ,Tree island,Tree island.2013,4,L,S,leeward,T10 L4 LS,0.2967,0.6302,112.4031,98.0392,26.5,0.0199638,0.0000077
2013,T10 ,Tree island,Tree island.2013,4,W,A,leeward,T10 L4 WA,0.4407,0.898,103.7667,100,29.5,0.0281035,0.0000164
2013,T10 ,Tree island,Tree island.2013,4,W,C,leeward,T10 L4 WC,0.2855,0.52,82.1401,100,20.1,0.0180838,0.0000168
2013,T10 ,Tree island,Tree island.2013,4,W,S,leeward,T10 L4 WS,0.2952,0.6409,117.107,100,25.7,0.0226166,0.0000122
2013,T10 ,Tree island,Tree island.2013,5,L,A,leeward,T10 L5 LA,NA,NA,NA,NA,NA,NA,NA
2013,T10 ,Tree island,Tree island.2013,5,L,C,leeward,T10 L5 LC,0.3646,0.773,112.0132,100,19.7,0.0285471,0.0000052
2013,T10 ,Tree island,Tree island.2013,5,L,S,leeward,T10 L5 LS,0.3776,0.7454,97.4047,98.5507,25.1,0.0280531,0.0000063
2013,T10 ,Tree island,Tree island.2013,5,W,A,leeward,T10 L5 WA,0.1835,0.3773,105.6131,100,13.4,0.0165584,0.0000439
2013,T10 ,Tree island,Tree island.2013,5,W,C,leeward,T10 L5 WC,0.3563,0.7785,118.4956,100,20.9,0.0268838,0.0000109
2013,T10 ,Tree island,Tree island.2013,5,W,S,leeward,T10 L5 WS,0.0784,0.1574,100.7653,100,12.8,0.0108194,0.0000069
2013,T10 ,Tree island,Tree island.2013,1,L,A,windward,T10 W1 LA,0.2304,0.4764,106.7708,100,22,0.0140266,0.0000254
2013,T10 ,Tree island,Tree island.2013,1,L,C,windward,T10 W1 LC,0.0764,0.1554,103.4031,100,10.5,0.005534,0.0000315
2013,T10 ,Tree island,Tree island.2013,1,L,S,windward,T10 W1 LS,0.3788,0.8118,114.3083,95.8763,54,0.0286,0.000013
2013,T10 ,Tree island,Tree island.2013,1,W,A,windward,T10 W1 WA,0.1142,0.2362,106.8301,100,14,0.0091394,0.0000287
2013,T10 ,Tree island,Tree island.2013,1,W,C,windward,T10 W1 WC,0.2997,0.6437,114.7814,89.0625,23,0.0181174,0.000035
2013,T10 ,Tree island,Tree island.2013,1,W,S,windward,T10 W1 WS,0.1677,0.3547,111.5086,98.2143,24,0.0129362,0.0000116
2013,T10 ,Tree island,Tree island.2013,2,L,A,windward,T10 W2 LA,0.257,0.553,115.1751,100,29,0.021585,0.0000205
2013,T10 ,Tree island,Tree island.2013,2,L,C,windward,T10 W2 LC,0.3745,0.8065,115.3538,98.7805,31,0.0283791,0.0000144
2013,T10 ,Tree island,Tree island.2013,2,L,S,windward,T10 W2 LS,0.2996,0.6816,127.5033,100,36.5,0.0228148,0.0000132
2013,T10 ,Tree island,Tree island.2013,2,W,A,windward,T10 W2 WA,0.1459,0.2909,99.3831,0,19,0.0150531,0.0000191
2013,T10 ,Tree island,Tree island.2013,2,W,C,windward,T10 W2 WC,0.0985,0.1755,78.1726,2.381,18,0.0081498,0.0000044
2013,T10 ,Tree island,Tree island.2013,2,W,S,windward,T10 W2 WS,0.1853,0.4033,117.6471,98.4127,20.4,0.0162996,0.0000099
2013,T10 ,Tree island,Tree island.2013,3,L,A,windward,T10 W3 LA,0.4092,0.8832,115.8358,100,27,0.0202595,0.0000205
2013,T10 ,Tree island,Tree island.2013,3,L,C,windward,T10 W3 LC,0.3426,0.7276,112.3759,98.1132,32,0.019322,0.0000217
2013,T10 ,Tree island,Tree island.2013,3,L,S,windward,T10 W3 LS,0.2504,0.5074,102.6358,100,30,0.0259212,0.000011
2013,T10 ,Tree island,Tree island.2013,3,W,A,windward,T10 W3 WA,0.3937,0.6617,68.0721,95.4545,37,0.0258725,0.0000444
2013,T10 ,Tree island,Tree island.2013,3,W,C,windward,T10 W3 WC,0.3733,0.8453,126.4399,93.1034,31.4,0.0241168,0.0000213
2013,T10 ,Tree island,Tree island.2013,3,W,S,windward,T10 W3 WS,0.0513,0.1003,95.5166,96,17,0.0047251,0.0000341
2013,T10 ,Tree island,Tree island.2013,4,L,A,windward,T10 W4 LA,0.122,0.225,84.4262,70.4545,15.1,0.0101272,0.0000211
2013,T10 ,Tree island,Tree island.2013,4,L,C,windward,T10 W4 LC,0.344,0.698,102.907,100,53,0.0222033,0.000015
2013,T10 ,Tree island,Tree island.2013,4,L,S,windward,T10 W4 LS,NA,NA,NA,NA,NA,NA,NA
2013,T10 ,Tree island,Tree island.2013,4,W,A,windward,T10 W4 WA,0.5591,1.1421,104.2747,99.0909,37,0.0423199,0.0000162
2013,T10 ,Tree island,Tree island.2013,4,W,C,windward,T10 W4 WC,0.1634,0.3384,107.0991,93.5484,12,0.0098433,0.0000308
2013,T10 ,Tree island,Tree island.2013,4,W,S,windward,T10 W4 WS,0.2143,0.4193,95.6603,97.7273,20.3,0.0144147,0.0000138
2013,T10 ,Tree island,Tree island.2013,5,L,A,windward,T10 W5 LA,0.1686,0.3026,79.4781,95.4545,23,0.01131,0.0000231
2013,T10 ,Tree island,Tree island.2013,5,L,C,windward,T10 W5 LC,0.207,0.415,100.4831,60,21,0.0233734,0.0000116
2013,T10 ,Tree island,Tree island.2013,5,L,S,windward,T10 W5 LS,0.2599,0.5929,128.1262,93.9759,27,0.0209164,0.0000118
2013,T10 ,Tree island,Tree island.2013,5,W,A,windward,T10 W5 WA,0.1924,0.3444,79.0021,94.4444,4.5,0.0200797,0.0000181
2013,T10 ,Tree island,Tree island.2013,5,W,C,windward,T10 W5 WC,0.3528,0.6488,83.9002,95.5556,29,0.0266873,0.0000122
2013,T10 ,Tree island,Tree island.2013,5,W,S,windward,T10 W5 WS,0.2546,0.5306,108.4053,82.2917,28,0.0278213,0.0000231
2013,T11 ,Tree island,Tree island.2013,1,L,A,leeward,T11 L1 LA,0.1398,0.3227,130.8298,100,21.7,0.0110781,0.0000149
2013,T11 ,Tree island,Tree island.2013,1,L,C,leeward,T11 L1 LC,0.3711,0.7977,114.9555,100,35.4,0.0155638,0.0000133
2013,T11 ,Tree island,Tree island.2013,1,L,S,leeward,T11 L1 LS,0.207,0.4029,94.6377,100,23.2,0.0117031,0.000016
2013,T11 ,Tree island,Tree island.2013,1,W,A,leeward,T11 L1 WA,0.21,0.4504,114.4762,100,22.2,0.01215,0.0000017
2013,T11 ,Tree island,Tree island.2013,1,W,C,leeward,T11 L1 WC,0.1453,0.3343,130.0757,100,14.9,0.00922,0.0000242
2013,T11 ,Tree island,Tree island.2013,1,W,S,leeward,T11 L1 WS,0.1322,0.6441,387.2163,75.8621,21.4,0.0088672,0.0000483
2013,T11 ,Tree island,Tree island.2013,2,L,A,leeward,T11 L2 LA,0.0974,0.1965,101.7454,100,12.5,0.0055643,0.0000181
2013,T11 ,Tree island,Tree island.2013,2,L,C,leeward,T11 L2 LC,0.5152,1.0767,108.9868,100,31.3,0.0154529,0.0000186
2013,T11 ,Tree island,Tree island.2013,2,L,S,leeward,T11 L2 LS,0.2467,0.6138,148.8042,100,24.9,0.012365,0.0000133
2013,T11 ,Tree island,Tree island.2013,2,W,A,leeward,T11 L2 WA,0.2454,0.5619,128.9731,100,21.6,0.0145625,0.0000072
2013,T11 ,Tree island,Tree island.2013,2,W,C,leeward,T11 L2 WC,0.3851,0.8104,110.4388,100,23.7,0.022373,0.0000173
2013,T11 ,Tree island,Tree island.2013,2,W,S,leeward,T11 L2 WS,0.1567,0.3135,100.0638,97.0588,27.6,0.0142803,0.0000115
2013,T11 ,Tree island,Tree island.2013,3,L,A,leeward,T11 L3 LA,0.1882,0.3935,109.0861,100,28.7,0.0132454,0.0000237
2013,T11 ,Tree island,Tree island.2013,3,L,C,leeward,T11 L3 LC,0.4124,0.8593,108.3657,100,24.1,0.0134402,0.0000136
2013,T11 ,Tree island,Tree island.2013,3,L,S,leeward,T11 L3 LS,0.139,0.2496,79.5683,91.4286,29.2,0.0105254,0.0000114
2013,T11 ,Tree island,Tree island.2013,3,W,A,leeward,T11 L3 WA,0.1995,0.4478,124.4612,100,19,0.0153017,0.0000601
2013,T11 ,Tree island,Tree island.2013,3,W,C,leeward,T11 L3 WC,0.2133,0.4748,122.5973,100,15.4,0.0108664,0.0000151
2013,T11 ,Tree island,Tree island.2013,3,W,S,leeward,T11 L3 WS,0.1483,0.2934,97.8422,100,23.2,0.0134318,0.000009
2013,T11 ,Tree island,Tree island.2013,4,L,A,leeward,T11 L4 LA,0.3437,0.7336,113.442,100,23.6,0.0155554,0.0000115
2013,T11 ,Tree island,Tree island.2013,4,L,C,leeward,T11 L4 LC,0.3347,0.7581,126.5013,100,25.1,0.0152009,0.0000151
2013,T11 ,Tree island,Tree island.2013,4,L,S,leeward,T11 L4 LS,0.0644,0.14,117.3913,100,9.9,0.0053551,0.0000444
2013,T11 ,Tree island,Tree island.2013,4,W,A,leeward,T11 L4 WA,0.1689,0.3602,113.2623,100,19.5,0.0131563,0.0000189
2013,T11 ,Tree island,Tree island.2013,4,W,C,leeward,T11 L4 WC,0.1658,0.3603,117.31,95.5556,15,0.012701,0.0000302
2013,T11 ,Tree island,Tree island.2013,4,W,S,leeward,T11 L4 WS,0.1647,0.3526,114.0862,97.7273,19.7,0.0130841,0.0000297
2013,T11 ,Tree island,Tree island.2013,5,L,A,leeward,T11 L5 LA,0.1243,0.2843,128.7208,98.1481,14.1,0.0128825,0.000017
2013,T11 ,Tree island,Tree island.2013,5,L,C,leeward,T11 L5 LC,0.1878,0.9317,396.1129,100,28.3,0.0279607,0.0000292
2013,T11 ,Tree island,Tree island.2013,5,L,S,leeward,T11 L5 LS,0.1191,0.3097,160.0336,100,13,0.0111285,0.0000259
2013,T11 ,Tree island,Tree island.2013,5,W,A,leeward,T11 L5 WA,0.4771,1.0622,122.6368,98.9362,34.4,0.0290578,0.0000099
2013,T11 ,Tree island,Tree island.2013,5,W,C,leeward,T11 L5 WC,0.3587,0.7726,115.3889,100,22.1,0.0216657,0.0000021
2013,T11 ,Tree island,Tree island.2013,5,W,S,leeward,T11 L5 WS,0.203,0.4462,119.803,98.0392,24.8,0.017222,0.0000354
2013,T11 ,Tree island,Tree island.2013,1,L,A,windward,T11 W1 LA,0.2864,0.8334,190.9916,98.3333,28.6,0.022378,0.0000085
2013,T11 ,Tree island,Tree island.2013,1,L,C,windward,T11 W1 LC,0.4455,1.0036,125.275,97.9167,23.2,0.0209668,0.0000316
2013,T11 ,Tree island,Tree island.2013,1,L,S,windward,T11 W1 LS,0.4887,1.0518,115.2241,100,26,0.0281825,0.0000162
2013,T11 ,Tree island,Tree island.2013,1,W,A,windward,T11 W1 WA,0.3306,0.6802,105.7471,100,28,0.0267175,0.0000069
2013,T11 ,Tree island,Tree island.2013,1,W,C,windward,T11 W1 WC,0.4212,0.9611,128.1814,100,25,0.0211129,0.0000148
2013,T11 ,Tree island,Tree island.2013,1,W,S,windward,T11 W1 WS,0.1013,0.2046,101.9743,100,17,0.0078541,0.0000131
2013,T11 ,Tree island,Tree island.2013,2,L,A,windward,T11 W2 LA,0.1297,0.272,109.7147,100,19,0.0100533,0.0000173
2013,T11 ,Tree island,Tree island.2013,2,L,C,windward,T11 W2 LC,0.4019,0.8338,107.4645,100,29,0.0126456,0.0000097
2013,T11 ,Tree island,Tree island.2013,2,L,S,windward,T11 W2 LS,0.3134,0.6667,112.7313,100,31,0.0204426,0.0000104
2013,T11 ,Tree island,Tree island.2013,2,W,A,windward,T11 W2 WA,0.0782,0.1655,111.6368,100,15,0.0065857,0.0000076
2013,T11 ,Tree island,Tree island.2013,2,W,C,windward,T11 W2 WC,0.5112,0.8809,72.32,100,30,0.0215128,0.0000219
2013,T11 ,Tree island,Tree island.2013,2,W,S,windward,T11 W2 WS,0.1167,0.2539,117.5664,100,177,0.0102146,0.0000118
2013,T11 ,Tree island,Tree island.2013,3,L,A,windward,T11 W3 LA,0.3073,0.6778,120.5662,100,28,0.019569,0.0000139
2013,T11 ,Tree island,Tree island.2013,3,L,C,windward,T11 W3 LC,0.4357,1.0755,146.8442,100,27,0.0134974,0.0001108
2013,T11 ,Tree island,Tree island.2013,3,L,S,windward,T11 W3 LS,0.0099,0.1074,984.8485,21.6216,13,0.0088269,0.0000138
2013,T11 ,Tree island,Tree island.2013,3,W,A,windward,T11 W3 WA,0.2106,0.4843,129.962,100,19,0.012066,0.0000027
2013,T11 ,Tree island,Tree island.2013,3,W,C,windward,T11 W3 WC,0.2153,0.5224,142.6382,100,20,0.0143038,0.0000037
2013,T11 ,Tree island,Tree island.2013,3,W,S,windward,T11 W3 WS,0.1088,0.2707,148.8051,100,20,0.0078625,0.000012
2013,T11 ,Tree island,Tree island.2013,4,L,A,windward,T11 W4 LA,0.1782,0.409,129.5174,95.3488,19,0.0145205,0.0000206
2013,T11 ,Tree island,Tree island.2013,4,L,C,windward,T11 W4 LC,0.3064,0.6333,106.6906,100,24,0.0208038,0.0000135
2013,T11 ,Tree island,Tree island.2013,4,L,S,windward,T11 W4 LS,0.0858,0.2253,162.5874,100,15,0.0102146,0.000024
2013,T11 ,Tree island,Tree island.2013,4,W,A,windward,T11 W4 WA,0.2495,0.571,128.8577,100,28,0.022509,0.0000003
2013,T11 ,Tree island,Tree island.2013,4,W,C,windward,T11 W4 WC,0.1636,0.3545,116.687,100,16,0.012449,0.0000153
2013,T11 ,Tree island,Tree island.2013,4,W,S,windward,T11 W4 WS,0.2174,0.4675,115.0414,100,23,0.0212809,0.0000132
2013,T11 ,Tree island,Tree island.2013,5,L,A,windward,T11 W5 LA,0.3296,0.7341,122.7245,100,22,0.0184938,0.0000075
2013,T11 ,Tree island,Tree island.2013,5,L,C,windward,T11 W5 LC,0.4,0.8974,124.35,100,10,0.0228988,0.0000079
2013,T11 ,Tree island,Tree island.2013,5,L,S,windward,T11 W5 LS,0.2691,0.6345,135.786,100,30,0.0192363,0.0000038
2013,T11 ,Tree island,Tree island.2013,5,W,A,windward,T11 W5 WA,0.4135,0.9616,132.5514,100,27,0.0311511,0.0000106
2013,T11 ,Tree island,Tree island.2013,5,W,C,windward,T11 W5 WC,0.2458,0.5738,133.4418,95,18,0.0081313,0.000024
2013,T11 ,Tree island,Tree island.2013,5,W,S,windward,T11 W5 WS,0.4197,0.9786,133.1665,100,12,0.0327824,0.0000064
2013,T12 ,Tree island,Tree island.2013,4,L,A,windward,T12 F4 LA,NA,NA,NA,NA,NA,NA,NA
