location,site,type,year,sample.no,depth,density,swe,htc
Broad: Coastal Beach Ridge,BBR,beach,2015,11,6,163.3021074,9.798126445,1.306711336
Broad: Coastal Beach Ridge,BBR,beach,2015,12,7,247.9525876,17.35668113,2.582180399
Broad: Coastal Beach Ridge,BBR,beach,2015,13,5,229.5561053,11.47780526,3.098525122
Broad: Coastal Beach Ridge,BBR,beach,2015,14,5,251.9518229,12.59759114,3.732607598
Broad: Coastal Beach Ridge,BBR,beach,2015,15,5,179.1657407,8.958287036,1.887501324
Broad: Coastal Beach Ridge,BBR,beach,2015,16,5,179.1657407,8.958287036,1.887501324
Broad: Coastal Beach Ridge,BBR,beach,2015,17,5,151.1710937,7.558554686,1.343738735
Broad: Coastal Beach Ridge,BBR,beach,2015,18,5,235.1550347,11.75775173,3.251515952
Broad: Coastal Beach Ridge,BBR,beach,2015,19,6,153.9705584,9.238233506,1.16163971
Broad: Coastal Beach Ridge,BBR,beach,2015,20,7,183.9648231,12.87753761,1.421408357
Broad: Coastal Beach Ridge,BBR,beach,2015,21,6,177.2994309,10.63796585,1.540319322
Broad: Coastal Beach Ridge,BBR,beach,2015,22,4,181.9652054,7.278608217,2.433683195
Broad: Coastal Beach Ridge,BBR,beach,2015,23,4,244.9531611,9.798126445,4.410150759
Broad: Coastal Beach Ridge,BBR,beach,2015,24,5,263.1496817,13.15748408,4.071767992
Broad: Coastal Beach Ridge,BBR,beach,2015,25,5,235.1550347,11.75775173,3.251515952
Broad: Coastal Beach Ridge,BBR,beach,2015,26,9,335.9357638,30.23421875,3.686526023
Broad: Coastal Beach Ridge,BBR,beach,2015,27,7,323.938058,22.67566406,4.407306347
Broad: Coastal Beach Ridge,BBR,beach,2015,28,5,212.7593171,10.63796585,2.661671788
Broad: Coastal Beach Ridge,BBR,beach,2015,29,6,200.6283034,12.0376982,1.97233409
Broad: Coastal Beach Ridge,BBR,beach,2015,30,5,279.9464699,13.99732349,4.608157528
Broad: Coastal Beach Ridge,BBR,beach,2015,31,5,212.7593171,10.63796585,2.661671788
Broad: Coastal Beach Ridge,BBR,beach,2015,32,6,233.2887249,13.99732349,2.666757829
Broad: Coastal Beach Ridge,BBR,beach,2015,33,6,186.6309799,11.19785879,1.70672501
Broad: Riparian Forest,BRF,forest,2015,1,71,212.9170334,151.1710937,0.187719675
Broad: Riparian Forest,BRF,forest,2015,2,69,198.8025656,137.1737702,0.168400047
Broad: Riparian Forest,BRF,forest,2015,3,68,144.0900948,97.98126445,0.089764925
Broad: Riparian Forest,BRF,forest,2015,4,72,151.6376712,109.1791232,0.093892099
Broad: Riparian Forest,BRF,forest,2015,5,67,208.915276,139.9732349,0.191519466
Broad: Riparian Forest,BRF,forest,2015,6,82,180.941011,148.371629,0.117383621
Broad: Riparian Forest,BRF,forest,2015,7,76,184.1753091,139.9732349,0.131218948
Broad: Riparian Forest,BRF,forest,2015,8,88,194.053803,170.7673466,0.125808208
Broad: Riparian Forest,BRF,forest,2015,9,87,231.6798371,201.5614583,0.181386331
Broad: Riparian Forest,BRF,forest,2015,10,88,222.6846919,195.9625289,0.165670577
Broad: Riparian Forest,BRF,forest,2015,11,77,138.1554007,106.3796585,0.072877311
Broad: Riparian Forest,BRF,forest,2015,12,82,139.9732349,114.7780526,0.070246304
Broad: Riparian Forest,BRF,forest,2015,13,67,125.3491656,83.98394096,0.068947008
Broad: Riparian Forest,BRF,forest,2015,14,72,194.4072707,139.9732349,0.154326263
Broad: Riparian Forest,BRF,forest,2015,15,78,93.31548996,72.78608217,0.032821635
Broad: Riparian Forest,BRF,forest,2015,16,75,186.6309799,139.9732349,0.136538001
Broad: Riparian Forest,BRF,forest,2015,17,68,214.0767123,145.5721643,0.198142332
Broad: Riparian Forest,BRF,forest,2015,18,77,199.9617642,153.9705584,0.152668882
Broad: Riparian Forest,BRF,forest,2015,19,51,225.0550052,114.7780526,0.291980943
Broad: Riparian Forest,BRF,forest,2015,20,73,199.4139237,145.5721643,0.160153129
Broad: Riparian Forest,BRF,forest,2015,21,58,144.7998982,83.98394096,0.106281053
Broad: Riparian Forest,BRF,forest,2015,22,77,218.1401064,167.9678819,0.181688587
Broad: Riparian Forest,BRF,forest,2015,23,77,232.6827801,179.1657407,0.206721236
Broad: Riparian Forest,BRF,forest,2015,24,90,242.6202739,218.3582465,0.192291018
Broad: Riparian Forest,BRF,forest,2015,25,90,248.8413065,223.9571759,0.20227852
Broad: Riparian Forest,BRF,forest,2015,26,106,171.6652881,181.9652054,0.081734694
Broad: Riparian Forest,BRF,forest,2015,27,94,223.3615451,209.9598524,0.156040124
Broad: Riparian Forest,BRF,forest,2015,28,100,195.9625289,195.9625289,0.112899859
Broad: Riparian Forest,BRF,forest,2015,29,86,211.5874482,181.9652054,0.15304836
Broad: Riparian Forest,BRF,forest,2015,30,81,172.8064629,139.9732349,0.108388267
Broad: Riparian Forest,BRF,forest,2015,31,81,241.929048,195.9625289,0.212441004
Broad: Riparian Forest,BRF,forest,2015,32,64,214.334016,137.1737702,0.211032605
Broad: Riparian Forest,BRF,forest,2015,33,57,221.0103709,125.9759114,0.251940381
Broad: Sedge Fen,BCF,fen,2015,1,36,272.170179,97.98126445,0.604958952
Broad: Sedge Fen,BCF,fen,2015,2,42,306.6080384,128.7753761,0.658059425
Broad: Sedge Fen,BCF,fen,2015,3,40,251.9518229,100.7807292,0.46657595
Broad: Sedge Fen,BCF,fen,2015,4,44,267.2216303,117.5775173,0.477131262
Broad: Sedge Fen,BCF,fen,2015,5,36,264.3938882,95.18179975,0.570883713
Broad: Sedge Fen,BCF,fen,2015,6,35,279.9464699,97.98126445,0.658308218
Broad: Sedge Fen,BCF,fen,2015,7,29,337.8664292,97.98126445,1.157282581
Broad: Sedge Fen,BCF,fen,2015,8,29,289.5997964,83.98394096,0.850248427
Broad: Sedge Fen,BCF,fen,2015,9,34,247.0115911,83.98394096,0.527597926
Broad: Sedge Fen,BCF,fen,2015,10,38,279.9464699,106.3796585,0.606336517
Broad: Sedge Fen,BCF,fen,2015,11,40,314.9397786,125.9759114,0.729024921
Broad: Sedge Fen,BCF,fen,2015,12,40,293.9437934,117.5775173,0.635061709
Broad: Sedge Fen,BCF,fen,2015,13,36,326.6042148,117.5775173,0.871140891
Broad: Sedge Fen,BCF,fen,2015,14,29,289.5997964,83.98394096,0.850248427
Broad: Sedge Fen,BCF,fen,2015,15,31,316.068595,97.98126445,0.947432609
Broad: Sedge Fen,BCF,fen,2015,16,39,287.1245845,111.9785879,0.621474742
Broad: Sedge Fen,BCF,fen,2015,17,40,279.9464699,111.9785879,0.576019691
Broad: Sedge Fen,BCF,fen,2015,18,36,311.0516332,111.9785879,0.790150468
Broad: Sedge Fen,BCF,fen,2015,19,27,311.0516332,83.98394096,1.053533957
Broad: Sedge Fen,BCF,fen,2015,20,42,299.9426463,125.9759114,0.629759137
Broad: Sedge Fen,BCF,fen,2015,21,38,221.0103709,83.98394096,0.377910571
Broad: Sedge Fen,BCF,fen,2015,22,39,323.0151575,125.9759114,0.78655397
Broad: Sedge Fen,BCF,fen,2015,23,42,319.9388227,134.3743055,0.716525952
Broad: Sedge Fen,BCF,fen,2015,24,34,279.9464699,95.18179975,0.677670225
Broad: Sedge Fen,BCF,fen,2015,25,30,139.9732349,41.99197048,0.192006564
Broad: Sedge Fen,BCF,fen,2015,26,37,302.6448323,111.9785879,0.727800135
Broad: Sedge Fen,BCF,fen,2015,27,32,306.1914514,97.98126445,0.86135757
Broad: Sedge Fen,BCF,fen,2015,28,33,322.3626017,106.3796585,0.925811764
Broad: Sedge Fen,BCF,fen,2015,29,44,318.1209885,139.9732349,0.676206437
Broad: Sedge Fen,BCF,fen,2015,30,34,304.647629,103.5801939,0.802535067
Broad: Sedge Fen,BCF,fen,2015,31,32,367.4297417,117.5775173,1.240354901
Broad: Sedge Fen,BCF,fen,2015,32,34,329.3487881,111.9785879,0.937951868
Broad: Sedge Fen,BCF,fen,2015,33,32,349.9330873,111.9785879,1.125038459
Broad: Shrub,BSH,shrub,2015,1,80,332.436433,265.9491464,0.406138884
Broad: Shrub,BSH,shrub,2015,2,78,305.069871,237.9544994,0.35079336
Broad: Shrub,BSH,shrub,2015,3,76,279.9464699,212.7593171,0.303168258
Broad: Shrub,BSH,shrub,2015,4,61,312.0714746,190.3635995,0.469381147
Broad: Shrub,BSH,shrub,2015,5,79,283.4900961,223.9571759,0.299085956
Broad: Shrub,BSH,shrub,2015,6,79,170.0940576,134.3743055,0.107670944
Broad: Shrub,BSH,shrub,2015,7,82,324.3282273,265.9491464,0.377140328
Broad: Shrub,BSH,shrub,2015,8,75,279.9464699,209.9598524,0.307210502
Broad: Shrub,BSH,shrub,2015,9,84,299.9426463,251.9518229,0.314879569
Broad: Shrub,BSH,shrub,2015,10,81,328.3322795,265.9491464,0.391281645
Broad: Shrub,BSH,shrub,2015,11,88,365.8391368,321.9384403,0.447141506
Broad: Shrub,BSH,shrub,2015,12,80,262.4498155,209.9598524,0.253133653
Broad: Shrub,BSH,shrub,2015,13,81,338.7006672,274.3475405,0.416384367
Broad: Shrub,BSH,shrub,2015,14,82,334.5701713,274.3475405,0.401335813
Broad: Shrub,BSH,shrub,2015,15,76,349.9330873,265.9491464,0.473700404
Broad: Shrub,BSH,shrub,2015,16,65,344.5495014,223.9571759,0.536954177
Broad: Shrub,BSH,shrub,2015,17,80,272.9478081,218.3582465,0.273789359
Broad: Shrub,BSH,shrub,2015,18,71,315.4326421,223.9571759,0.412004775
Broad: Shrub,BSH,shrub,2015,19,74,302.6448323,223.9571759,0.363900067
Broad: Shrub,BSH,shrub,2015,20,74,340.4754363,251.9518229,0.460561023
Broad: Shrub,BSH,shrub,2015,21,68,329.3487881,223.9571759,0.468975934
Broad: Shrub,BSH,shrub,2015,22,73,368.1487823,268.7486111,0.545847351
Broad: Shrub,BSH,shrub,2015,23,78,373.2619598,291.1443287,0.525146157
Broad: Shrub,BSH,shrub,2015,24,88,381.7451862,335.9357638,0.486868634
Broad: Shrub,BSH,shrub,2015,25,91,301.4808137,274.3475405,0.293646816
Broad: Shrub,BSH,shrub,2015,26,83,377.7590919,313.5400463,0.505474312
Broad: Shrub,BSH,shrub,2015,27,71,315.4326421,223.9571759,0.412004775
Broad: Shrub,BSH,shrub,2015,28,71,374.5762625,265.9491464,0.580991108
Broad: Shrub,BSH,shrub,2015,29,72,272.170179,195.9625289,0.302479476
Broad: Shrub,BSH,shrub,2015,30,73,276.1115867,201.5614583,0.307039135
Broad: Shrub,BSH,shrub,2015,31,72,318.827924,229.5561053,0.415075918
Broad: Shrub,BSH,shrub,2015,32,78,269.1792979,209.9598524,0.273109018
Broad: Shrub,BSH,shrub,2015,33,82,273.1185072,223.9571759,0.267445773
Broad: Spruce Forest,BSF,forest,2015,1,56,214.9588965,120.376982,0.242588468
Broad: Spruce Forest,BSF,forest,2015,2,50,212.7593171,106.3796585,0.266167179
Broad: Spruce Forest,BSF,forest,2015,3,63,213.2925485,134.3743055,0.212303986
Broad: Spruce Forest,BSF,forest,2015,4,63,195.5181694,123.1764467,0.178394321
Broad: Spruce Forest,BSF,forest,2015,5,57,196.4536631,111.9785879,0.199064005
Broad: Spruce Forest,BSF,forest,2015,6,64,157.4698893,100.7807292,0.113910144
Broad: Spruce Forest,BSF,forest,2015,7,63,213.2925485,134.3743055,0.212303986
Broad: Spruce Forest,BSF,forest,2015,8,51,170.1635405,86.78340566,0.166920694
Broad: Spruce Forest,BSF,forest,2015,9,60,209.9598524,125.9759114,0.216007384
Broad: Spruce Forest,BSF,forest,2015,10,53,200.7163369,106.3796585,0.223479096
Broad: Spruce Forest,BSF,forest,2015,11,60,195.9625289,117.5775173,0.188166432
Broad: Spruce Forest,BSF,forest,2015,12,59,208.7736385,123.1764467,0.217193408
Broad: Spruce Forest,BSF,forest,2015,13,54,186.6309799,100.7807292,0.189636112
Broad: Spruce Forest,BSF,forest,2015,14,48,204.1276343,97.98126445,0.255217058
Broad: Spruce Forest,BSF,forest,2015,15,55,173.0578177,95.18179975,0.160091062
Broad: Spruce Forest,BSF,forest,2015,16,52,188.4255086,97.98126445,0.200735128
Broad: Spruce Forest,BSF,forest,2015,17,52,188.4255086,97.98126445,0.200735128
Broad: Spruce Forest,BSF,forest,2015,18,51,164.674394,83.98394096,0.156325311
Broad: Spruce Forest,BSF,forest,2015,19,53,184.8703103,97.98126445,0.189585798
Broad: Spruce Forest,BSF,forest,2015,20,51,189.9244678,96.86147857,0.207940455
Broad: Spruce Forest,BSF,forest,2015,21,47,208.4707754,97.98126445,0.271856572
Broad: Spruce Forest,BSF,forest,2015,22,50,190.3635995,95.18179975,0.213081204
Broad: Spruce Forest,BSF,forest,2015,23,51,164.674394,83.98394096,0.156325311
Broad: Spruce Forest,BSF,forest,2015,24,53,158.460266,83.98394096,0.139287525
Broad: Spruce Forest,BSF,forest,2015,25,49,165.6826046,81.18447626,0.164704353
Broad: Spruce Forest,BSF,forest,2015,26,60,167.9678819,100.7807292,0.138244726
Broad: Spruce Forest,BSF,forest,2015,27,63,199.9617642,125.9759114,0.1865953
Broad: Spruce Forest,BSF,forest,2015,28,50,223.9571759,111.9785879,0.294922082
Broad: Spruce Forest,BSF,forest,2015,29,62,180.6106257,111.9785879,0.154682875
Broad: Spruce Forest,BSF,forest,2015,30,66,156.9396877,103.5801939,0.109715747
Broad: Spruce Forest,BSF,forest,2015,31,64,188.0890344,120.376982,0.162515321
Broad: Spruce Forest,BSF,forest,2015,32,68,214.0767123,145.5721643,0.198142332
Broad: Spruce Forest,BSF,forest,2015,33,56,189.963676,106.3796585,0.189452541
Mary Lake: Forest,MLK,forest,2015,1,55,203.5974326,111.9785879,0.221579325
Mary Lake: Forest,MLK,forest,2015,2,61,183.5714557,111.9785879,0.162415622
Mary Lake: Forest,MLK,forest,2015,3,51,175.652687,89.58287036,0.177863465
Mary Lake: Forest,MLK,forest,2015,4,60,177.2994309,106.3796585,0.154031932
Mary Lake: Forest,MLK,forest,2015,5,62,207.7022196,128.7753761,0.204568102
Mary Lake: Forest,MLK,forest,2015,6,56,189.963676,106.3796585,0.189452541
Mary Lake: Forest,MLK,forest,2015,7,62,180.6106257,111.9785879,0.154682875
Mary Lake: Forest,MLK,forest,2015,8,66,212.080659,139.9732349,0.200357463
Mary Lake: Forest,MLK,forest,2015,9,61,174.3928829,106.3796585,0.146580099
Mary Lake: Forest,MLK,forest,2015,10,64,109.3540898,69.98661747,0.054933519
Mary Lake: Forest,MLK,forest,2015,11,55,173.0578177,95.18179975,0.160091062
Mary Lake: Forest,MLK,forest,2015,12,65,198.1159633,128.7753761,0.177530475
Mary Lake: Forest,MLK,forest,2015,13,58,168.9332146,97.98126445,0.144660323
Mary Lake: Forest,MLK,forest,2015,14,65,180.8884882,117.5775173,0.147997995
Mary Lake: Forest,MLK,forest,2015,15,55,193.417561,106.3796585,0.199975341
Mary Lake: Forest,MLK,forest,2015,16,67,125.3491656,83.98394096,0.068947008
Mary Lake: Forest,MLK,forest,2015,17,71,181.3737692,128.7753761,0.136219079
Mary Lake: Forest,MLK,forest,2015,18,66,169.6645272,111.9785879,0.128228776
Mary Lake: Forest,MLK,forest,2015,19,69,154.1734182,106.3796585,0.101278496
Mary Lake: Forest,MLK,forest,2015,20,71,220.8028495,156.7700231,0.20188234
Mary Lake: Forest,MLK,forest,2015,21,71,189.2595853,134.3743055,0.148321719
Mary Lake: Forest,MLK,forest,2015,22,62,189.641157,117.5775173,0.17053787
Mary Lake: Forest,MLK,forest,2015,23,74,204.2852618,151.1710937,0.165801968
Mary Lake: Forest,MLK,forest,2015,24,68,189.3755531,128.7753761,0.155055168
Mary Lake: Forest,MLK,forest,2015,25,62,135.4579693,83.98394096,0.087009117
Mary Lake: Forest,MLK,forest,2015,26,60,214.6256269,128.7753761,0.225714383
Mary Lake: Forest,MLK,forest,2015,27,67,179.6671374,120.376982,0.141647797
Mary Lake: Forest,MLK,forest,2015,28,72,194.4072707,139.9732349,0.154326263
Mary Lake: Forest,MLK,forest,2015,29,78,143.5622922,111.9785879,0.077684343
Mary Lake: Forest,MLK,forest,2015,30,76,165.7577782,125.9759114,0.106287348
Mary Lake: Forest,MLK,forest,2015,31,62,203.1869539,125.9759114,0.195770514
Mary Lake: Forest,MLK,forest,2015,32,58,202.7198575,117.5775173,0.208310865
Mary Lake: Forest,MLK,forest,2015,33,57,206.2763462,117.5775173,0.219468065
Owl: Coastal Beach Ridge,OBR,beach,2015,1,6,158.6363329,9.518179975,1.23310882
Owl: Coastal Beach Ridge,OBR,beach,2015,2,6,251.9518229,15.11710937,3.110506332
Owl: Coastal Beach Ridge,OBR,beach,2015,3,7,303.9418816,21.27593171,3.87998803
Owl: Coastal Beach Ridge,OBR,beach,2015,4,8,251.9518229,20.15614583,2.332879749
Owl: Coastal Beach Ridge,OBR,beach,2015,5,7,343.9342344,24.07539641,4.968211819
Owl: Coastal Beach Ridge,OBR,beach,2015,6,9,329.7147312,29.67432581,3.551252263
Owl: Coastal Beach Ridge,OBR,beach,2015,7,9,329.7147312,29.67432581,3.551252263
Owl: Coastal Beach Ridge,OBR,beach,2015,8,8,300.9424551,24.07539641,3.328313777
Owl: Coastal Beach Ridge,OBR,beach,2015,9,8,272.9478081,21.83582465,2.737893594
Owl: Coastal Beach Ridge,OBR,beach,2015,10,7,239.954117,16.79678819,2.418275088
Owl: Coastal Beach Ridge,OBR,beach,2015,11,4,251.9518229,10.07807292,4.665759497
Owl: Coastal Beach Ridge,OBR,beach,2015,12,6,214.6256269,12.87753761,2.257143826
Owl: Coastal Beach Ridge,OBR,beach,2015,13,5,190.3635995,9.518179975,2.130812041
Owl: Coastal Beach Ridge,OBR,beach,2015,14,5,190.3635995,9.518179975,2.130812041
Owl: Coastal Beach Ridge,OBR,beach,2015,15,6,261.2833719,15.67700231,3.345181021
Owl: Coastal Beach Ridge,OBR,beach,2015,16,6,205.2940779,12.31764467,2.065137263
Owl: Coastal Beach Ridge,OBR,beach,2015,17,7,191.9632936,13.43743055,1.547696056
Owl: Coastal Beach Ridge,OBR,beach,2015,18,7,239.954117,16.79678819,2.418275088
Owl: Coastal Beach Ridge,OBR,beach,2015,19,11,218.8672401,24.07539641,1.280313038
Owl: Coastal Beach Ridge,OBR,beach,2015,20,5,151.1710937,7.558554686,1.343738735
Owl: Coastal Beach Ridge,OBR,beach,2015,21,5,134.3743055,6.718715277,1.061719495
Owl: Coastal Beach Ridge,OBR,beach,2015,22,4,244.9531611,9.798126445,4.410150759
Owl: Coastal Beach Ridge,OBR,beach,2015,23,5,274.3475405,13.71737702,4.42567449
Owl: Coastal Beach Ridge,OBR,beach,2015,24,6,307.9411169,18.47646701,4.646558841
Owl: Coastal Beach Ridge,OBR,beach,2015,25,6,326.6042148,19.59625289,5.226845345
Owl: Coastal Beach Ridge,OBR,beach,2015,26,7,219.9579406,15.39705584,2.032022817
Owl: Coastal Beach Ridge,OBR,beach,2015,27,6,275.2806954,16.51684172,3.713193601
Owl: Coastal Beach Ridge,OBR,beach,2015,28,8,272.9478081,21.83582465,2.737893594
Owl: Coastal Beach Ridge,OBR,beach,2015,29,9,111.9785879,10.07807292,0.409614003
Owl: Coastal Beach Ridge,OBR,beach,2015,30,8,297.4431242,23.79544994,3.251361147
Owl: Coastal Beach Ridge,OBR,beach,2015,31,8,342.9344256,27.43475405,4.321947744
Owl: Coastal Beach Ridge,OBR,beach,2015,32,5,111.9785879,5.598929397,0.737305205
Owl: Coastal Beach Ridge,OBR,beach,2015,33,6,363.9304108,21.83582465,6.489821852
Owl: Coastal Fen,OCF,fen,2015,1,34,205.8429925,69.98661747,0.366387449
Owl: Coastal Fen,OCF,fen,2015,2,32,148.7215621,47.59089988,0.203210072
Owl: Coastal Fen,OCF,fen,2015,3,39,186.6309799,72.78608217,0.262573079
Owl: Coastal Fen,OCF,fen,2015,4,39,186.6309799,72.78608217,0.262573079
Owl: Coastal Fen,OCF,fen,2015,5,42,193.2963721,81.18447626,0.261544412
Owl: Coastal Fen,OCF,fen,2015,6,43,195.3114906,83.98394096,0.26081614
Owl: Coastal Fen,OCF,fen,2015,7,45,192.8520126,86.78340566,0.242987072
Owl: Coastal Fen,OCF,fen,2015,8,46,158.2306134,72.78608217,0.160018621
Owl: Coastal Fen,OCF,fen,2015,9,43,201.8218736,86.78340566,0.278493679
Owl: Coastal Fen,OCF,fen,2015,10,40,181.9652054,72.78608217,0.243368319
Owl: Coastal Fen,OCF,fen,2015,11,50,201.5614583,100.7807292,0.238886886
Owl: Coastal Fen,OCF,fen,2015,12,42,119.9770585,50.39036458,0.100761462
Owl: Coastal Fen,OCF,fen,2015,13,43,175.7803415,75.58554686,0.211261074
Owl: Coastal Fen,OCF,fen,2015,14,45,192.8520126,86.78340566,0.242987072
Owl: Coastal Fen,OCF,fen,2015,15,42,213.2925485,89.58287036,0.318455979
Owl: Coastal Fen,OCF,fen,2015,16,36,217.7361432,78.38501156,0.387173729
Owl: Coastal Fen,OCF,fen,2015,17,39,172.2747507,67.18715277,0.223730907
Owl: Coastal Fen,OCF,fen,2015,18,41,204.8388804,83.98394096,0.300876494
Owl: Coastal Fen,OCF,fen,2015,19,47,232.2960069,109.1791232,0.337545997
Owl: Coastal Fen,OCF,fen,2015,20,43,195.3114906,83.98394096,0.26081614
Owl: Coastal Fen,OCF,fen,2015,21,46,170.402199,78.38501156,0.185583726
Owl: Coastal Fen,OCF,fen,2015,22,47,202.5144676,95.18179975,0.256543834
Owl: Coastal Fen,OCF,fen,2015,23,52,69.98661747,36.39304108,0.027693254
Owl: Coastal Fen,OCF,fen,2015,24,56,224.9569847,125.9759114,0.265679636
Owl: Coastal Fen,OCF,fen,2015,25,58,236.5065004,137.1737702,0.283534232
Owl: Coastal Fen,OCF,fen,2015,26,52,231.4941962,120.376982,0.302987144
Owl: Coastal Fen,OCF,fen,2015,27,55,208.6873684,114.7780526,0.232796779
Owl: Coastal Fen,OCF,fen,2015,28,51,241.5224446,123.1764467,0.336273114
Owl: Coastal Fen,OCF,fen,2015,29,48,239.120943,114.7780526,0.350220305
Owl: Coastal Fen,OCF,fen,2015,30,44,267.2216303,117.5775173,0.477131262
Owl: Coastal Fen,OCF,fen,2015,31,41,225.3227684,92.38233506,0.364060558
Owl: Coastal Fen,OCF,fen,2015,32,38,191.5423215,72.78608217,0.283852829
Owl: Coastal Fen,OCF,fen,2015,33,32,201.2115252,64.38768807,0.371965841
Owl: Spruce Forest,OSF,forest,2015,1,50,209.9598524,104.9799262,0.259208861
Owl: Spruce Forest,OSF,forest,2015,2,42,126.6424507,53.18982927,0.112268172
Owl: Spruce Forest,OSF,forest,2015,3,46,139.9732349,64.38768807,0.125221672
Owl: Spruce Forest,OSF,forest,2015,4,48,163.3021074,78.38501156,0.163338917
Owl: Spruce Forest,OSF,forest,2015,5,42,146.6386271,61.58822337,0.150520209
Owl: Spruce Forest,OSF,forest,2015,6,42,166.6348035,69.98661747,0.194370104
Owl: Spruce Forest,OSF,forest,2015,7,52,139.9732349,72.78608217,0.110773018
Owl: Spruce Forest,OSF,forest,2015,8,53,237.6903989,125.9759114,0.313396932
Owl: Spruce Forest,OSF,forest,2015,9,52,172.2747507,89.58287036,0.16779818
Owl: Spruce Forest,OSF,forest,2015,10,38,147.3402473,55.98929397,0.167960254
Owl: Spruce Forest,OSF,forest,2015,11,52,177.6583366,92.38233506,0.178449432
Owl: Spruce Forest,OSF,forest,2015,12,54,142.5653319,76.98527921,0.110657647
Owl: Spruce Forest,OSF,forest,2015,13,51,170.1635405,86.78340566,0.166920694
Owl: Spruce Forest,OSF,forest,2015,14,48,174.9665437,83.98394096,0.18750641
Owl: Spruce Forest,OSF,forest,2015,15,47,184.645544,86.78340566,0.213268707
Owl: Spruce Forest,OSF,forest,2015,16,46,182.5737847,83.98394096,0.213042542
Owl: Spruce Forest,OSF,forest,2015,17,52,107.6717192,55.98929397,0.065546164
Owl: Spruce Forest,OSF,forest,2015,18,50,153.9705584,76.98527921,0.139396765
Owl: Spruce Forest,OSF,forest,2015,19,48,151.6376712,72.78608217,0.140838148
Owl: Spruce Forest,OSF,forest,2015,20,44,184.5101733,81.18447626,0.227475845
Owl: Spruce Forest,OSF,forest,2015,21,45,167.9678819,75.58554686,0.184326301
Owl: Spruce Forest,OSF,forest,2015,22,42,99.9808821,41.99197048,0.069973237
Owl: Spruce Forest,OSF,forest,2015,23,59,204.0287831,120.376982,0.207433167
Owl: Spruce Forest,OSF,forest,2015,24,61,183.5714557,111.9785879,0.162415622
Owl: Spruce Forest,OSF,forest,2015,25,55,183.2376894,100.7807292,0.179479253
Owl: Spruce Forest,OSF,forest,2015,26,46,158.2306134,72.78608217,0.160018621
Owl: Spruce Forest,OSF,forest,2015,27,48,128.3087987,61.58822337,0.10083678
Owl: Spruce Forest,OSF,forest,2015,28,44,133.6108152,58.78875867,0.119282815
Owl: Spruce Forest,OSF,forest,2015,29,46,146.0590278,67.18715277,0.136347227
Owl: Spruce Forest,OSF,forest,2015,30,43,149.7388095,64.38768807,0.153301931
Owl: Spruce Forest,OSF,forest,2015,31,50,209.9598524,104.9799262,0.259208861
Owl: Spruce Forest,OSF,forest,2015,32,52,129.206063,67.18715277,0.094386476
Owl: Spruce Forest,OSF,forest,2015,33,57,171.8969552,97.98126445,0.152408379
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,1,32,209.9598524,67.18715277,0.405013845
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,2,38,221.0103709,83.98394096,0.377910571
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,3,24,163.3021074,39.19250578,0.326677834
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,4,26,129.206063,33.59357638,0.188772953
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,5,34,148.2069546,50.39036458,0.189935253
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,6,47,184.645544,86.78340566,0.213268707
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,7,33,135.7316218,44.79143518,0.164132833
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,8,36,155.5258166,55.98929397,0.197537617
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,9,37,242.1158658,89.58287036,0.465792086
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,10,26,150.7404069,39.19250578,0.256940964
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,11,36,147.7495258,53.18982927,0.178277699
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,12,41,157.0431416,64.38768807,0.176848517
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,13,23,194.7453703,44.79143518,0.48479014
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,14,30,121.3101369,36.39304108,0.144218263
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,15,22,89.07387678,19.59625289,0.106029169
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,16,39,215.3434384,83.98394096,0.349579542
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,17,39,186.6309799,72.78608217,0.262573079
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,18,39,200.9872091,78.38501156,0.304522624
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,19,40,223.9571759,89.58287036,0.368652602
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,20,39,229.6996676,89.58287036,0.397743835
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,21,30,261.2833719,78.38501156,0.669036204
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2015,22,41,211.6668431,86.78340566,0.321269235
